STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,DO_Min,DO_MAX,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max
1799,NAGALAND,14.0,30.0,2.4,8.8,7.0,7.6,49,201,0.8,4.8,0.3,0.8,,,,
1797,NAGALAND,20.0,32.0,3.4,9.2,6.5,8.0,71,512,1.6,4.4,0.4,1.1,,,,
1800,NAGALAND,16.0,30.0,0.8,3.4,6.4,7.3,78,321,3.0,10.4,0.3,1.8,,,,
1798,NAGALAND,21.0,33.0,3.6,9.0,7.0,7.6,83,295,1.6,4.4,0.3,1.2,,,,
1259,ASSAM,21.0,32.0,3.9,9.5,6.4,9.8,86,158,0.8,6.2,0.1,1.9,2,1500,2,4300
1928,NAGALAND,20.0,33.0,3.1,8.8,6.5,8.5,24,331,2.0,5.6,0.3,1.0,,,,
1930,NAGALAND,11.0,25.0,3.8,9.4,7.5,8.5,190,636,0.4,5.2,0.3,8.9,,,,
1929,NAGALAND,15.0,28.0,3.8,8.2,7.0,8.0,44,212,1.2,4.0,0.2,1.3,,,,
3764,ASSAM,18.0,28.0,6.5,7.8,6.6,7.7,62,116,1.2,2.8,0.1,1.3,2,2800,2,7500
3792,ASSAM,20.0,33.0,4.0,10.1,6.5,7.6,78,115,1.1,4.3,0.1,1.2,2,2000,2,15000
3097,ARUNACHAL PRADESH,23.0,28.0,,,7.4,7.6,72,95,,,,,,,,
2061,ASSAM,13.0,25.0,0.4,10.3,6.2,7.9,8,156,1.0,7.0,0.1,1.7,2,1500,2,2100
1422,ASSAM,14.0,26.0,5.0,9.2,6.4,8.2,64,247,1.0,2.7,0.1,1.6,360,2800,1400,29000
2062,ASSAM,14.0,25.0,3.7,9.8,6.5,7.8,59,226,0.9,3.0,0.1,1.5,2,2000,2,9300
2230,ASSAM,15.0,26.0,5.6,9.5,6.6,7.9,62,190,1.0,3.3,0.1,1.7,2,1500,2,2100
2065,ASSAM,21.0,34.0,4.8,9.0,7.1,8.2,108,204,0.8,4.2,0.1,1.5,2,1500,2,4300
1530,ASSAM,15.0,26.0,1.5,7.2,6.2,7.4,66,571,2.1,15.0,0.1,1.9,2,3500,730,110000
2063,ASSAM,18.0,28.0,5.9,7.9,6.5,7.7,42,72,1.1,2.8,0.1,1.2,2,1500,2,1500
2237,ASSAM,20.0,34.0,2.3,7.5,6.2,7.5,49,269,1.1,4.2,0.1,1.4,360,3500,2700,110000
2059,ASSAM,20.0,34.0,3.5,8.9,6.2,7.7,50,77,0.8,2.2,0.3,2.2,2,2000,2,3900
2058,ASSAM,14.0,24.0,5.0,10.7,6.4,8.5,64,141,1.1,4.3,0.1,1.4,2,2000,2,12000
1298,ASSAM,19.0,29.0,4.7,6.9,6.5,7.5,80,276,0.4,2.7,0.6,6.6,300,730,360,1500
1258,ASSAM,17.0,29.0,,7.5,6.6,7.7,80,251,0.5,3.8,0.1,2.1,2,910,360,1500
1527,ASSAM,19.0,33.0,4.3,7.3,6.6,7.7,9,174,1.0,4.0,0.2,4.5,300,1100,900,2300
1531,ASSAM,20.0,32.0,2.0,6.0,6.5,8.1,84,459,1.2,4.0,0.2,1.8,2,910,2,2000
1423,ASSAM,21.0,25.0,5.5,5.8,7.1,7.3,94,136,2.0,4.1,0.1,1.8,2,2800,2,3500
1528,ASSAM,24.0,32.0,,,6.6,7.7,346,568,9.3,36.0,0.2,2.0,1400,240000,5300,240000
1529,ASSAM,24.0,33.0,4.1,12.9,6.1,9.6,122,337,3.6,11.0,0.3,1.7,2,910,2,4400
2068,ASSAM,21.0,25.0,5.5,6.0,7.2,7.3,10,188,2.0,6.0,0.1,2.0,2,910,2,2000
3095,ARUNACHAL PRADESH,26.0,29.0,,,7.2,8.5,35,55,,,,,,,,
3096,ARUNACHAL PRADESH,21.0,30.0,,,6.2,7.9,33,96,,,,,,,,
3099,ARUNACHAL PRADESH,20.0,30.0,,,7.7,7.8,64,98,,,,,,,,
3100,ARUNACHAL PRADESH,18.0,32.0,,,6.6,7.3,48,77,,,,,,,,
3098,ARUNACHAL PRADESH,20.0,27.0,,,7.4,7.7,70,73,,,,,,,,
3101,ARUNACHAL PRADESH,31.0,32.0,,,7.5,7.6,70,70,,,,,,,,
3103,ARUNACHAL PRADESH,19.0,29.0,,,6.8,7.8,42,99,,,,,,,,
3105,ARUNACHAL PRADESH,21.0,29.0,,,7.5,7.9,63,67,,,,,,,,
3106,ARUNACHAL PRADESH,19.0,27.0,,,7.3,8.3,75,120,,,,,,,,
3107,ARUNACHAL PRADESH,17.0,26.0,,,7.6,8.1,81,83,,,,,,,,
3108,ARUNACHAL PRADESH,20.0,30.0,,,7.4,7.8,63,95,,,,,,,,
3109,ARUNACHAL PRADESH,22.0,31.0,,,6.8,8.1,39,95,,,,,,,,
3110,ARUNACHAL PRADESH,21.0,33.0,,,6.2,7.6,46,82,,,,,,,,
3769,ASSAM,19.0,33.0,5.4,8.2,6.6,7.8,82,182,0.6,3.5,0.2,2.7,2,700,300,1100
3776,ASSAM,18.0,29.0,5.7,7.8,6.8,7.6,94,213,0.6,2.1,0.1,2.0,300,730,360,1500
2231,ASSAM,17.0,29.0,5.7,7.8,5.8,7.7,85,199,0.5,2.9,0.1,1.5,300,730,360,2100
,,,,,,,,,,,,,,,,,
2232,ASSAM,19.0,32.0,4.5,8.9,6.1,7.2,21,280,1.2,8.0,0.1,1.1,300,2800,360,240000
2233,ASSAM,20.0,32.0,5.8,8.5,6.4,8.1,48,123,0.7,3.2,0.1,1.3,2,1400,2,2300
2234,ASSAM,20.0,30.0,5.6,7.5,6.5,8.2,55,120,1.0,3.4,0.1,1.7,2,1400,2,2300
2236,ASSAM,22.0,33.0,2.1,8.5,6.1,7.6,20,80,1.2,2.8,0.1,1.4,2,1500,360,4300
2238,ASSAM,18.0,29.0,5.0,5.5,6.8,7.8,77,128,0.6,2.1,0.3,1.8,2,910,2,1500
2239,ASSAM,24.0,35.0,4.0,5.6,6.0,7.9,22,75,0.6,2.0,0.1,1.1,2,1500,2,2800
2240,ASSAM,21.0,26.0,5.4,5.7,7.2,7.3,90,132,1.3,5.5,0.1,2.3,2,1500,2,9300
2241,ASSAM,21.0,26.0,5.3,5.7,7.1,7.3,85,126,1.3,5.7,0.2,1.6,2,1600,2,2100
2242,ASSAM,21.0,25.0,5.4,6.2,7.2,7.2,78,122,1.1,2.4,0.1,1.8,2,910,2,1400
2523,WEST BENGAL,19.0,30.0,6.0,7.8,6.5,7.9,32,153,2.2,3.4,0.2,0.6,2300,5000,8000,17000
2524,WEST BENGAL,21.0,30.0,6.1,8.0,6.8,9.0,111,174,1.3,3.2,0.2,0.6,2700,9000,11000,28000
2235,ASSAM,20.0,28.0,5.8,7.3,6.6,7.9,64,89,1.0,2.7,0.1,1.9,2,1500,360,2800
2888,NAGALAND,17.0,29.0,3.6,8.7,7.0,8.0,11,198,0.8,3.4,0.2,1.0,,,,
2889,NAGALAND,11.0,23.0,3.4,9.0,7.0,8.2,62,296,0.4,3.6,0.3,1.7,,,,
2890,NAGALAND,10.0,24.0,3.2,9.2,7.2,8.5,262,746,2.0,5.6,0.4,6.6,,,,
2891,NAGALAND,13.0,27.0,4.4,7.8,6.9,8.5,146,985,1.7,3.6,0.4,5.5,,,,
2892,NAGALAND,12.0,28.0,3.3,6.9,6.9,8.5,114,1146,2.1,4.2,0.3,11.0,,,,
2893,NAGALAND,11.0,28.0,4.8,7.6,7.1,7.8,124,420,1.6,3.6,0.1,3.4,,,,
2894,NAGALAND,17.0,27.0,2.4,9.2,6.5,8.0,59,161,0.6,2.8,0.3,2.1,,,,
2895,NAGALAND,17.0,27.0,3.0,8.4,6.5,8.1,56,173,0.6,4.4,0.3,1.9,,,,
3377,MEGHALAYA,11.0,23.0,6.8,8.6,6.8,7.3,37,76,1.0,1.7,0.3,0.7,22,32,110,170
3378,MEGHALAYA,12.0,24.0,5.0,8.9,6.8,7.3,37,52,1.1,1.9,0.2,0.4,9,17,79,210
3380,MEGHALAYA,17.0,30.0,7.1,8.2,7.1,7.4,63,101,1.2,1.9,0.3,0.4,25,34,150,240
3381,MEGHALAYA,17.0,30.0,6.8,8.0,6.7,7.5,55,118,1.1,6.0,0.4,0.5,22,27,120,210
3382,MEGHALAYA,17.0,30.0,7.2,8.3,7.2,7.6,50,98,1.0,1.6,0.3,0.6,21,31,130,280
3417,TRIPURA,20.0,29.0,5.8,7.6,6.1,7.8,66,147,0.3,0.7,0.2,0.4,120,220,210,350
3418,TRIPURA,20.0,29.0,6.1,7.9,6.4,8.9,77,155,0.3,1.0,0.2,0.4,110,170,220,280
3419,TRIPURA,20.0,29.0,6.8,8.6,6.8,8.8,74,169,0.4,1.1,0.2,0.4,94,170,210,350
4,GUJARAT,21,28,6.2,8.6,8.3,8.7,388,540,0.3,0.4,0.38,0.68,11,26,33,120
1229,GUJARAT,25,33,7.2,8.4,7.9,8.4,354,460,0.3,0.3,0.5,0.74,2,4,11,21
1230,GUJARAT,25,33,7.2,8.1,6.5,8.5,334,474,0.3,0.8,0.04,0.8,4,26,21,63
1231,GUJARAT,24,32,7.2,8.5,8,8.5,357,446,0.3,0.5,0.38,0.8,4,12,21,47
1863,GUJARAT,23,37,7.2,8.4,7.8,8.5,300,494,0,0.4,0.38,0.8,11,14,33,49
1864,GUJARAT,28,31,5.4,7.8,8.1,8.7,197,29200,0.3,0.8,0.4,0.88,11,14,33,50
5,GUJARAT,23,36,7.4,8.5,8,8.5,359,498,0.3,0.4,0.42,0.86,11,14,33,49
1233,MADHYA PRADESH,21,30,6.4,8.5,7.8,8.7,352,957,1.2,2.1,0.018,1.032,2,25,40,70
3206,GUJARAT,22,31,6.5,8.3,8.2,8.8,329,663,0.4,0.5,0.4,0.66,11,40,33,210
3318,MADHYA PRADESH,22,27,7,7.6,7.2,8.4,226,540,1.8,3,0.071,0.948,2,902,40,220
2103,MADHYA PRADESH,22,29,7,7.9,6.7,8.4,200,532,1.4,2.4,0.386,0.836,2,17,25,304
2104,MADHYA PRADESH,24,29,6.8,7.8,7.3,8.4,207,1020,2.4,7,0.414,6.086,4,48,40,430
2105,MADHYA PRADESH,22,27,6.4,7.2,7.6,8.3,272,323,2,2.6,0.486,1.124,2,58,40,540
1228,GUJARAT,25,33,6.7,7.7,7.3,8.5,251,731,0.3,0.7,0.4,0.66,11,33,33,130
3848,MADHYA PRADESH,21,30,6,7.4,7.7,8.7,424,859,1.2,1.8,0.849,4.698,1,2,40,70
1407,GUJARAT,25.0,30.0,4.9,8.0,8.1,9.3,5,437,1.4,7.4,0.10,0.12,23,68,63,330
1408,GUJARAT,30.0,32.0,,,7.4,8.4,2285,3320,23.0,98.0,0.10,0.24,230,940,2400,9200
1409,GUJARAT,20.0,32.0,4.5,8.9,7.8,8.7,15,1558,1.4,47.0,0.09,0.22,13,84,240,920
1866,GUJARAT,20.0,30.0,4.8,8.2,7.7,8.6,320,656,3.0,5.0,0.10,0.15,13,24,170,540
1223,GUJARAT,28.0,30.0,,,7.6,8.5,2499,3334,11.0,63.0,0.11,0.28,83,430,920,2100
1,GUJARAT,26.0,29.0,5.5,9.6,7.5,8.6,344,588,1.1,2.0,0.03,0.76,2,4,8,17
2,GUJARAT,20.0,32.0,1.5,1.5,6.9,8.5,27,2474,51.0,358.0,0.13,0.25,140,1600,580,1600
1482,GUJARAT,25.0,32.0,5.4,7.3,8.1,9.3,261,492,1.3,5.0,0.30,0.73,4,23,33,63
1222,GUJARAT,23.0,30.0,2.3,7.4,7.5,8.5,603,3580,0.9,9.2,0.30,1.02,11,40,33,210
1224,GUJARAT,27.0,27.0,6.2,7.6,7.5,7.9,428,824,1.1,2.7,0.30,0.14,2,23,2,280
1437,GUJARAT,29.0,33.0,0.6,0.6,6.4,8.4,2160,3970,53.0,145.0,0.15,1.81,2300,5800,22000,160000
1227,GUJARAT,24.0,33.0,3.2,7.8,7.8,8.5,323,370,0.3,0.8,0.42,0.78,2,46,2,210
44,MADHYA PRADESH,19.0,29.0,6.4,9.2,7.4,8.4,178,413,1.4,2.6,1.96,5.62,2,39,34,1600
45,MADHYA PRADESH,20.0,29.0,6.9,7.6,8.2,8.8,282,480,1.0,1.5,0.50,1.03,2,2,34,50
1240,MADHYA PRADESH,19.0,26.0,7.0,7.8,7.0,8.3,211,412,1.2,7.6,0.25,1.60,2,13,26,48
1234,MADHYA PRADESH,20.0,29.0,7.4,9.2,7.2,8.9,131,518,1.1,1.9,0.87,3.86,2,70,15,2400
2123,MADHYA PRADESH,19.0,29.0,5.7,9.0,7.8,8.4,135,415,1.1,2.7,1.28,5.24,2,47,27,1600
2106,MADHYA PRADESH,22.0,26.0,6.9,7.5,7.2,8.4,242,338,1.8,2.0,0.52,0.92,2,70,40,540
2099,MADHYA PRADESH,18.0,20.0,7.2,8.0,7.4,8.4,156,584,0.9,1.5,0.30,1.52,2,18,21,41
3322,MADHYA PRADESH,19.0,20.0,7.0,10.4,6.9,8.5,159,386,0.4,1.8,0.20,1.70,2,11,39,47
3323,MADHYA PRADESH,18.0,20.0,5.8,8.0,7.4,8.4,160,603,0.8,1.8,0.30,1.50,2,6,26,49
3324,MADHYA PRADESH,19.0,25.0,7.4,8.5,7.2,8.4,238,382,1.0,2.1,0.10,1.56,2,14,26,46
3325,MADHYA PRADESH,18.0,25.0,6.7,7.8,7.2,8.3,202,380,0.7,1.8,0.25,1.60,2,14,24,48
1430,MADHYA PRADESH,20.0,29.0,6.9,7.7,7.8,8.8,35,612,1.1,1.8,0.42,1.42,2,2,40,70
1431,MADHYA PRADESH,20.0,29.0,6.8,7.9,7.9,8.6,300,461,1.0,1.5,0.60,1.10,2,2,40,50
2112,MADHYA PRADESH,20.0,30.0,6.7,7.8,6.6,8.9,304,576,1.1,6.8,0.34,1.09,2,2,40,70
2113,MADHYA PRADESH,20.0,29.0,6.5,7.7,7.9,8.8,300,544,1.0,1.6,0.49,1.18,2,2,27,49
2118,MADHYA PRADESH,20.0,29.0,6.8,14.5,7.5,8.1,183,538,1.3,2.0,0.24,0.89,2,4,21,70
3321,MADHYA PRADESH,20.0,29.0,7.2,8.2,7.7,8.1,232,551,0.9,2.5,0.26,0.66,2,6,24,94
1235,MADHYA PRADESH,19.0,30.0,2.4,8.7,7.6,8.5,209,404,1.2,2.9,0.87,17.11,2,65,20,1600
1239,MADHYA PRADESH,21.0,30.0,5.9,8.4,7.9,8.9,175,601,0.9,2.6,0.01,1.90,2,2,30,606
1242,MADHYA PRADESH,20.0,29.0,6.4,7.4,6.9,8.0,179,359,0.3,1.4,0.12,0.48,2,2,2,6
3847,MADHYA PRADESH,20.0,30.0,6.5,8.0,7.8,8.9,277,541,0.4,1.6,0.49,2.93,2,2,34,60
7,GUJARAT,27.0,30.0,6.1,7.1,7.1,8.1,320,622,0.9,1.0,0.30,0.60,13,26,33,110
1243,GUJARAT,26.0,29.0,6.2,7.2,7.8,8.1,543,12900,0.9,1.7,0.02,0.52,70,170,330,1100
1244,GUJARAT,28.0,32.0,6.3,7.4,7.0,8.1,5,642,0.9,1.0,0.05,1.04,11,33,33,94
1245,GUJARAT,0.0,29.0,7.1,8.7,7.7,8.5,365,562,0.3,0.8,0.04,0.88,4,26,21,63
1981,GUJARAT,26.0,29.0,6.4,7.5,7.5,8.1,376,1070,0.9,1.0,0.01,0.32,17,49,49,140
2100,MADHYA PRADESH,16.0,35.0,6.8,7.8,7.1,8.7,211,374,1.0,1.9,0.1,6.5,2,12,21,70
2101,MADHYA PRADESH,25.0,31.0,5.4,6.7,7.3,8.3,162,478,1.0,2.2,0.3,1.8,2,63,27,220
3305,MADHYA PRADESH,20.0,29.0,6.1,8.1,7.2,8.3,178,432,0.6,2.7,0.3,4.2,2,12,20,70
3828,MADHYA PRADESH,18.0,24.0,6.9,10.8,7.3,8.7,171,468,1.2,2.3,0.2,1.3,2,40,31,210
3829,MADHYA PRADESH,19.0,26.0,6.8,7.7,7.3,8.6,287,511,1.5,2.0,0.3,4.3,2,17,31,140
3326,MADHYA PRADESH,24.0,29.0,5.0,6.4,7.4,8.3,0.4,561,1.3,2.7,0.4,1.9,2,34,26,280
9,MADHYA PRADESH,23,30,6.2,7.6,7.6,8.7,0.67,601,1,2.6,0.67,2.13,1,2,36,170
10,MADHYA PRADESH,23,30,5,8,7.8,8.9,0.69,1678,1.4,6,0.69,12.31,2,2,63,500
1250,MADHYA PRADESH,23,30,4,7.5,7.9,8.9,0.76,1766,1.2,24,0.76,14.3,2,2,49,920
2115,MADHYA PRADESH,23,30,6.8,7.6,7.6,8.8,0.62,673,1.2,2.4,0.62,3.22,2,210,21,70
1251,MAHARASHTRA,24,34,4.8,7.1,7.6,8.9,0.3,1842,3,14,0.3,3.36,2,2,140,220
1314,MAHARASHTRA,24,40,5.8,7.1,7.6,8.5,0.3,679,2.8,6,0.3,3.96,2,4,110,350
1247,GUJARAT,26,32,7.1,7.6,7.5,8.2,0.06,555,0.6,1.5,0.06,0.12,9,49,46,348
1248,GUJARAT,26,34,6.8,8,6.9,8.3,0.06,938,0.7,1.5,0.06,0.16,9,177,58,278
1982,GUJARAT,25,34,6.7,7.5,7,8.3,0.09,968,0.9,1.9,0.09,0.14,9,542,58,542
1983,GUJARAT,27,32,6.9,7.6,7.3,8.3,0.03,462,0.7,1.1,0.03,0.15,8,32,63,148
2071,GUJARAT,26,34,6,6.6,7.1,7.9,0.06,52048,2.1,4.2,0.06,0.22,12,345,94,542
46,GUJARAT,22,30,6.6,7.5,7.3,8.5,0.04,553,0.6,1.4,0.04,0.14,2,17,2,83
47,GUJARAT,26,34,6.9,7.4,7.1,8.5,0.08,685,0.6,1.6,0.08,0.13,2,41,32,278
2070,GUJARAT,28,34,5.1,6.8,7.2,8.4,0.1,2668,1,3,0.1,0.16,12,58,63,242
1252,MAHARASHTRA,24.0,27.0,3.0,5.9,7.6,7.9,391,590,4.0,6.0,0.30,6.12,2,4,140,220
1253,MAHARASHTRA,20.0,23.0,5.7,5.8,7.8,7.9,528,556,6.0,7.0,0.30,3.55,2,4,170,220
1907,MAHARASHTRA,32.0,38.0,3.1,6.4,6.9,8.4,521,59860,4.0,18.0,0.30,5.46,2,70,220,540
2127,MADHYA PRADESH,18.0,28.0,6.5,8.7,7.7,8.2,236,694,1.2,2.4,0.30,3.45,2,2,120,1600
2155,MAHARASHTRA,22.0,30.0,4.1,6.2,7.0,8.3,589,29500,5.2,12.0,0.30,18.04,17,90,280,500
3203,GUJARAT,28.0,35.0,4.3,7.0,7.6,8.4,263,2580,0.9,1.8,0.15,0.46,21,79,110,280
2658,MAHARASHTRA,25.0,28.0,2.4,6.2,6.6,8.1,771,896,4.0,6.1,0.20,3.06,2,94,220,280
2666,MAHARASHTRA,27.0,27.0,4.5,4.5,8.2,8.2,564,564,5.9,5.9,0.20,1.38,79,79,280,280
2667,MAHARASHTRA,27.0,27.0,3.5,5.4,8.1,8.3,622,653,3.0,8.1,0.20,2.30,2,110,350,350
2674,MAHARASHTRA,27.0,29.0,4.1,6.4,7.4,8.1,634,2123,4.2,6.1,0.20,2.37,2,110,170,540
2675,MAHARASHTRA,21.0,29.0,0.9,5.1,6.5,8.2,364,8719,5.3,34.0,0.20,9.15,46,350,120,1600
2684,MAHARASHTRA,24.0,39.0,5.3,7.0,7.5,8.5,443,684,3.0,8.6,0.20,6.48,2,2,170,280
2695,MAHARASHTRA,18.0,25.0,1.3,6.6,6.9,8.3,466,5565,5.2,25.2,0.53,15.10,34,170,220,540
2710,MAHARASHTRA,28.0,28.0,5.6,5.6,8.0,8.0,748,748,8.6,8.6,0.30,2.38,2,2,280,280
2718,MAHARASHTRA,27.0,28.0,5.9,6.3,8.0,8.2,362,628,4.0,4.2,0.30,2.71,2,170,220,900
1264,CHHATTISGARH,24.0,33.0,6.2,7.4,7.7,7.9,218,512,,,,,,,210,240
1852,CHHATTISGARH,25.0,30.0,5.6,7.2,7.6,7.7,262,484,,,,,,,240,240
1100,CHHATTISGARH,21.0,38.0,7.4,8.9,8.0,8.5,104,410,1.0,3.0,1.70,5.80,,,17,350
1282,CHHATTISGARH,26.0,36.0,7.3,9.9,8.0,8.5,128,424,1.3,2.9,2.40,6.20,,,34,350
1467,CHHATTISGARH,22.0,36.0,7.2,8.2,8.0,8.5,158,432,1.2,3.0,1.80,6.40,,,25,500
1099,CHHATTISGARH,24.0,33.0,5.6,7.4,7.4,7.9,238,456,,,,,,,210,240
1101,CHHATTISGARH,15.0,27.0,6.8,7.2,7.3,7.5,189,221,0.3,2.9,0.10,1.12,,,21,460
1281,ODISHA,24.0,30.0,6.7,8.2,6.6,8.3,135,298,0.3,1.7,0.20,1.41,2,9200,20,16000
1270,ODISHA,24.0,31.0,6.9,8.4,6.6,8.3,135,261,0.6,1.7,0.18,1.23,20,1700,45,4900
1271,ODISHA,24.0,31.0,6.7,8.4,7.2,8.4,137,290,0.6,2.2,0.30,1.31,20,11000,130,22000
2405,ODISHA,23.0,30.0,6.5,8.4,6.9,8.3,146,266,0.4,1.4,0.25,1.64,45,5400,170,9200
1272,ODISHA,23.0,32.0,6.7,8.4,6.9,8.3,146,262,0.2,1.5,0.20,1.16,2,110,2,460
1274,ODISHA,23.0,31.0,6.1,7.8,7.0,8.4,192,263,0.4,2.1,0.26,1.32,20,1300,130,3500
1275,ODISHA,21.0,30.0,6.4,10.2,6.7,8.4,161,252,0.2,1.5,0.07,0.89,2,2200,20,3500
1276,ODISHA,20.0,30.0,7.4,10.0,6.7,8.5,154,234,0.4,0.9,0.10,0.80,2,1300,20,3500
1277,ODISHA,22.0,32.0,6.8,10.2,7.1,8.4,145,221,0.3,1.0,0.11,1.13,20,1300,45,2400
1278,ODISHA,20.0,32.0,6.4,9.8,7.2,8.3,148,240,0.6,2.3,0.07,6.78,68,16000,790,16000
1639,ODISHA,23.0,30.0,6.8,8.2,7.0,8.1,203,51284,0.3,1.8,0.20,1.35,2,230,2,490
2404,ODISHA,24.0,30.0,5.2,8.6,6.9,8.2,153,227,0.5,2.0,0.22,1.17,20,1300,20,3500
2406,ODISHA,23.0,32.0,7.2,9.8,7.2,8.4,153,228,0.3,1.1,0.05,1.19,20,490,78,1300
2407,ODISHA,22,31,6.2,8.6,6.9,8,161,31070,0.4,1.5,0.15,1.46,20,1300,20,3500
3887,ODISHA,22,31,6,8.2,6.7,8.4,161,273,0.5,1.8,0.22,1.14,20,9200,20,16000
3888,ODISHA,23,31,5.2,8.1,6.8,8.3,132,227,0.3,1.1,0.1,1.19,2,790,2,1400
3890,ODISHA,20,32,6.6,9.6,7.3,8.5,147,248,0.6,1.7,0.08,1.39,45,16000,490,16000
1845,CHHATTISGARH,28,28,6.8,7.4,7.4,7.5,,,,,,,,,,
3166,CHHATTISGARH,29,29,5.6,7.8,7.4,7.9,,,,,,,,,,
3167,CHHATTISGARH,28,28,6.3,7.4,7.4,7.6,,,,,,,,,,
1847,CHHATTISGARH,28,28,6.2,7.8,7.3,7.7,,,,,,,,,,
1846,CHHATTISGARH,28,28,6.4,7.8,7.2,7.6,,,,,,,,,,
1853,CHHATTISGARH,24,34,6.2,7,7.6,7.7,238,562,,,,,,,240,240
1105,CHHATTISGARH,25,26,1.6,7.6,7.1,7.2,,,0.4,14,0.2,0.45,,,,
1106,CHHATTISGARH,22,39,7,8,8,8.5,125,470,1,3,2.6,6.7,,,30,500
3165,CHHATTISGARH,25,26,6.6,7.2,7.1,7.7,,,0.8,1.8,0.3,0.57,,,,
3168,CHHATTISGARH,25,26,6.2,7.2,7.2,7.4,,,1.2,2.4,0.3,0.7,,,,
1848,CHHATTISGARH,31,36,6,6.9,8.5,8.5,207,235,1.7,2.6,2.7,3,,,110,170
1849,CHHATTISGARH,15,27,6.7,7.2,7.4,7.5,191,220,0.5,2.8,0.86,1.14,120,120,39,460
1850,CHHATTISGARH,15,27,6.6,7,7.5,7.7,27,221,1.9,3.6,0.96,2.16,,,64,460
3169,CHHATTISGARH,25,26,6.6,7.6,7.2,7.3,,,0.6,7.2,0.3,0.54,,,,
3170,CHHATTISGARH,25,26,7,7.8,7.2,7.3,,,0.2,7.2,0.3,0.44,,,,
1267,ODISHA,21,35,5.3,8.6,6.6,7.9,111,212,0.4,2,0.13,0.99,20,2200,45,3500
1268,ODISHA,17,28,7.2,8,6.5,8.6,114,648,0.4,1.7,0.05,1.65,20,14000,110,4300
1300,ODISHA,17,28,6.8,8,6.9,8.4,107,392,0.4,1.8,0.06,0.96,2,14100,20,3500
1269,ODISHA,16,30,7.2,8.2,6.9,8.4,111,534,0.5,2.9,0.08,1.56,2,2800,45,4300
2403,ODISHA,16,31,7.4,8.2,7.2,8.4,102,339,0.6,2.8,0.06,2.42,2,9200,2,16000
1279,ODISHA,21,31,5.3,9.7,6.5,8.3,146,245,0.6,1.6,0.05,1.51,490,2400,1300,3500
1280,ODISHA,19,32,0.9,7.8,6.7,8.2,163,384,1.5,7.4,0.97,12.38,4900,160000,13000,160000
2410,ODISHA,20,31,5.5,8.7,6.7,8.4,146,221,0.4,1.5,0.08,1.01,130,1700,330,3500
2411,ODISHA,19,32,1.2,11.1,6.8,8.1,161,390,1.3,7.4,0.6,15.32,1300,160000,3300,160000
1301,ODISHA,23,36,4.6,8.4,6.8,8.4,155,384,0.7,5.7,0.1,7.09,330,92000,790,160000
2412,ODISHA,20,35,4.8,8.2,6.7,8.1,111,324,0.4,1.8,0.06,4.46,130,16000,330,43000
2408,ODISHA,24,32,6.6,8.4,6.5,8.3,148,206,0.3,1.9,0.19,0.76,2,700,2,1300
1640,ODISHA,23,32,6.6,9.2,6.7,8.2,161,273,0.4,1.8,0.02,1.62,2,2400,40,3500
2409,ODISHA,21,31,5.6,7.8,7.1,8.5,139,335,0.6,58.5,0.12,1.79,78,92000,230,160000
3887,ODISHA,22,31,6,8.2,6.7,8.4,161,273,0.5,1.8,0.22,1.14,20,9200,20,16000
3889,ODISHA,23,32,6.7,8.4,6.4,8.5,141,397,0.2,2.7,0.18,2.56,2,3500,2,5400
3891,ODISHA,20,31,6.9,8.4,6.5,8.1,140,220,0.4,1.4,0.04,1.46,45,3500,140,5400
3892,ODISHA,22,31,4.2,9.2,6.9,8.5,152,357,0.8,3.9,0.14,2,330,54000,790,92000
3893,ODISHA,22,30,6.6,8.6,7.2,8.1,144,313,0.5,2.6,0.15,3.74,20,1700,78,4900
3894,ODISHA,20,31,6,9.9,7,8.3,145,224,0.5,1.9,0.24,0.88,45,16000,170,16000
3895,ODISHA,20,32,2.8,8.9,6.9,8.4,167,356,0.8,4.4,0.23,4.69,20,16000,200,16000
3896,ODISHA,20,32,0.4,4.6,6.5,7.6,211,419,3.6,31.3,0.22,8.21,54000,160000,92000,160000
3897,ODISHA,21,31,0.5,3.2,6.5,7.7,204,416,4.1,34.3,0.22,9.73,54000,160000,92000,160000
3898,ODISHA,19,31,0,3.8,3.8,7.9,273,718,3.6,70.8,0.21,12.83,54000,160000,54000,160000
3899,ODISHA,20,32,0.7,6.6,6.7,8.1,187,510,3.4,16.3,0.33,0.38,4900,160000,5400,160000
3900,ODISHA,20,31,5.2,7.6,7.1,8.4,164,1999,0.3,2.2,0.04,2.41,110,28000,330,43000
3901,ODISHA,20,32,4.4,7.8,7,8.4,164,1971,0.8,2.5,0.21,2.04,490,54000,790,92000
3902,ODISHA,23,30,6.2,7.6,7.2,8.2,168,39970,0.3,1.4,0.14,1.45,2,2400,20,3500
3903,ODISHA,22,31,5.1,10,6.9,8.4,189,410,0.7,2.5,0.19,1.86,20,5400,130,9200
