STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,TOTAL_DISSOLVED_SOLIDS_Min,TOTAL_DISSOLVED_SOLIDS_Max,FLUORIDE_Min,FLUORIDE_Max,ARSENIC_Min,ARSENIC_Max,Latitude,Longitude
2154.0,"MADHYA
PRADESH",28,28,7.1,7.1,810,810,-,-,0.47,0.47,-,-,-,-,520,520,-,-,-,-,23.490169,77.059317
3332.0,"MADHYA
PRADESH",22,30,7.12,7.78,1426,3060,1.2,2,4.34,6.53,-,-,-,-,998,2190,-,-,BDL,BDL,22.943809,76.020183
3333.0,"MADHYA
PRADESH",23,24,7.05,7.08,464,551,BDL,BDL,0.87,3.13,BDL,BDL,21,21,252,358,0.67,0.67,BDL,BDL,23.233545,77.57514
3335.0,MADHYA PRADESH,23,23,7,7.31,527,638,BDL,BDL,2.3,2.3,2,2,10,10,475,503,-,-,BDL,BDL,23.220624,79.976447
3337.0,MADHYA PRADESH,22,22,7.25,7.4,240,324,1.8,1.8,0.32,0.39,BDL,BDL,17,17,140,292,BDL,BDL,-,-,22.092218,79.552311
3338.0,MADHYA PRADESH,26,28,7.25,7.25,850,930,-,-,1.1,1.1,-,-,-,-,500,617,-,-,-,-,26.287719,78.198403
3339.0,MADHYA PRADESH,21,21,7.4,7.64,1188,1400,BDL,BDL,2.03,3.46,BDL,BDL,3.6,3.7,742,803,0.69,0.74,-,-,22.719419,75.860556
3340.0,"MADHYA
PRADESH",20,21,7.59,7.7,1182,2605,BDL,BDL,2.8,3.12,BDL,BDL,3.6,5.5,1110,1663,0.66,0.77,-,-,22.678307,75.925006
3341.0,"MADHYA
PRADESH",20.5,22,7.33,7.99,1147,8888,BDL,BDL,2.1,3.15,BDL,BDL,3.6,3.6,533,789,0.72,0.82,-,-,22.62421,75.599048
3342.0,MADHYA PRADESH,20,22,7.33,7.6,663,682,BDL,BDL,2.94,3.85,BDL,BDL,3.5,3.6,399,494,0.72,0.78,-,-,22.612355,75.675284
3344.0,MADHYA PRADESH,28.2,30,7.35,7.72,663,712,BDL,BDL,0.86,1.64,BDL,BDL,BDL,BDL,519,581,-,-,-,-,23.303252,81.355229
3345.0,"MADHYA
PRADESH",27.8,29.8,6.87,7.12,798,6875,BDL,BDL,1.44,1.84,BDL,BDL,BDL,BDL,570,653,-,-,-,-,23.110397,81.697117
3822.0,"MADHYA
PRADESH",23,23,7.4,7.4,210,230,1.8,1.8,-,-,-,-,-,-,150,170,-,-,BDL,BDL,22.94411,79.208599
3823.0,"MADHYA
PRADESH",22,22,7.38,7.5,200,612,BDL,BDL,-,-,-,-,-,-,100,580,-,-,BDL,BDL,21.821148,80.198158
3824.0,MADHYA PRADESH,22,22,7.5,7.5,-,-,1.4,1.4,-,-,BDL,BDL,9,9,130,130,-,-,-,-,21.817493,80.195922
3825.0,"MADHYA
PRADESH",-,-,7.21,7.5,190,312,BDL,BDL,-,-,-,-,-,-,130,280,-,-,-,-,21.811932,80.190221
3826.0,"MADHYA
PRADESH",-,-,7.18,7.5,190,366,BDL,BDL,-,-,-,-,-,-,130,354,-,-,BDL,BDL,22.090826,79.550531
3827.0,"MADHYA
PRADESH",23.2,23.2,7.36,7.85,428,428,BDL,BDL,-,-,-,-,-,-,292,478,BDL,BDL,BDL,BDL,23.111594,79.917595
3837.0,MADHYA PRADESH,-,-,7.37,7.37,1036,1036,-,-,3.96,3.96,-,-,-,-,598,598,-,-,-,-,24.196544,82.670079
3838.0,MADHYA PRADESH,-,-,7.71,7.71,1213,1213,-,-,4.02,4.02,-,-,-,-,926,926,-,-,-,-,24.200276,82.703998
3839.0,MADHYA PRADESH,-,-,6.88,6.88,1026,1026,-,-,3.94,3.94,-,-,-,-,779,779,-,-,-,-,24.111965,82.649317
3840.0,MADHYA PRADESH,24,24,7.26,7.26,1035,1035,-,-,3.03,3.03,-,-,-,-,589,589,-,-,-,-,24.078945,82.609503
3841.0,MADHYA PRADESH,25,25,7.3,7.3,1056,1056,-,-,0.38,0.38,-,-,-,-,771,771,-,-,-,-,24.144517,82.640423
3842.0,MADHYA PRADESH,23,23,7.6,7.6,723,723,-,-,3.82,3.82,-,-,-,-,375,375,-,-,-,-,24.106342,82.648947
3843.0,MADHYA PRADESH,28,28,7.87,7.87,958,958,-,-,4.43,4.43,-,-,-,-,586,586,-,-,-,-,24.106522,82.623971
3844.0,MADHYA PRADESH,27,27,7.49,7.49,670,670,-,-,4.76,4.76,-,-,-,-,499,499,-,-,-,-,24.084539,82.651398
4618.0,"MADHYA
PRADESH",-,-,7.23,7.23,496,508,BDL,BDL,-,-,-,-,-,-,413,428,-,-,BDL,BDL,23.108477,80.252455
4625.0,"MADHYA
PRADESH",22,24,7.18,7.21,673,688,BDL,BDL,6.59,8.07,4,4,33,33,430,488,BDL,BDL,BDL,BDL,23.229928,77.417527
4626.0,MADHYA PRADESH,25,27,6.93,6.97,686,1212,BDL,BDL,10.42,46.48,3.6,6.1,210,210,504,790,BDL,BDL,BDL,BDL,23.198545,77.081272
4627.0,"MADHYA
PRADESH",27,27,7.23,7.23,688,688,1.1,1.1,7.2,7.2,11,11,350,350,438,438,BDL,BDL,BDL,BDL,22.757891,77.718766
4628.0,"MADHYA
PRADESH",25,30,6.96,7.57,685,816,1.4,2.7,1.14,10.77,BDL,BDL,34,94,464,556,BDL,BDL,BDL,BDL,23.520307,77.808364
4629.0,"MADHYA
PRADESH",26,29,7.62,7.63,871,878,2.2,3,9.51,13.42,BDL,BDL,9.2,17,600,639,BDL,BDL,BDL,BDL,23.333619,77.780443
1985.0,MAHARASHTRA,26,29,6.9,7.5,882,1775,6,50,-,-,7.8,22,49,49,788,1612,1.4,1.4,BDL,BDL,19.27969,72.885568
1987.0,MAHARASHTRA,26,27,7,7.4,629,1333,4.2,5,1.15,1.15,6.8,13,46,70,608,1208,0.24,0.79,BDL,BDL,19.413995,72.861474
1989.0,MAHARASHTRA,27,29,7.1,7.1,1763,2205,5,5,0.33,0.59,17,23,70,140,1914,1914,BDL,BDL,BDL,BDL,19.057826,73.11072
1990.0,MAHARASHTRA,20,24,7.2,7.3,2355,3458,3.4,3.6,0.34,5.64,4,6,40,63,1810,2789,BDL,BDL,-,-,19.057488,74.738063
1991.0,MAHARASHTRA,26,27,7.5,7.6,582,1700,3.5,6.2,0.34,1.75,6,11,58,79,461,1321,BDL,BDL,BDL,BDL,19.945278,73.773778
1992.0,MAHARASHTRA,26,29,7.2,7.6,659,706,4.4,6.2,2.51,5.81,6,9,95,250,540,612,0.58,0.58,-,-,18.680152,73.849927
1993.0,MAHARASHTRA,28,40,7.3,7.7,1247,1619,2.4,5.8,13,19.7,2,2,6.8,23,1052,1220,0.51,1.02,-,-,19.700486,75.017786
1994.0,MAHARASHTRA,19,19,7.2,7.5,912,996,3.2,3.8,-,-,17,32,140,170,719,880,BDL,BDL,BDL,BDL,20.010766,79.297679
1995.0,MAHARASHTRA,25,35,7.8,8.3,1164,1229,3.2,3.4,-,-,10,26,94,170,969,1002,0.42,0.42,BDL,BDL,21.264046,79.109475
1996.0,MAHARASHTRA,25,35,7.5,8.2,1404,1544,3,3.6,-,-,21,24,120,120,1269,1312,BDL,BDL,BDL,BDL,21.238578,79.112624
1997.0,MAHARASHTRA,18,18,7.9,7.9,1132,1132,3.2,3.2,-,-,40,40,280,280,884,884,BDL,BDL,BDL,BDL,21.077378,78.967101
1999.0,MAHARASHTRA,22,28,7,7.5,710,1011,3.4,6.2,17.63,17.63,12,17,110,140,680,875,BDL,BDL,-,-,21.579712,80.242449
2003.0,MAHARASHTRA,20,20,8.2,8.3,1022,1086,3.2,3.3,BDL,BDL,21,32,120,210,874,986,BDL,BDL,BDL,BDL,20.491942,78.477339
2004.0,MAHARASHTRA,26,28,7.3,8,1180,3242,1.8,2.4,4.5,10.42,5.5,5.5,17,17,979,2618,0.28,0.28,BDL,BDL,16.748042,74.590886
2005.0,MAHARASHTRA,26,28,7.6,8.2,1163,1500,2,2.8,2.2,10.38,5.5,5.5,17,17,946,1245,0.32,0.32,BDL,BDL,16.745125,74.446449
2006.0,MAHARASHTRA,26,28,7.4,8.2,1375,1548,1.6,2.2,1.45,3.71,5.5,5.5,17,17,1141,1258,0.26,1.05,BDL,BDL,15.947289,74.188583
2007.0,MAHARASHTRA,23,24,7.9,8,8847,9894,2,2.6,3.3,4.49,5.5,6.8,17,20,734,798,BDL,BDL,BDL,BDL,16.861981,74.650924
2008.0,MAHARASHTRA,23,24,8.1,8.3,943,978,2.2,2.4,3.5,5.29,5.6,9.1,24,24,783,789,0.24,0.24,BDL,BDL,16.934354,74.664122
2200.0,MAHARASHTRA,28,40,7.4,8.4,1008,1759,2.8,3.2,3.7,11.3,BDL,BDL,BDL,BDL,804,1296,0.74,1.02,-,-,19.523145,75.383933
2201.0,MAHARASHTRA,28,40,7.4,7.7,1226,1615,2.8,6.2,11.5,18.8,BDL,BDL,2,23,1052,1204,0.72,0.97,-,-,18.75395,74.247278
2203.0,MAHARASHTRA,16,19,7.4,7.8,1204,1464,2.8,3,-,-,21,22,140,170,902,1160,BDL,BDL,BDL,BDL,20.764086,78.602777
2204.0,MAHARASHTRA,20,25,7.4,7.7,1068,4850,3.4,3.4,0.67,0.67,4,11,47,70,388,852,BDL,BDL,-,-,19.431778,74.200301
2816.0,MAHARASHTRA,26,27,7.2,7.4,1248,1582,3.2,3.4,5.21,5.21,4,4,46,48,1004,1250,BDL,BDL,BDL,BDL,19.918605,73.902369
2817.0,MAHARASHTRA,20,26,7.7,7.8,381,1018,3.2,3.4,-,-,4,6,43,58,306,888,BDL,BDL,-,-,19.711469,74.483669
2819.0,MAHARASHTRA,28,29,7.4,7.6,3421,3700,5.6,5.8,7.24,9.14,8,8,130,150,2908,3034,0.21,0.22,-,-,20.55724,74.507732
2820.0,MAHARASHTRA,26,27,7.9,8.2,575,1010,4.8,5,0.87,7.3,9,10,120,150,472,884,0.51,0.51,-,-,18.664742,74.108433
2821.0,MAHARASHTRA,29,34,7.9,8.2,1708,4730,3.2,6.4,2.2,9.36,8,9,130,170,1472,3880,0.62,0.62,BDL,BDL,17.676228,75.845317
2822.0,MAHARASHTRA,29,34,7.9,8,1715,4670,4.2,5.4,2.16,9.52,8,8,95,140,1468,3828,0.56,0.56,BDL,BDL,17.802867,75.645472
2823.0,MAHARASHTRA,29,34,7.4,8.3,1726,4811,2.6,4.2,2.22,11.88,8,9,120,195,1498,3944,BDL,BDL,BDL,BDL,17.692971,75.918666
2825.0,MAHARASHTRA,28,40,7.1,8.5,1735,2737,3.6,4.2,12,14.5,BDL,BDL,BDL,BDL,1250,2346,0.55,1.01,-,-,19.56625,75.395758
2826.0,MAHARASHTRA,16,19,7.3,7.8,1122,1579,3,3,2.48,2.48,17,26,120,130,875,1380,BDL,BDL,BDL,BDL,20.745303,78.602211
2828.0,MAHARASHTRA,19,19,8.2,8.3,962,1630,3.4,3.6,-,-,11,25,130,150,832,1164,BDL,BDL,BDL,BDL,19.889817,79.331877
2829.0,MAHARASHTRA,26,28,7.4,8.1,185,562,2,2,0.53,3.83,4,4,15,15,154,465,0.24,0.24,BDL,BDL,16.7457,74.445934
2830.0,MAHARASHTRA,26,28,7.5,8.2,578,629,1.8,2,1.67,1.88,4,4,15,15,467,523,0.23,0.24,BDL,BDL,16.64369,74.291123
2831.0,MAHARASHTRA,24,24,8,8.2,939,1119,2.4,2.8,2.9,6.4,3.7,6,12,26,768,929,0.23,0.23,BDL,BDL,17.069029,74.273061
2832.0,MAHARASHTRA,28,32,7.4,7.6,67,142,1.8,2,0.55,0.55,5.5,6,11,12,56,123,BDL,BDL,BDL,BDL,17.486836,73.189008
2833.0,MAHARASHTRA,28,32,7.6,7.7,134,159,1.8,2.2,-,-,4,5.5,13,17,112,136,BDL,BDL,BDL,BDL,16.990028,73.311972
2834.0,MAHARASHTRA,28,33,7.4,7.4,133,5139,2.6,3,0.46,0.46,6.1,8.2,17,27,110,4238,0.22,0.22,BDL,BDL,17.719553,73.396814
2835.0,MAHARASHTRA,28,32,6.9,7.4,69,298,1.8,2,0.72,0.72,3.6,3.6,12,15,58,238,BDL,BDL,BDL,BDL,17.5537,73.167414
1920.0,MANIPUR,23,23,7.5,7.5,875,875,-,-,-,-,-,-,-,-,92,92,-,-,-,-,24.496579,93.980863
1921.0,MANIPUR,24,24,7,7,820,820,-,-,-,-,-,-,-,-,176,176,-,-,-,-,24.584647,94.077458
1922.0,MANIPUR,25,25,7.5,7.5,675,675,-,-,-,-,-,-,-,-,120,120,-,-,-,-,24.342747,93.697825
1923.0,MANIPUR,25,25,7.4,7.4,620,620,-,-,-,-,-,-,-,-,125,125,-,-,-,-,24.251281,94.301303
1924.0,MANIPUR,24,26,7.2,7.3,570,730,-,-,-,-,-,-,-,-,92,138,-,-,-,-,24.450587,94.024408
2881.0,MANIPUR,23,24,6.8,7.4,610,620,-,-,-,-,-,-,-,-,82,175,-,-,-,-,24.821055,94.047051
2885.0,MANIPUR,24,24,7.3,7.3,580,580,-,-,-,-,-,-,-,-,120,120,-,-,-,-,24.418537,93.753743
1634.0,MEGHALAYA,16,18,5.9,6.1,175,260,1.2,1.2,6.22,6.73,4,4,30,110,121,179,BDL,BDL,-,-,25.576779,91.887943
1635.0,MEGHALAYA,16,17,5.7,5.7,255,264,1.3,1.4,12.52,14.72,BDL,BDL,BDL,BDL,176,182,BDL,BDL,-,-,25.631383,91.883972
1636.0,MEGHALAYA,17,19.5,6,6.6,132,138,1.4,1.4,1.15,1.62,BDL,BDL,12,21,91,95,BDL,BDL,-,-,26.051514,91.869642
1637.0,MEGHALAYA,18,21.4,5.6,6.2,108,114,1.1,1.3,3.62,4.96,BDL,BDL,BDL,BDL,74,78,BDL,BDL,-,-,25.29985,91.700083
1638.0,MEGHALAYA,16,20,5.5,5.6,142,150,1.2,1.2,6.92,7.52,BDL,BDL,BDL,BDL,78,98,BDL,BDL,-,-,25.481292,92.349286
3385.0,MEGHALAYA,19,20,6.6,6.7,43,49,1.1,1.5,0.39,0.44,BDL,BDL,12,12,29,34,BDL,BDL,-,-,25.529348,91.430663
3386.0,MEGHALAYA,16,42,8.9,9.1,300,312,1.1,1.2,0.69,0.75,BDL,BDL,BDL,BDL,207,215,20.5,20.5,-,-,25.407691,91.540701
4323.0,MEGHALAYA,15,17.2,6.7,7.8,85,200,1.2,1.2,0.52,0.66,BDL,BDL,BDL,BDL,59,138,BDL,BDL,-,-,25.373525,92.322493
4324.0,MEGHALAYA,17,20,5.5,5.7,153,180,1.3,1.4,0.42,0.48,BDL,BDL,BDL,BDL,105,124,BDL,BDL,-,-,25.357063,92.363498
4325.0,MEGHALAYA,18,18,5.1,6.1,95,109,1.3,1.4,0.58,0.64,BDL,BDL,BDL,BDL,67,85,BDL,BDL,-,-,25.357218,92.362297
4904.0,MEGHALAYA,14,19,6.7,7,114,216,1.1,1.2,4.72,5.02,BDL,BDL,21,27,79,83,BDL,BDL,-,-,25.587183,91.908779
4905.0,MEGHALAYA,16,18,6.6,7,197,216,1.1,1.1,3.52,4.72,BDL,BDL,41,60,120,149,BDL,BDL,-,-,25.585759,91.889274
4906.0,MEGHALAYA,15,18,5,5.5,55,78,BDL,BDL,0.32,0.33,BDL,BDL,12,13,38,54,BDL,BDL,,,25.552846,91.860326
2054.0,MIZORAM,20,24,6.1,6.4,411,571,1.8,1.8,-,-,-,-,-,-,-,-,-,-,-,-,23.747275,92.726539
2055.0,MIZORAM,18,25,6.8,7.2,293,599,1.4,1.4,-,-,-,-,-,-,-,-,-,-,-,-,23.713531,92.712758
3725.0,MIZORAM,18,25,7.3,7.5,320,377,1.1,1.3,-,-,-,-,-,-,-,-,-,-,-,-,23.717076,92.720018
3726.0,MIZORAM,21,25,5.9,7.6,427,499,1.2,1.2,-,-,-,-,-,-,-,-,-,-,-,-,23.747167,92.724528
3727.0,MIZORAM,18,25,6.8,7.1,349,365,BDL,BDL,-,-,-,-,-,-,-,-,-,-,-,-,23.7325,92.722417
3728.0,MIZORAM,20,25,5.7,7.2,420,452,1.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,24.235704,92.806627
3730.0,MIZORAM,20,26,6.7,7.1,94,417,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23.807834,92.733579
3731.0,MIZORAM,21,24,6.6,6.9,212,250,-,-,0.16,0.16,-,-,-,-,-,-,-,-,-,-,23.729368,92.716307
3732.0,MIZORAM,19,26,6.4,6.8,44,472,-,-,0.27,0.27,-,-,-,-,-,-,-,-,-,-,23.752122,92.723645
3733.0,MIZORAM,18,25,6.5,6.8,229,293,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.235597,92.806453
3737.0,MIZORAM,17,25,6.6,6.9,70,291,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.868017,92.774359
3738.0,MIZORAM,19,25,6.3,6.9,70,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.909892,92.756766
3739.0,MIZORAM,23,23,7.02,7.02,96,96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.858361,92.821667
3741.0,MIZORAM,19,19,6.7,6.7,155,155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.536278,92.899861
3742.0,MIZORAM,21,21,6.5,6.5,154,154,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.528111,92.893556
3745.0,MIZORAM,16,19,6.5,7.1,157,192,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.489389,92.979278
3753.0,MIZORAM,16,20,7.3,7.5,154,217,-,-,0.03,0.03,-,-,-,-,-,-,-,-,-,-,24.222056,92.672722
3758.0,MIZORAM,19,20,6.2,7.5,203,359,BDL,BDL,-,-,-,-,-,-,-,-,-,-,-,-,23.482083,93.329833
4124.0,MIZORAM,17,26,7.1,7.1,156,269,269,269,-,-,-,-,-,-,-,-,-,-,-,-,23.737505,92.718902
4126.0,MIZORAM,17,19,5.1,6,187,207,BDL,BDL,-,-,-,-,-,-,-,-,-,-,-,-,23.480055,93.312464
4127.0,MIZORAM,15,19,5.6,7.8,56,114,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.490267,92.980815
4128.0,MIZORAM,15,20,6.3,7.2,131,249,1.4,1.4,-,-,-,-,-,-,-,-,-,-,-,-,22.491823,92.988379
4129.0,MIZORAM,21,21,7.6,7.6,154,154,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.550938,92.880977
4133.0,MIZORAM,25,28,6.8,7.4,170,291,1.3,1.3,-,-,-,-,-,-,-,-,-,-,-,-,23.719042,92.711117
2896.0,NAGALAND,17.8,26,7.7,7.9,350,930,BDL,BDL,0.5,0.7,-,-,-,-,186,465,BDL,BDL,BDL,BDL,25.670097,94.107694
2897.0,NAGALAND,22,27.8,6.4,7.6,228,288,BDL,BDL,0.9,1,-,-,-,-,110,114,BDL,BDL,BDL,BDL,25.512478,93.739067
2898.0,NAGALAND,23.7,28.6,5.5,6.1,179,182,BDL,BDL,0.8,0.9,-,-,-,-,73.4,89.4,BDL,BDL,BDL,BDL,25.761997,93.600256
2899.0,NAGALAND,26.1,28.6,6.8,7.6,210,244,BDL,BDL,0.8,0.9,-,-,-,-,110,122,0.3,0.3,BDL,BDL,25.781966,93.626144
2900.0,NAGALAND,23.3,28.5,6.1,6.9,216,234,BDL,BDL,0.7,0.8,-,-,-,-,102,117,BDL,BDL,BDL,BDL,25.869109,93.728134
2901.0,NAGALAND,25.5,28.5,5.7,6.2,180,196,BDL,BDL,0.6,0.7,-,-,-,-,89.1,90.6,2.8,2.8,BDL,BDL,25.878586,93.744492
2902.0,NAGALAND,22.3,28.9,7.5,7.9,214,354,BDL,BDL,0.6,0.7,-,-,-,-,114,117,BDL,BDL,BDL,BDL,25.880033,93.7191
2903.0,NAGALAND,27.2,28.6,7.2,7.4,211,1053,BDL,BDL,0.7,0.8,-,-,-,-,112,526,0.21,0.24,BDL,BDL,25.890717,93.712267
2904.0,NAGALAND,25.6,29.5,5.8,6.8,186,685,BDL,BDL,1,1.1,-,-,-,-,94,342,BDL,BDL,BDL,BDL,25.918303,93.725881
2905.0,NAGALAND,27.2,28.1,6.2,6.5,192,260,BDL,BDL,0.7,0.7,-,-,-,-,115,125,BDL,BDL,BDL,BDL,25.910227,93.724225
1644.0,ODISHA,23,24,6.8,6.8,431,515,1.1,1.1,2.75,4.42,23,23,43,43,-,-,0.33,0.47,-,-,20.495525,85.921127
1645.0,ODISHA,24,24,6.6,6.7,318,372,1.2,1.2,0.72,1.05,23,23,31,31,-,-,0.29,0.44,-,-,20.449205,85.901903
1646.0,ODISHA,22,23,6.9,6.9,158,168,BDL,BDL,0.34,0.62,24,24,33,33,-,-,0.26,0.39,-,-,20.485754,85.856931
1647.0,ODISHA,21,22,6.7,7.1,290,345,BDL,BDL,1.81,2.48,BDL,BDL,BDL,BDL,-,-,0.34,0.41,-,-,20.457454,85.882679
1648.0,ODISHA,22,23,7.1,7.1,219,283,1.1,1.1,0.42,1.62,31,31,43,43,-,-,0.36,0.42,-,-,20.4679,85.890185
1649.0,ODISHA,20,28,5.7,6.9,172,268,BDL,BDL,0.61,1.12,BDL,BDL,BDL,BDL,-,-,0.33,0.8,-,-,20.266264,85.782935
1650.0,ODISHA,20,28,6.6,7.1,247,256,BDL,BDL,0.94,3.42,BDL,BDL,BDL,BDL,-,-,0.21,0.63,-,-,20.260034,85.823265
1651.0,ODISHA,20,28,6.9,7.1,426,485,BDL,BDL,1.04,2.11,350,350,920,920,-,-,0.44,0.82,-,-,20.235087,85.8427
1652.0,ODISHA,20,28,5.3,6.8,237,287,BDL,BDL,1.32,4.07,BDL,BDL,BDL,BDL,-,-,0.32,0.6,-,-,20.256374,85.845783
1653.0,ODISHA,20,26,5.5,7.4,140,286,1.1,1.1,1.22,2.1,79,79,350,350,-,-,0.27,0.47,-,-,20.305866,85.855524
1654.0,ODISHA,25,27,6.5,6.7,352,372,BDL,BDL,1.52,4.49,22,140,49,1600,-,-,0.22,0.63,-,-,20.269852,85.82159
1655.0,ODISHA,25,30,7.3,7.9,285,4498,1.6,1.6,1.92,10.23,BDL,BDL,BDL,BDL,-,-,0.24,0.26,-,-,19.794405,85.822286
1656.0,ODISHA,21,30,7.5,7.7,838,1019,1.7,2.4,0.34,0.82,33,33,220,220,-,-,0.33,0.42,-,-,19.804831,85.818076
1657.0,ODISHA,21,30,7.5,8.3,415,636,1.2,1.2,0.39,5.74,79,79,240,240,-,-,0.27,0.33,-,-,19.813275,85.831531
1658.0,ODISHA,30,30,8.4,8.4,291,291,1.1,1.1,0.52,0.52,BDL,BDL,BDL,BDL,-,-,0.96,0.96,-,-,19.812634,85.828877
3964.0,ODISHA,24,32,7.5,8.2,698,762,1.4,1.4,3.78,4.52,BDL,BDL,BDL,BDL,-,-,0.48,0.98,-,-,19.307653,84.810975
3965.0,ODISHA,23,32,7.6,7.7,441,602,1.8,1.8,0.73,4.52,BDL,BDL,BDL,BDL,-,-,0.76,1.03,-,-,19.312588,84.802196
3966.0,ODISHA,24,32,7.5,7.5,728,1485,BDL,BDL,0.62,1.94,BDL,BDL,BDL,BDL,-,-,0.35,0.72,-,-,19.315123,84.793283
3967.0,ODISHA,24,32,7.4,7.6,604,1204,BDL,BDL,1.89,4.62,BDL,BDL,BDL,BDL,-,-,0.36,0.57,-,-,19.296414,84.797058
3968.0,ODISHA,28,28,7.1,7.2,493,708,BDL,BDL,0.32,1.42,BDL,BDL,BDL,BDL,-,-,0.48,0.74,-,-,21.500314,83.885922
3969.0,ODISHA,26,28,7.1,7.3,618,947,BDL,BDL,2.2,9.14,BDL,BDL,BDL,BDL,-,-,0.48,0.72,-,-,21.477655,83.976424
3970.0,ODISHA,27,29,7.1,7.1,254,539,BDL,BDL,0.62,1.42,BDL,BDL,BDL,BDL,-,-,0.32,0.44,-,-,21.460386,83.979989
3971.0,ODISHA,24,27,6.9,7.1,914,963,1.1,1.1,4.96,18.02,BDL,BDL,BDL,BDL,-,-,0.42,0.43,-,-,20.838611,85.098333
3972.0,ODISHA,23,27,7.3,7.4,527,674,1.1,1.1,1.02,1.22,49,49,49,49,-,-,0.39,0.98,-,-,20.8425,85.148611
3973.0,ODISHA,23,27,6.8,7.3,180,500,1.8,1.8,1.32,5,920,920,1600,1600,-,-,0.28,0.4,-,-,20.950278,85.192222
3974.0,ODISHA,23,26,7.3,7.4,284,494,1.1,1.1,0.42,1.09,BDL,BDL,BDL,BDL,-,-,0.36,0.45,-,-,21.08,85.078333
3975.0,ODISHA,23,23,6.8,6.8,314,314,BDL,BDL,0.99,0.99,BDL,BDL,BDL,BDL,-,-,0.36,0.36,-,-,20.9325,85.200556
3976.0,ODISHA,23,27,7.2,7.4,815,1187,1.1,1.1,1.1,1.32,33,130,130,130,-,-,0.42,0.8,-,-,20.802778,85.304444
3977.0,ODISHA,24,27,6.9,7.2,687,846,1.1,1.1,0.32,0.8,BDL,BDL,BDL,BDL,-,-,0.3,0.64,-,-,20.904444,85.217222
3978.0,ODISHA,23,27,6.8,7.1,420,898,1.1,1.1,0.59,6.02,22,22,22,22,-,-,0.27,0.6,-,-,20.8425,85.214722
3979.0,ODISHA,23,27,7.2,8,943,2041,1.1,1.1,0.42,0.65,79,79,350,350,-,-,0.3,1.12,-,-,20.838333,85.166944
3981.0,ODISHA,28,28,7.2,7.3,170,198,BDL,BDL,3.34,5.22,BDL,BDL,BDL,BDL,-,-,0.26,0.47,-,-,21.813611,84.024444
3982.0,ODISHA,28,28,6.8,6.8,136,140,1.2,1.2,2.15,4.72,BDL,BDL,BDL,BDL,-,-,0.31,0.33,-,-,21.819167,83.996944
3983.0,ODISHA,27,28,6.5,6.7,187,192,1.5,1.5,3.5,6.82,BDL,BDL,BDL,BDL,-,-,0.32,0.32,-,-,21.860833,83.9625
3984.0,ODISHA,27,28,6,6.6,139,215,1.4,1.4,0.72,4.54,BDL,BDL,BDL,BDL,-,-,0.31,0.51,-,-,21.855,83.920833
3985.0,ODISHA,27,28,6.6,6.6,243,246,BDL,BDL,0.32,0.85,BDL,BDL,BDL,BDL,-,-,0.3,0.52,-,-,21.79,84.003333
3986.0,ODISHA,28,28,6.1,6.8,100,214,BDL,BDL,0.32,0.51,BDL,BDL,BDL,BDL,-,-,0.26,0.33,-,-,21.688333,83.863056
3987.0,ODISHA,28,28,6.6,7.1,145,149,BDL,BDL,0.32,0.65,350,350,540,540,-,-,0.25,0.85,-,-,21.825278,83.848889
3988.0,ODISHA,26,29,8.1,8.3,3545,5161,1.1,1.4,4.34,4.39,BDL,BDL,BDL,BDL,-,-,0.29,1.33,-,-,20.266389,86.658889
3989.0,ODISHA,27,30,7.8,7.9,582,5088,1.5,1.5,4.03,5,BDL,BDL,BDL,BDL,-,-,0.31,0.62,-,-,20.320556,86.663333
3990.0,ODISHA,21,22,6.9,8.4,313,373,1.1,1.2,2.33,3.03,1600,1600,1600,1600,-,-,0.49,0.49,-,-,21.027778,85.746667
3991.0,ODISHA,21,22,6.3,8.3,180,239,1.1,1.1,4.18,6.62,33,33,33,33,-,-,0.47,0.47,-,-,21.057778,85.811111
3992.0,ODISHA,21,22,6.2,8.4,192,400,1.4,1.4,0.36,2.05,BDL,BDL,BDL,BDL,-,-,0.22,0.48,-,-,21.041389,85.770833
3993.0,ODISHA,21,22,6.5,8.2,225,233,1.1,1.1,0.59,1.87,49,49,79,79,-,-,0.21,0.37,-,-,21.063889,85.845556
