STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,FAECAL_STREPTOCOCCI_Min,FAECAL_STREPTOCOCCI_Max,TOTAL_DISSOLVED_SOLIDS_Min,TOTAL_DISSOLVED_SOLIDS_Max,FLUORIDE_Min,FLUORIDE_Max,ARSENIC_Min,ARSENIC_Max,Latitude,Longitude
2918,PUNJAB,-,-,7.5,7.6,559,579,BDL,BDL,12.2,12.8,BDL,BDL,BDL,BDL,-,-,332,341,0.57,0.62,BDL,BDL,30.5872,76.8428
2919,PUNJAB,-,-,7,7.2,2506,2660,BDL,BDL,16.6,18.6,BDL,BDL,BDL,BDL,-,-,1294,1542,0.7,0.74,BDL,BDL,30.588197,76.84608
2920,PUNJAB,15,30,7.2,7.2,1271,1380,BDL,BDL,3.4,8.4,BDL,BDL,BDL,BDL,-,-,784,834,0.22,0.31,BDL,BDL,31.455965,75.433699
2921,PUNJAB,15,30,7.2,7.4,430,431,BDL,BDL,1,2.6,BDL,BDL,BDL,BDL,-,-,254,266,0.26,0.34,BDL,BDL,31.449104,75.440987
2923,PUNJAB,16,16,7,7.2,1086,1859,BDL,BDL,0.8,3,BDL,BDL,BDL,BDL,-,-,665,1440,0.28,0.36,BDL,BDL,31.330438,75.526111
2924,PUNJAB,-,-,6.6,6.9,1606,1857,BDL,BDL,2.4,2.9,BDL,BDL,BDL,BDL,-,-,1042,1344,0.9,0.94,BDL,BDL,30.661431,76.274629
2925,PUNJAB,-,-,6.7,6.9,1602,1856,BDL,BDL,2.8,3.1,BDL,BDL,BDL,BDL,-,-,1026,1396,0.81,0.98,BDL,BDL,30.66093,76.312113
2926,PUNJAB,-,-,6.8,7.3,778,852,BDL,BDL,10.2,14.8,BDL,BDL,BDL,BDL,-,-,468,502,0.92,1.1,BDL,BDL,31.379858,76.363414
2927,PUNJAB,-,-,6.9,7.2,682,819,BDL,BDL,12.4,20.1,BDL,BDL,BDL,BDL,-,-,398,550,0.81,1,BDL,BDL,31.377267,76.36993
2928,PUNJAB,-,-,7.4,7.5,379,407,BDL,BDL,2.4,3.6,BDL,BDL,BDL,BDL,-,-,245,282,0.42,0.5,BDL,BDL,30.962328,76.524905
2929,PUNJAB,-,-,7.2,7.2,392,734,BDL,BDL,1.2,2.4,BDL,BDL,BDL,BDL,-,-,282,409,BDL,0.31,BDL,BDL,30.970631,76.516072
2930,PUNJAB,25,32,7.1,8.2,1459,2020,BDL,BDL,1.4,2.2,BDL,BDL,BDL,BDL,-,-,862,1186,0.38,0.42,BDL,BDL,30.99793,76.466662
2931,PUNJAB,25,32,7.6,8.1,355,765,BDL,BDL,1.1,1.8,BDL,BDL,BDL,BDL,-,-,183,433,0.26,0.29,BDL,BDL,30.97757,76.516529
4134,PUNJAB,-,-,6.8,7.4,32,1283,BDL,BDL,BDL,1.1,BDL,BDL,BDL,BDL,-,-,20,736,BDL,BDL,BDL,BDL,30.920208,75.883546
4135,PUNJAB,-,-,7.2,7.2,533,555,BDL,BDL,0.9,2.2,BDL,BDL,BDL,BDL,-,-,326,365,BDL,0.24,BDL,BDL,31.527499,75.610188
4136,PUNJAB,-,-,6.6,6.6,1815,1815,BDL,BDL,4.4,4.4,BDL,BDL,BDL,BDL,-,-,1061,1061,0.26,0.26,BDL,BDL,31.529965,75.612333
4137,PUNJAB,-,-,6.6,7.3,1103,1858,BDL,BDL,2,2.6,BDL,BDL,BDL,BDL,-,-,680,1393,0.78,0.9,BDL,BDL,30.719762,76.34716
4138,PUNJAB,-,-,6.6,7.3,1115,1861,BDL,BDL,2.2,2.8,BDL,BDL,BDL,BDL,-,-,649,1386,0.69,0.75,BDL,BDL,30.643736,76.319068
4139,PUNJAB,-,-,6.8,7.1,1290,1739,BDL,BDL,10.2,26.4,BDL,BDL,BDL,BDL,-,-,906,1029,BDL,0.22,BDL,BDL,30.894106,75.904198
4140,PUNJAB,-,-,6.9,7.2,1544,1579,BDL,BDL,6.8,8.8,BDL,BDL,BDL,BDL,-,-,928,1015,0.26,0.26,BDL,BDL,30.913541,76.191244
4141,PUNJAB,28,34,7.1,7.4,548,551,BDL,BDL,1.8,2.2,BDL,BDL,BDL,BDL,-,-,310,318,BDL,BDL,BDL,BDL,32.312364,75.646023
4142,PUNJAB,28,35,7,7.1,525,618,BDL,BDL,3,3.6,BDL,BDL,BDL,BDL,-,-,300,349,BDL,BDL,BDL,BDL,31.959269,75.323445
4143,PUNJAB,35,35,7.3,7.9,653,1226,BDL,BDL,0.9,1.2,BDL,BDL,BDL,BDL,-,-,422,794,0.22,0.24,BDL,BDL,30.557622,76.581622
4144,PUNJAB,28,30,7.5,7.6,510,545,BDL,BDL,0.5,1.1,BDL,BDL,BDL,BDL,-,-,317,340,0.26,0.28,BDL,BDL,30.338859,76.392973
4145,PUNJAB,30,30,7.1,7.7,502,985,BDL,BDL,0.4,1.1,BDL,BDL,BDL,BDL,-,-,320,609,0.24,0.3,BDL,BDL,29.955067,76.05501
4147,PUNJAB,-,-,7.9,8.1,2606,2782,BDL,BDL,10.8,12.4,BDL,BDL,BDL,BDL,-,-,1610,1954,1.56,1.6,BDL,BDL,30.208305,74.937844
4148,PUNJAB,-,-,7.2,7.3,4040,4830,BDL,BDL,62.4,80.6,BDL,BDL,BDL,BDL,-,-,2838,2882,1.52,1.62,BDL,BDL,29.929361,74.947729
4149,PUNJAB,-,-,7.3,7.5,1223,1243,BDL,BDL,4.2,6.9,BDL,BDL,BDL,BDL,-,-,796,874,4.2,6.44,BDL,BDL,30.246961,75.163574
4150,PUNJAB,-,-,7,7.3,1684,1742,BDL,BDL,4.4,4.8,BDL,BDL,BDL,BDL,-,-,1063,1087,0.42,0.44,BDL,BDL,30.467274,74.514548
4151,PUNJAB,-,-,7.6,8.1,1060,2170,BDL,BDL,1.8,2.1,BDL,BDL,BDL,BDL,-,-,680,1518,0.34,0.39,BDL,BDL,30.920587,74.960808
4153,PUNJAB,-,-,7.2,7.2,651,776,BDL,BDL,16.4,18.4,BDL,BDL,BDL,BDL,-,-,387,449,0.24,0.25,BDL,BDL,30.883711,75.856721
4154,PUNJAB,32,37,6.9,7,784,826,BDL,BDL,12.1,15.6,BDL,BDL,BDL,BDL,-,-,496,541,BDL,BDL,BDL,BDL,30.865024,75.865996
4155,PUNJAB,-,-,6.8,7,1286,1362,BDL,BDL,6.6,6.9,BDL,BDL,BDL,BDL,-,-,782,882,0.28,0.32,BDL,BDL,30.91735,75.88644
4156,PUNJAB,32,37,6.7,6.9,1056,1099,BDL,BDL,14.6,16.7,BDL,BDL,BDL,BDL,-,-,666,687,0.24,0.28,BDL,BDL,30.860465,75.911135
4157,PUNJAB,32,37,7,7.5,702,722,BDL,BDL,10.2,12.2,BDL,BDL,BDL,BDL,-,-,435,482,0.31,0.36,BDL,BDL,30.879621,75.863369
1415,RAJASTHAN,23,23,7.8,8.2,5000,12400,-,-,2.281,5.242,9,150,14,210,-,-,3986,8762,0.92,0.98,-,-,25.783379,73.360706
1706,RAJASTHAN,29,29,6.9,7.2,850,890,-,-,BDL,1.848,3,4,3,7,-,-,622,656,0.4,0.84,-,-,27.566155,76.62006
1707,RAJASTHAN,30,31,7.1,7.2,1800,1900,-,-,BDL,2.068,4,4,4,7,-,-,1338,1362,BDL,0.76,-,-,27.507397,76.686296
1708,RAJASTHAN,29,30,7,7.1,1160,1260,-,-,BDL,1.666,7,9,11,23,-,-,904,948,0.4,0.4,-,-,27.517069,76.778288
1709,RAJASTHAN,30,30,6.4,6.4,1300,1300,-,-,1.764,1.764,4,4,7,7,-,-,1054,1054,0.76,0.76,-,-,28.198003,76.838907
1710,RAJASTHAN,28,28,7.4,7.4,1280,1280,-,-,0.304,0.304,460,460,1100,1100,-,-,908,908,0.3,0.3,-,-,28.195754,76.839031
1711,RAJASTHAN,28,28,6.3,6.3,3700,3700,BDL,BDL,1.543,1.543,7,7,11,11,-,-,2950,2950,0.7,0.7,-,-,28.201873,76.86124
1712,RAJASTHAN,29,29,7,7,1580,1580,-,-,2.063,2.063,7,7,11,11,-,-,1258,1258,0.74,0.74,-,-,28.191471,76.864069
1713,RAJASTHAN,30,30,6.4,7.1,810,1000,-,-,1.845,4.904,4,75,7,120,-,-,628,724,BDL,0.68,-,-,28.194345,76.833855
1715,RAJASTHAN,27,28,7.7,8.1,650,1020,-,-,1.14,1.824,4,14,11,20,11,11,536,722,0.84,1.12,-,-,25.144078,75.879251
1723,RAJASTHAN,27,28,7.5,7.6,4500,7500,-,-,1.664,5.483,4,9,7,14,-,-,3258,5228,1.16,1.34,-,-,26.777364,75.876981
1724,RAJASTHAN,28,33,7.7,8,400,1600,-,-,1.701,3.2,3,14,7,28,-,-,324,1122,0.68,0.76,-,-,26.856419,75.758303
1725,RAJASTHAN,27,29,7.2,7.4,1870,2400,-,-,1.503,3.681,4,9,11,23,-,-,1294,1918,0.52,0.82,-,-,26.815875,75.786686
2015,RAJASTHAN,34,34,8.1,8.1,2700,2700,-,-,4.1,4.1,7,7,11,11,-,-,193,1954,1.14,1.3,-,-,26.267614,73.066883
2017,RAJASTHAN,33,34,7.8,7.9,2100,2200,-,-,2.1,5.3,4,4,7,7,-,-,1616,1738,0.36,0.74,-,-,26.238947,73.024308
2018,RAJASTHAN,33,34,7.4,7.9,6100,6600,-,-,2.3,6.2,3,9,7,14,-,-,4668,4858,0.68,1.2,-,-,26.237328,73.020286
2019,RAJASTHAN,22,23,6.9,7.4,1470,1600,-,-,1.784,2.212,3,7,7,11,-,-,1162,1196,0.64,1.62,-,-,24.768897,73.758661
2020,RAJASTHAN,22,24,6.9,7,1900,2300,-,-,1.916,2.372,3,4,7,9,-,-,1588,1692,0.42,0.9,-,-,24.604031,73.688308
2021,RAJASTHAN,22,23,6.9,7,1740,1800,-,-,1.852,2.072,3,3,7,7,-,-,1252,1358,0.4,0.98,-,-,24.597875,73.696111
2022,RAJASTHAN,22,24,7,7,1710,1800,-,-,1.772,1.852,3,4,4,7,-,-,1236,1336,0.68,0.84,-,-,24.567797,73.698192
2023,RAJASTHAN,22,25,7.1,7.5,1190,1300,-,-,0.922,1.502,3,7,7,11,-,-,926,944,0.42,0.64,-,-,24.582572,73.7191
2028,RAJASTHAN,26,28,7.7,8,650,710,-,-,1.021,1.241,3,7,3,14,-,-,468,558,0.38,0.7,-,-,26.850806,75.784647
2029,RAJASTHAN,28,28,7.8,7.8,840,840,-,-,1.94,1.94,3,3,11,11,-,-,686,686,0.96,0.96,-,-,26.422678,74.654011
2031,RAJASTHAN,25,28,7.7,7.8,920,1060,-,-,1.769,5.68,4,7,7,11,-,-,742,786,0.42,0.86,-,-,26.434342,74.672247
2032,RAJASTHAN,25,28,8,8.1,380,400,-,-,1.668,4.92,3,20,7,28,-,-,280,326,0.8,0.82,-,-,26.449894,74.639917
2960,RAJASTHAN,25,26,7.7,7.9,4000,5200,-,-,1.54,1.668,4,21,11,28,-,-,3138,3738,0.96,0.98,-,-,28.152728,75.396558
2961,RAJASTHAN,33,35,7.6,7.9,600,690,-,-,1.503,1.761,4,4,7,7,-,-,494,502,0.52,0.82,-,-,26.883214,75.759083
2962,RAJASTHAN,33,33,8,8,560,3000,-,-,1.602,9.845,4,7,4,11,-,-,458,2158,0.62,0.96,-,-,26.869836,75.766814
2963,RAJASTHAN,30,33,7.8,8.1,1620,2300,-,-,1.664,6.184,3,7,3,14,-,-,1158,1858,0.54,0.82,-,-,26.855883,75.777269
2964,RAJASTHAN,28,36,7.6,7.9,1080,1700,-,-,1.602,5.244,3,7,4,11,-,-,788,1404,0.56,0.84,-,-,26.847386,75.779194
2965,RAJASTHAN,24,24,7.9,8.1,5300,5500,-,-,3.101,4.404,7,150,11,210,-,-,3862,4432,0.96,1.06,-,-,25.765666,73.327728
2966,RAJASTHAN,23,23,8,8.6,4400,5200,-,-,1.765,4.964,4,4,7,9,-,-,3558,3664,0.74,1.42,-,-,25.768758,73.354161
2967,RAJASTHAN,24,24,7.7,7.8,4600,8900,-,-,2.208,6.145,4,4,7,7,-,-,3764,6564,0.86,1.26,-,-,25.771431,73.404817
2968,RAJASTHAN,22,22,8,8.4,1570,4100,-,-,1.664,4.201,4,9,9,20,-,-,1278,3054,1.02,1.38,-,-,25.772272,73.4552
2969,RAJASTHAN,28,29,6.7,6.9,800,830,-,-,0.32,1.764,3,9,7,21,-,-,588,648,BDL,0.82,-,-,27.537483,76.525928
2970,RAJASTHAN,30,31,7,7.2,1200,1380,-,-,1.664,2.463,3,9,7,14,-,-,944,974,0.28,0.82,-,-,27.881869,76.282786
2971,RAJASTHAN,31,32,6.9,7.3,2400,2400,-,-,1.703,4.6,4,9,11,23,-,-,1588,1758,0.36,0.8,-,-,28.002058,76.409481
2972,RAJASTHAN,31,32,6.6,7,3200,3500,-,-,0.321,1.604,4,23,9,39,-,-,2356,2580,0.38,0.8,-,-,27.892139,76.275128
2973,RAJASTHAN,29,30,6.8,7.2,1900,3100,-,-,1.543,1.821,3,21,28,28,-,-,1558,2158,0.68,1,-,-,27.996564,76.446314
2974,RAJASTHAN,29,30,7.2,7.2,1580,1670,-,-,1.02,1.665,4,21,7,28,-,-,1184,1298,1.1,1.2,-,-,27.587299,76.816286
2975,RAJASTHAN,29,30,7.2,7.3,2800,3300,-,-,1.769,2.2,3,9,7,39,-,-,2208,2282,0.64,0.96,-,-,27.718031,76.991556
2976,RAJASTHAN,26,33,8,8.1,5100,5300,-,-,2.465,6.208,93,460,150,1100,-,-,3808,4230,0.64,1.1,-,-,27.216742,77.482167
2977,RAJASTHAN,33,34,7.1,7.9,8000,20000,-,-,2.1,6.3,4,9,7,14,-,-,7258,13258,0.96,1.35,-,-,26.150678,73.010994
2982,RAJASTHAN,33,34,7.5,8.2,12000,21000,-,-,1.7,7.8,4,7,11,11,-,-,9258,15204,0.98,1.2,-,-,26.116279,72.985799
2985,RAJASTHAN,33,34,7.7,7.7,13000,14500,-,-,3,7.1,4,7,9,14,-,-,8858,10318,0.84,0.9,-,-,26.117787,72.981069
2986,RAJASTHAN,25,25,7.6,7.8,8700,10600,-,-,2.104,2.684,3,4,11,11,-,-,7038,7676,0.68,0.96,-,-,25.800868,72.305888
2988,RAJASTHAN,25,25,7.2,7.6,5800,9000,-,-,1.846,2.364,4,4,7,7,-,-,4214,7418,0.24,0.82,-,-,25.817793,72.303004
2991,RAJASTHAN,25,25,7.2,7.8,11400,13200,-,-,2.073,5.365,4,9,4,14,-,-,9158,9668,0.62,1.06,-,-,26.317069,73.128439
2993,RAJASTHAN,25,25,8,8.3,2900,3600,-,-,2.108,3.641,7,14,11,21,-,-,2098,2958,0.96,1.32,-,-,25.82887,72.239361
2999,RAJASTHAN,27,28,7.2,7.3,1320,1520,-,-,1.671,4.004,7,460,11,1100,-,-,1044,1058,0.28,0.64,-,-,28.160644,76.816636
3000,RAJASTHAN,27,30,7.1,7.3,850,910,-,-,1.765,3.644,4,4,4,7,-,-,648,688,0.3,0.76,-,-,28.156508,76.824786
3001,RAJASTHAN,29,29,7.6,7.6,1390,1390,-,-,11.804,11.804,93,93,460,460,-,-,958,958,0.38,0.38,-,-,28.204186,76.875264
3002,RAJASTHAN,29,32,7,7.2,910,930,-,-,1.845,2.284,4,240,9,240,-,-,644,758,0.38,0.8,-,-,28.202831,76.875044
3003,RAJASTHAN,29,30,7.1,7.6,950,1540,-,-,1.605,10.504,4,7,11,14,-,-,684,1258,0.3,0.76,-,-,28.202053,76.875006
3004,RAJASTHAN,29,30,6.3,7.8,1310,1350,-,-,1.704,2.744,3,4,4,9,-,-,932,1008,0.62,0.86,-,-,28.130792,76.774783
3005,RAJASTHAN,28,29,7.4,7.8,760,880,-,-,1.765,2.744,4,460,7,1100,-,-,618,634,0.42,0.9,-,-,28.102011,76.781972
3006,RAJASTHAN,26,27,7.8,8.2,2200,2400,-,-,1.763,5.36,3,4,7,7,-,-,1534,1678,0.82,1.06,-,-,26.887742,75.856456
4176,RAJASTHAN,23,25,7.4,7.7,1700,2400,-,-,1.545,1.7,3,21,7,28,-,-,1216,1816,0.76,1.02,-,-,24.980718,74.657425
4180,RAJASTHAN,30,30,7.3,7.3,1350,1350,-,-,12.312,12.312,93,93,93,93,-,-,948,948,1.12,1.12,-,-,28.198269,76.861459
4181,RAJASTHAN,25,26,7,7.2,2500,2700,-,-,BDL,1.666,9,75,14,120,-,-,1966,1978,BDL,0.76,-,-,27.934998,76.855013
4182,RAJASTHAN,29,29,6.5,6.8,2400,4200,-,-,1.772,1.844,4,4,4,7,-,-,1874,2878,0.28,0.82,-,-,28.205564,76.862693
4183,RAJASTHAN,28,28,6.4,7.1,1800,1900,-,-,1.821,8.512,4,460,11,1100,-,-,1334,1358,0.92,0.98,-,-,28.207366,76.829899
4184,RAJASTHAN,28,28,7.1,7.3,1730,2200,-,-,1.605,3.154,4,4,7,9,-,-,1236,1718,0.24,0.8,-,-,28.208731,76.828816
4759,RAJASTHAN,25,29,7.5,7.5,2200,2800,-,-,2.368,8.3,3,4,9,11,-,-,1910,1938,0.42,0.84,-,-,26.473873,74.636639
4760,RAJASTHAN,25,29,7.7,7.8,1050,1540,-,-,2.75,4.562,4,4,7,7,-,-,814,1126,0.42,0.82,-,-,26.567976,74.87557
4761,RAJASTHAN,24,26,7.2,7.5,43000,45000,-,-,1.505,3.11,7,14,14,20,-,-,31102,32078,1,1.44,-,-,25.82516,72.202081
4763,RAJASTHAN,24,26,7.7,8.1,4400,5700,-,-,1.546,2.621,3,4,7,9,-,-,3174,4698,0.52,0.92,-,-,25.816501,72.284785
4764,RAJASTHAN,25,25,7.6,7.8,2300,3300,-,-,1.849,4.724,3,4,7,9,-,-,1898,2344,0.42,1.2,-,-,25.788133,72.155452
4765,RAJASTHAN,24,26,7.2,7.5,25000,25000,-,-,2.069,5.488,3,3,3,3,-,-,18334,19562,0.3,1.15,-,-,25.822401,72.212958
4766,RAJASTHAN,25,25,7.5,7.6,9700,13200,-,-,2.088,4.722,3,3,4,4,-,-,8124,9444,0.38,1.15,-,-,25.819863,72.296761
4767,RAJASTHAN,26,26,7.5,7.5,10500,10500,-,-,2.371,2.371,4,4,7,7,-,-,8768,8768,1.3,1.3,-,-,25.565555,71.929945
4768,RAJASTHAN,24,26,7.4,7.7,14000,15700,-,-,2.071,6.008,4,93,7,240,-,-,9796,12296,0.38,1.36,-,-,25.613556,71.870085
4774,RAJASTHAN,29,31,7.1,7.2,1520,1790,-,-,1.704,2.692,3,460,7,1100,-,-,1198,1222,BDL,0.82,-,-,28.205597,76.850719
4775,RAJASTHAN,29,29,7,7.2,1530,1640,-,-,1.663,3.004,7,75,11,75,-,-,1138,1198,BDL,0.76,-,-,28.207424,76.847515
4776,RAJASTHAN,28,28,7.1,7.1,1050,1050,-,-,2.068,2.068,4,4,11,11,-,-,874,874,0.76,0.76,-,-,28.207565,76.863691
4777,RAJASTHAN,29,30,6.9,7.1,1140,1340,-,-,1.705,3.084,4,4,4,7,-,-,916,932,0.38,0.7,-,-,28.217146,76.850357
4778,RAJASTHAN,28,29,7,7.3,1160,1300,-,-,1.608,5.492,4,9,7,14,-,-,898,938,0.3,0.8,-,-,28.214214,76.836572
4782,RAJASTHAN,26,29,7.6,7.6,4500,4700,-,-,1.402,4.125,4,4,7,11,-,-,3282,3658,1.1,1.46,-,-,26.928412,75.791677
4783,RAJASTHAN,25,31,7.2,7.3,720,840,-,-,1.601,2.06,3,3,4,4,-,-,592,602,0.52,0.84,-,-,26.855159,75.833824
4784,RAJASTHAN,33,34,8.2,8.3,2300,2800,-,-,2.4,4.1,3,7,4,11,-,-,1838,1944,0.62,0.86,-,-,26.141889,73.01691
4785,RAJASTHAN,33,34,7.4,8.2,5100,6000,-,-,2.4,5.6,4,7,7,11,-,-,4238,4334,1.15,1.44,-,-,26.120696,72.975311
4786,RAJASTHAN,33,33,7.2,7.2,6100,6100,-,-,3.1,3.1,9,9,14,14,-,-,4964,4964,0.98,0.98,-,-,26.264268,72.990054
4788,RAJASTHAN,33,33,6.8,6.8,15800,15800,-,-,2.2,2.2,7,7,11,11,-,-,11258,11258,1.44,1.44,-,-,26.121235,72.972561
4791,RAJASTHAN,26,27,7.6,8.1,520,560,-,-,1.542,2.744,3,7,4,11,4,4,384,412,0.62,0.86,-,-,25.159722,76.17413
4792,RAJASTHAN,27,28,7.5,7.8,3500,4200,-,-,1.246,2.281,9,14,14,20,11,11,2574,3284,0.56,0.92,-,-,24.404242,75.820268
4793,RAJASTHAN,27,28,7.9,8.5,1320,1410,-,-,1.5,1.764,4,4,7,7,-,-,978,1018,0.68,0.9,-,-,27.629242,75.096649
4794,RAJASTHAN,26,28,8.4,8.6,900,980,-,-,1.241,1.404,7,7,11,14,-,-,708,738,1.12,1.14,-,-,27.622732,75.1004
4796,RAJASTHAN,20,23,6.9,7.8,410,1390,-,-,0.924,1.512,3,4,7,9,-,-,304,1088,0.42,0.98,-,-,24.537814,73.684687
4797,RAJASTHAN,22,23,7.4,7.5,1150,1580,-,-,1.152,1.436,3,7,4,11,-,-,958,1082,0.38,0.7,-,-,24.576424,73.683501
4798,RAJASTHAN,22,24,7.3,7.3,1130,1800,1.2,1.2,1.212,1.884,7,9,11,14,-,-,822,1258,0.28,1.1,-,-,24.571892,73.725713
4799,RAJASTHAN,28,28,7.4,8.1,1340,1700,-,-,1.543,3.324,4,4,9,11,3,3,982,1386,0.7,0.96,-,-,25.106617,76.470567
4800,RAJASTHAN,27,27,8.2,8.3,2700,2700,-,-,1.343,1.54,4,9,9,14,-,-,1932,2132,0.9,1.15,-,-,28.284552,74.960469
4801,RAJASTHAN,26,29,7.4,7.6,3300,3800,-,-,1.542,4.123,4,7,9,11,-,-,2638,2682,0.84,1.48,-,-,26.908795,76.356716
4802,RAJASTHAN,28,28,7.6,7.9,1420,1900,-,-,1.842,3.404,7,7,11,14,-,-,1024,1364,0.4,0.9,-,-,26.49281,77.016352
4803,RAJASTHAN,21,28.2,7.5,7.9,4500,4800,-,-,1.765,3.34,4,4,7,7,4,4,3532,3816,0.52,1.02,-,-,28.017271,73.330963
4806,RAJASTHAN,24,24,8.3,8.7,2900,3000,-,-,2.205,3.684,3,7,7,14,-,-,2082,2458,1.06,1.18,-,-,25.753091,73.318745
4807,RAJASTHAN,24,24,8.3,8.5,7800,8200,-,-,1.845,5.242,3,4,4,11,-,-,5764,7058,1.14,1.46,-,-,25.784164,73.259463
4808,RAJASTHAN,24.5,24.5,8.9,8.9,2400,2400,-,-,2.106,2.106,4,4,7,7,-,-,2038,2038,1.46,1.46,-,-,25.792677,73.326309
4809,RAJASTHAN,23,23,7.8,8.5,450,1480,-,-,0.984,1.508,3,7,4,14,-,-,332,1212,0.56,1.48,-,-,25.151727,73.082998
32,TAMIL NADU,28,28,7.8,7.8,502,502,2,2,BDL,BDL,-,-,-,-,-,-,316,316,0.24,0.24,-,-,10.954883,78.443933
4810,TAMIL NADU,25,30,7.7,7.8,2420,2920,BDL,BDL,BDL,BDL,BDL,BDL,6,6,-,-,1588,1864,0.42,1.48,BDL,BDL,11.408563,77.685422
4811,TAMIL NADU,29,33,7.7,8.3,2350,2380,BDL,BDL,BDL,3.45,BDL,2,6,7,-,-,1520,1652,0.5,1.03,BDL,BDL,11.327414,77.745903
4814,TAMIL NADU,25,25,7.7,8.1,1316,1852,BDL,6,BDL,BDL,13,27,49,100,11,11,830,1296,BDL,BDL,BDL,BDL,8.727206,77.709638
4815,TAMIL NADU,25,25,7.6,7.7,916,1102,2,7.1,BDL,BDL,6,13,15,47,2,2,578,772,BDL,BDL,BDL,BDL,8.698363,77.738123
4816,TAMIL NADU,27,27,6.9,6.9,1360,1360,BDL,BDL,0.32,0.32,6,6,14,14,2,2,850,850,BDL,BDL,BDL,BDL,8.634908,78.07465
4817,TAMIL NADU,30,30,7,7,976,976,BDL,BDL,BDL,BDL,6,6,12,12,2,2,608,608,BDL,BDL,BDL,BDL,8.621439,78.016285
4818,TAMIL NADU,30,30,7.3,7.3,917,917,2,2,0.32,0.32,2,2,92,92,2,2,570,570,BDL,BDL,BDL,BDL,8.605592,77.944361
4819,TAMIL NADU,29,29,7,7,327,327,2,2,BDL,BDL,11,11,26,26,2,2,208,208,BDL,BDL,BDL,BDL,8.625282,77.907778
4820,TAMIL NADU,29,29,7.1,7.1,1770,1770,2,2,0.32,0.32,7,7,17,17,2,2,1120,1120,BDL,BDL,BDL,BDL,8.575329,77.769134
4821,TAMIL NADU,24,24,8.1,8.1,679,679,BDL,BDL,BDL,BDL,130,130,280,280,-,-,432,432,1.26,1.26,BDL,BDL,10.787066,78.690243
4822,TAMIL NADU,23,23,7.8,7.8,498,498,BDL,BDL,BDL,BDL,2,2,11,11,-,-,316,316,0.54,0.54,BDL,BDL,10.786916,78.690657
4824,TAMIL NADU,25,29,7.5,7.9,1110,2070,BDL,BDL,0.824,3.725,BDL,2,BDL,8,-,-,784,1348,0.64,0.72,BDL,BDL,11.803279,77.804723
4825,TAMIL NADU,26,31,7.6,8.2,1525,1583,BDL,BDL,BDL,9.532,BDL,BDL,4,79,-,-,1096,1096,0.63,1.21,BDL,BDL,11.478265,77.881114
4826,TAMIL NADU,28,33,7.4,8.3,752,981,BDL,BDL,1.012,4.609,BDL,4,9,37,-,-,480,696,0.71,0.9,BDL,BDL,13.00996,80.162403
4907,TAMIL NADU,29,29,7.5,7.5,159,159,BDL,BDL,0.32,0.32,11,11,27,27,-,-,116,116,0.4,0.4,BDL,BDL,11.509621,77.230116
4909,TAMIL NADU,28,28,7.5,7.5,480,480,BDL,BDL,0.32,0.32,22,22,49,49,-,-,352,352,0.4,0.4,BDL,BDL,11.456295,77.615817
4910,TAMIL NADU,26,26,7.1,7.1,62,62,BDL,BDL,0.32,0.32,2,2,5,5,-,-,54,54,BDL,BDL,BDL,BDL,11.128875,77.39572
4911,TAMIL NADU,25,25,7.8,7.8,2920,2920,BDL,BDL,0.32,0.32,2,2,6,6,-,-,1864,1864,0.42,0.42,BDL,BDL,10.448726,77.517259
4912,TAMIL NADU,33,33,8.1,8.1,1860,1860,7,7,4.08,4.08,79,79,220,220,-,-,1204,1204,0.43,0.43,BDL,BDL,10.576266,77.529657
15,TELANGANA,27,27,6.16,7.42,708,772,-,-,1.8,1.8,-,-,-,-,-,-,444,452,0.29,1,-,-,18.608458,79.838778
16,TELANGANA,28,28,7.78,7.78,622,622,-,-,9.4,9.4,-,-,-,-,-,-,381,381,0.53,0.53,-,-,18.304433,80.207208
27,TELANGANA,25,26,7.46,7.47,627,785,-,-,4.28,5.21,-,-,-,-,-,-,363.66,467,0.3,0.36,BDL,0.09,16.727994,79.209161
1515,TELANGANA,29,30,7.1,7.44,1320,1785,-,-,8,8.1,-,-,-,-,-,-,740,1058,0.8,0.8,-,-,17.609781,80.704358
1525,TELANGANA,25,27,7.2,7.31,3650,5580,-,-,0.35,18.29,-,-,-,-,-,-,1967,3262,0.4,0.4,BDL,0.09,17.532322,78.185211
1793,TELANGANA,27,30,7.1,8.3,1867,1985,-,-,0.9,1.62,-,-,-,-,-,-,1120,1220,1,1.44,-,-,18.762806,79.481267
1794,TELANGANA,27,29,7.1,7.32,1134,1305,-,-,3.4,5.8,-,-,-,-,-,-,597,820,1,2.66,-,-,18.400128,79.191556
1795,TELANGANA,25,25,7.25,7.39,2215,2215,-,-,9.31,9.31,-,-,-,-,-,-,1285,1285,BDL,BDL,BDL,BDL,17.873928,78.100156
