STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,TOTAL_DISSOLVED_SOLIDS_Min,TOTAL_DISSOLVED_SOLIDS_Max,FLUORIDE_Min,FLUORIDE_Max,ARSENIC_Min,ARSENIC_Max,Latitude,Longitude
3093,ANDHRA PRADESH,29.0,30.0,7.3,7.4,840,1481,2.0,2.1,0.90,16.75,2,4,64,75,584,980,0.4,0.8,0.001,0.001,18.135208,83.61347
3092,ANDHRA PRADESH,28.0,31.0,7.4,8.1,712,1139,2.0,2.4,0.90,7.95,3,4,64,75,492,754,1.0,1.1,0.001,0.001,18.57652,84.015135
4360,ANDHRA PRADESH,27.0,29.0,7.7,7.8,990,1280,1.8,2.0,1.00,3.48,2,7,75,93,660,868,0.4,0.4,0.007,0.009,16.986264,82.234925
3091,ANDHRA PRADESH,26.0,26.0,7.0,7.1,3340,4260,2.2,3.6,4.90,41.60,4,7,93,93,2320,2832,0.8,1.1,0.001,0.001,17.845289,83.368911
4353,ANDHRA PRADESH,25.0,27.0,7.9,8.1,2660,3940,1.4,2.7,3.00,46.25,3,4,63,93,1844,2640,0.4,0.5,0.001,0.001,18.279708,83.333591
3087,ANDHRA PRADESH,24.0,27.0,7.5,7.8,2031,2050,1.4,1.8,0.97,7.10,3,3,21,28,1210,1218,0.4,1.0,0.001,0.001,16.57873,80.665263
4355,ANDHRA PRADESH,25.0,27.0,7.9,8.0,660,1482,2.2,2.2,2.05,3.60,4,7,43,120,442,980,0.4,1.4,0.001,0.001,17.933387,83.456397
4354,ANDHRA PRADESH,25.0,27.0,7.4,7.6,11120,11420,2.2,2.5,2.20,15.40,7,9,120,150,7340,7968,0.3,0.7,0.001,0.001,17.808522,83.190609
4394,ANDHRA PRADESH,26.0,28.0,6.9,7.1,1584,3239,1.0,1.0,5.80,7.90,2,4,2,21,901,1764,0.6,1.3,0.001,0.001,13.725328,77.512282
4395,ANDHRA PRADESH,26.0,28.0,7.0,7.1,3558,3780,1.0,1.0,10.40,11.40,2,6,2,33,1868,2144,0.5,1.5,0.001,0.001,14.690736,77.572373
4377,ANDHRA PRADESH,27.0,27.0,8.1,8.1,1896,1920,1.4,1.8,0.30,2.80,3,3,14,21,1158,1170,0.8,0.9,0.001,0.001,16.209873,81.158475
1519,ANDHRA PRADESH,28.0,29.0,7.1,7.3,1872,2741,1.0,1.0,5.20,6.80,2,4,2,16,1061,1361,0.5,0.5,0.001,0.001,13.321417,79.585592
1518,ANDHRA PRADESH,23.0,27.0,7.2,7.3,6619,7770,1.0,1.0,5.80,6.20,2,2,2,14,4068,4413,1.0,1.1,0.001,0.001,15.479222,78.480942
4364,ANDHRA PRADESH,28.0,28.0,7.6,7.6,1048,1048,1.5,1.5,3.22,3.22,3,3,93,93,680,680,0.7,0.7,0.001,0.001,17.03405,81.776891
4350,ANDHRA PRADESH,24.0,24.0,7.1,7.1,1140,1140,2.4,2.4,8.00,8.00,4,4,93,93,746,746,0.8,0.8,0.002,0.003,18.700542,84.433441
4384,ANDHRA PRADESH,22.0,23.0,7.2,7.3,9090,10500,2.0,2.2,5.20,7.41,3,3,23,28,5634,6600,1.4,1.7,0.001,0.001,15.467752,80.017805
1513,ANDHRA PRADESH,25.0,25.0,7.1,7.8,1877,1970,1.4,1.8,0.30,0.70,3,3,21,39,1120,1160,0.3,0.3,0.001,0.001,16.501486,80.675692
1523,ANDHRA PRADESH,24.0,26.0,7.0,7.6,310,1447,2.0,2.0,0.79,1.10,4,7,75,93,212,988,0.2,1.1,0.001,0.001,17.015144,81.736181
4392,ANDHRA PRADESH,27.0,27.0,6.9,7.5,1380,1414,1.0,1.0,1.40,2.60,2,3,2,12,714,784,0.6,1.1,0.001,0.001,13.630074,79.416241
1520,ANDHRA PRADESH,28.0,29.0,7.3,7.3,1027,1266,1.0,1.0,2.20,2.40,2,2,2,11,582,642,0.4,0.5,0.002,0.002,13.758251,79.701872
1517,ANDHRA PRADESH,23.0,26.0,7.8,7.9,4520,5663,1.0,1.0,6.70,10.10,2,3,2,29,2568,3370,1.3,1.8,0.001,0.001,15.8363,78.048593
1516,ANDHRA PRADESH,20.0,21.0,8.1,8.1,1080,1100,1.2,1.4,1.10,1.18,3,3,15,21,630,658,0.4,0.5,0.001,0.001,14.445036,79.987869
1514,ANDHRA PRADESH,25.0,25.0,7.2,7.9,1780,2080,1.4,1.8,0.30,0.60,3,3,20,23,1050,1220,0.2,0.5,0.001,0.001,16.501508,80.676725
4376,ANDHRA PRADESH,26.0,26.0,7.1,7.6,3850,3860,2.0,2.2,2.47,3.80,3,3,20,21,2310,2348,0.8,1.0,0.001,0.001,16.62096,80.541348
4380,ANDHRA PRADESH,22.0,22.0,7.1,7.5,860,899,1.0,1.8,0.30,1.50,3,3,14,15,508,550,0.5,0.6,0.001,0.001,16.512728,80.55287
4382,ANDHRA PRADESH,21.0,22.0,7.1,8.1,4450,4580,2.0,2.2,3.50,3.86,3,3,28,28,2790,2840,0.2,0.8,0.001,0.001,16.328558,80.483568
4393,ANDHRA PRADESH,24.0,25.0,7.3,7.4,2810,3352,1.0,1.0,10.40,13.10,2,9,2,71,1589,1785,0.6,1.2,0.004,0.004,14.447187,78.808212
3090,ANDHRA PRADESH,27.0,27.0,6.7,7.6,1610,1983,2.2,2.2,2.50,18.80,3,4,75,75,1120,1312,0.3,0.5,0.001,0.001,17.694566,83.231092
3089,ANDHRA PRADESH,27.0,28.0,7.2,7.9,2180,2180,2.1,2.2,1.60,13.10,4,4,75,93,1480,1524,1.1,1.3,0.001,0.001,17.647774,83.07053
1524,ANDHRA PRADESH,27.0,30.0,7.3,7.7,1147,1295,2.1,2.1,0.90,4.78,4,4,75,75,784,848,0.3,1.0,0.001,0.001,16.971003,82.219006
1521,ANDHRA PRADESH,26.0,27.0,6.8,7.5,1977,2580,1.8,4.0,1.50,12.40,7,7,93,120,1296,1812,0.8,0.8,0.001,0.001,17.704261,83.211783
1522,ANDHRA PRADESH,27.0,28.0,7.4,7.9,1120,1190,1.6,2.1,1.50,2.87,3,9,75,75,780,792,0.5,0.8,0.001,0.001,18.104532,83.397197
26,ANDHRA PRADESH,25.0,25.0,7.0,8.1,1597,2160,1.0,2.2,0.70,1.89,3,3,20,23,942,1314,0.4,0.7,0.001,0.001,16.508853,80.641519
1537,ASSAM,25.0,26.0,7.0,7.2,276,278,2.3,2.3,0.70,0.80,2,2,2,2,156,224,0.3,0.3,0.010,0.010,26.750143,94.219855
1539,ASSAM,30.0,31.0,7.4,7.5,304,329,2.0,2.1,0.80,0.80,2,2,2,2,172,180,0.3,0.3,0.010,0.010,26.315597,90.996408
1540,ASSAM,27.0,29.0,7.2,7.6,366,390,2.0,2.6,0.70,1.00,2,2,2,2,202,218,0.3,0.3,0.010,0.010,26.48,90.56
1533,ASSAM,24.0,26.0,6.8,7.1,328,332,2.3,2.5,1.10,1.40,2,2,2,2,184,218,0.2,0.3,0.010,0.010,27.396089,95.631783
1534,ASSAM,25.0,25.0,7.2,7.2,308,308,2.3,2.3,0.80,0.80,-,-,-,-,176,176,0.3,0.3,-,-,26.105415,93.113917
1541,ASSAM,27.0,29.0,7.3,7.6,401,408,2.3,2.5,0.80,1.00,2,2,2,2,218,224,0.3,0.3,0.010,0.010,26.145228,91.736806
1535,ASSAM,25.0,26.0,6.8,7.3,284,288,2.2,2.6,0.70,0.80,2,2,2,2,160,166,0.3,0.3,0.010,0.010,26.98,94.63
1542,ASSAM,27.0,28.0,7.8,7.8,352,354,2.0,2.6,0.80,1.00,2,2,2,2,194,200,0.3,0.4,0.010,0.010,26.1441,91.735194
1538,ASSAM,23.0,23.0,6.8,7.4,196,291,2.1,2.2,0.80,0.90,2,2,2,2,118,166,0.3,0.3,-,-,24.820617,92.802431
4328,ASSAM,26.0,26.0,7.7,7.7,315,315,2.0,2.0,0.90,0.90,-,-,-,-,178,178,0.3,0.3,-,-,26.70409,92.450585
4338,ASSAM,23.0,28.0,6.7,7.8,262,266,1.8,2.2,0.80,1.00,2,2,2,2,142,150,0.3,0.3,-,-,26.930067,94.818487
4335,ASSAM,23.0,25.0,6.8,8.0,248,259,2.1,2.3,0.90,1.10,2,2,2,2,140,148,0.3,0.3,0.010,0.010,26.811289,94.520046
2254,ASSAM,25.0,32.0,7.6,7.6,311,322,2.0,2.2,0.70,0.90,2,2,2,2,170,180,0.3,0.3,0.010,0.010,26.5,90.97
3816,ASSAM,26.0,28.0,7.4,7.7,295,351,2.0,2.1,0.70,1.00,2,2,2,2,168,198,0.3,0.3,-,-,26.105895,91.788621
3761,ASSAM,26.0,30.0,7.6,7.8,258,262,2.2,2.3,0.80,0.80,2,2,2,2,148,148,0.3,0.3,0.010,0.010,26.677976,93.140501
3813,ASSAM,25.0,29.0,7.6,8.0,365,370,2.3,2.3,0.80,0.80,2,2,2,2,202,204,0.3,0.3,0.010,0.010,26.167846,91.829173
4333,ASSAM,22.0,26.0,7.3,7.4,235,280,2.0,2.0,0.80,0.90,2,2,2,2,136,158,0.3,0.3,0.010,0.010,27.126326,94.741545
2257,ASSAM,34.0,37.0,7.3,7.4,308,356,2.4,2.6,0.90,1.00,2,2,2,2,176,196,0.2,0.3,0.010,0.010,26.026696,89.970706
2259,ASSAM,26.0,26.0,7.0,7.0,312,312,2.2,2.2,0.90,0.90,-,-,-,-,180,180,0.3,0.3,-,-,25.84274,93.425589
3779,ASSAM,21.0,25.0,7.2,7.7,261,390,2.4,2.4,0.80,0.90,2,2,2,2,148,218,0.3,0.3,0.001,0.001,26.931679,94.173072
4008,ASSAM,23.0,25.0,7.0,7.2,216,287,2.0,2.2,0.80,0.90,2,2,2,2,128,160,0.3,0.3,-,-,26.802778,94.698479
2258,ASSAM,24.0,30.0,7.3,7.5,320,362,2.1,2.3,0.90,1.00,2,2,2,2,176,200,0.3,0.3,0.010,0.010,26.170647,90.626604
2263,ASSAM,25.0,25.0,7.3,7.4,264,268,2.5,2.5,1.00,1.00,2,2,2,2,150,152,0.3,0.3,0.010,0.010,24.681103,92.563806
2251,ASSAM,26.0,29.0,7.2,7.3,318,323,1.8,2.2,0.60,0.80,2,2,2,2,176,180,0.3,0.4,0.010,0.010,26.1277,92.215749
3817,ASSAM,22.0,24.0,7.0,7.2,182,318,2.1,2.2,0.70,0.70,2,2,2,2,110,182,0.3,0.3,0.001,0.001,26.162529,91.759013
2262,ASSAM,22.0,24.0,7.3,7.3,256,298,2.0,2.3,0.80,0.90,2,2,2,2,148,168,0.3,0.3,0.010,0.010,24.866553,92.367203
3815,ASSAM,28.0,28.0,7.3,7.3,289,340,2.1,2.2,0.70,0.90,2,2,2,2,164,192,0.3,0.3,-,-,26.124278,91.809578
2256,ASSAM,29.0,32.0,7.4,7.8,361,362,2.0,2.2,0.90,0.90,2,2,2,2,202,202,0.3,0.3,0.010,0.010,26.403904,90.262979
2248,ASSAM,28.0,32.0,7.5,8.0,241,258,2.1,2.4,0.60,0.70,2,2,2,2,140,146,0.3,0.5,0.010,0.010,27.224728,94.107373
4007,ASSAM,22.0,25.0,6.8,7.5,208,242,1.9,2.0,0.70,0.90,2,2,2,2,122,140,0.3,0.3,-,-,27.000201,94.83739
2243,ASSAM,24.0,24.0,7.0,7.2,321,329,2.2,2.4,0.90,0.90,2,2,2,2,178,180,0.3,0.3,0.010,0.010,27.28822,95.680737
3818,ASSAM,24.0,26.0,7.0,7.6,190,223,2.0,2.2,0.80,0.90,2,2,2,2,118,126,0.3,0.3,-,-,26.172514,91.687694
3766,ASSAM,26.0,26.0,7.5,7.5,307,307,2.0,2.0,0.70,0.70,-,-,-,-,172,172,0.3,0.3,-,-,26.402321,92.050237
3802,ASSAM,24.0,25.0,7.2,7.3,148,326,2.0,2.4,0.80,0.90,2,2,2,2,92,180,0.3,0.3,0.010,0.010,24.798461,92.797513
3801,ASSAM,24.0,25.0,6.9,7.2,326,336,2.3,2.4,0.70,0.80,2,2,2,2,180,184,0.3,0.3,0.010,0.010,24.781654,92.853933
2250,ASSAM,26.0,28.0,7.6,7.7,326,332,2.0,2.2,1.00,1.00,2,2,2,2,180,190,0.3,0.3,0.010,0.010,26.350383,92.679592
4340,ASSAM,26.0,30.0,7.2,7.3,246,380,1.9,2.3,0.70,0.80,2,2,2,2,142,208,0.3,0.3,-,-,26.352638,92.706719
2253,ASSAM,19.0,20.0,7.4,7.9,241,312,2.4,2.5,0.80,1.00,2,2,2,2,138,174,0.3,0.6,0.010,0.010,26.444617,91.441053
2244,ASSAM,26.0,27.0,6.8,7.0,290,312,2.0,2.6,0.80,0.80,2,2,2,2,164,174,0.3,0.3,0.010,0.010,26.92,94.73
2245,ASSAM,28.0,29.0,7.2,7.2,360,363,2.1,2.3,0.80,0.80,2,2,2,2,194,206,0.3,0.3,0.010,0.010,26.5885,93.748586
4001,ASSAM,28.0,28.0,7.0,7.2,286,342,1.9,2.3,0.60,0.80,2,2,2,2,162,186,0.3,0.3,-,-,26.131082,91.821186
4327,ASSAM,26.0,26.0,7.2,7.2,328,328,2.2,2.2,0.80,0.80,-,-,-,-,186,186,0.3,0.3,-,-,26.712883,92.20567
4002,ASSAM,24.0,25.0,7.4,7.4,194,330,2.1,2.2,0.80,1.10,2,2,2,2,114,190,0.3,0.3,0.001,0.001,26.168679,91.728525
4303,ASSAM,26.0,29.0,7.2,7.6,290,350,1.7,2.0,0.70,0.80,2,2,2,2,166,190,0.3,0.3,-,-,26.164973,91.830489
2246,ASSAM,22.0,22.0,7.1,7.1,247,247,2.3,2.3,0.80,0.80,-,-,-,-,144,144,0.3,0.3,-,-,26.200386,92.937992
2247,ASSAM,22.0,22.0,7.3,7.3,260,260,2.2,2.2,0.70,0.70,-,-,-,-,150,150,0.3,0.3,-,-,27.595294,94.724003
2249,ASSAM,24.0,24.0,7.4,7.4,195,195,2.1,2.1,0.90,0.90,2,2,2,2,114,114,0.3,0.3,0.001,0.001,26.65285,92.792558
4003,ASSAM,25.0,26.0,7.0,7.4,170,288,2.2,2.3,0.90,1.00,2,2,2,2,101,164,0.3,0.3,0.001,0.001,26.640064,92.817174
3771,ASSAM,24.0,30.0,7.9,7.9,402,422,2.4,2.4,0.80,1.00,2,2,2,2,224,236,0.3,0.3,0.010,0.010,26.587406,94.186207
2264,ASSAM,23.0,24.0,6.8,7.7,180,360,2.0,2.5,0.70,0.90,2,2,2,2,114,198,0.3,0.3,0.010,0.010,24.861042,92.596669
3805,ASSAM,23.0,25.0,7.0,7.3,240,286,2.2,2.2,0.70,0.70,2,2,2,2,140,160,0.3,0.3,0.010,0.010,24.864102,92.358579
1536,ASSAM,27.0,36.0,7.4,7.6,302,308,2.2,2.3,0.80,0.80,2,2,2,2,170,170,0.3,0.6,0.010,0.010,26.979722,94.632211
2255,ASSAM,28.0,31.0,7.4,7.4,338,342,2.2,2.5,0.80,1.10,2,2,2,2,186,190,0.3,0.3,0.010,0.010,26.515756,90.532872
3770,ASSAM,25.0,27.0,6.8,6.9,233,238,2.2,2.2,0.70,0.80,2,2,2,2,134,136,0.3,0.3,0.010,0.010,26.754909,94.234144
3790,ASSAM,22.0,22.0,7.2,7.2,205,205,2.1,2.1,0.80,0.80,-,-,-,-,120,120,0.3,0.3,-,-,27.441809,94.292867
2252,ASSAM,27.0,29.0,7.9,8.0,390,392,2.2,2.8,1.10,1.40,2,2,2,2,214,218,0.4,0.6,0.010,0.010,26.105147,91.712525
3762,ASSAM,25.0,26.0,7.2,7.2,270,303,2.0,2.2,0.70,0.80,2,2,2,2,156,170,0.3,0.3,0.001,0.001,26.848659,92.839577
4339,ASSAM,26.0,26.0,7.4,7.4,265,265,2.4,2.4,0.90,0.90,-,-,-,-,154,154,0.3,0.3,-,-,26.350254,92.684866
4330,ASSAM,20.0,20.0,7.5,7.5,91,91,2.0,2.0,0.60,0.60,-,-,-,-,62,62,0.3,0.3,-,-,24.883995,92.878914
3794,ASSAM,26.0,26.0,7.4,7.6,363,371,2.3,2.4,0.80,0.80,2,2,2,2,198,210,0.3,0.3,0.010,0.010,26.471975,94.098619
3793,ASSAM,27.0,28.0,6.8,7.0,348,355,2.2,2.4,0.90,0.90,2,2,2,2,202,210,0.3,0.3,0.010,0.010,26.522866,93.961134
3795,ASSAM,26.0,27.0,7.3,7.3,388,394,2.2,2.5,0.80,1.00,2,2,2,2,210,218,0.2,0.3,0.010,0.010,26.458711,93.981235
1830,BIHAR,24.0,24.0,7.3,7.3,927,927,-,-,2.79,2.79,-,-,-,-,594,594,0.2,0.2,-,-,26.122167,85.382451
1826,BIHAR,25.0,26.0,7.4,7.7,430,491,-,-,0.50,3.42,23,1600,23,1600,284,298,0.2,0.3,-,-,25.593237,85.174164
1825,BIHAR,21.0,28.0,7.3,7.5,435,453,-,-,0.30,3.52,-,-,-,-,286,296,0.2,0.3,-,-,25.579122,85.253317
1829,BIHAR,25.0,28.0,7.4,7.6,410,509,-,-,0.30,2.83,5,920,9,920,284,336,0.2,0.3,-,-,25.611612,85.09125
1828,BIHAR,26.0,30.0,7.4,7.5,448,528,-,-,0.40,2.77,2,12,2,23,292,334,0.2,0.4,-,-,25.609619,85.136893
1831,BIHAR,24.0,24.0,7.5,7.5,641,641,-,-,2.58,2.58,7,7,16,16,416,416,0.2,0.2,-,-,26.123515,85.378269
1844,BIHAR,26.0,26.0,7.0,7.0,1160,1160,-,-,0.34,0.34,9,9,16,16,742,742,0.3,0.3,-,-,25.783556,84.75325
3139,BIHAR,28.0,28.0,7.6,7.6,296,296,-,-,2.39,2.39,-,-,-,-,192,192,0.2,0.2,-,-,26.130901,87.44426
3138,BIHAR,23.0,26.0,7.0,7.7,731,765,-,-,3.37,3.40,350,350,920,920,482,482,0.3,0.3,-,-,25.555753,84.661464
3143,BIHAR,25.0,25.0,7.6,7.6,345,345,-,-,0.30,0.30,-,-,-,-,218,218,0.2,0.2,-,-,27.127814,84.067542
3144,BIHAR,20.0,22.0,7.4,7.5,727,934,-,-,0.30,3.48,23,23,33,33,478,540,0.2,0.3,-,-,25.471956,85.707546
1837,BIHAR,21.0,21.0,7.7,7.7,828,828,-,-,0.30,0.30,23,23,23,23,544,544,0.2,0.2,-,-,25.419953,86.129981
3140,BIHAR,25.0,25.0,7.2,7.2,968,968,-,-,0.39,0.39,23,23,23,23,636,636,0.2,0.2,-,-,26.801253,84.503617
3142,BIHAR,22.0,22.0,7.9,7.9,383,383,-,-,0.30,0.30,23,23,23,23,250,250,0.2,0.2,-,-,25.198364,84.252158
3141,BIHAR,20.0,20.0,7.7,7.7,785,785,-,-,4.82,4.82,23,23,23,23,524,524,0.3,0.3,-,-,24.696722,84.986056
3145,BIHAR,20.0,20.0,7.4,7.4,238,238,-,-,1.12,1.12,23,23,23,23,156,156,0.2,0.2,-,-,24.928792,84.187828
3146,BIHAR,25.0,27.0,7.8,8.0,407,464,-,-,0.60,0.62,35000,35000,35000,35000,270,314,0.2,0.3,-,-,25.549911,84.150194
3148,BIHAR,20.0,20.0,7.0,7.0,877,877,-,-,0.30,0.30,-,-,-,-,574,574,0.2,0.2,-,-,25.309172,86.489908
3147,BIHAR,20.0,24.0,7.2,7.4,383,402,-,-,0.30,2.10,23,23,23,23,236,268,0.2,0.3,-,-,26.592486,86.137611
3161,BIHAR,25.0,26.0,7.6,8.1,810,1120,-,-,1.80,2.39,33,33,49,49,526,732,0.2,0.3,-,-,25.534142,87.580264
3149,BIHAR,22.0,22.0,7.9,7.9,571,571,-,-,0.36,0.36,23,23,23,23,378,378,0.2,0.2,-,-,25.011592,83.660808
3150,BIHAR,24.0,24.0,7.2,7.2,773,775,-,-,0.50,2.24,-,-,-,-,498,502,0.2,0.2,-,-,25.644867,84.873763
3151,BIHAR,23.0,23.0,7.8,7.8,1040,1040,-,-,0.98,0.98,23,23,23,23,732,732,0.3,0.3,-,-,25.168678,83.618608
3152,BIHAR,24.0,24.0,7.9,7.9,232,232,-,-,0.30,0.30,23,23,23,23,154,154,0.2,0.2,-,-,27.107417,84.467131
2593,BIHAR,21.0,21.0,7.2,7.2,1280,1280,-,-,2.57,2.57,23,23,23,23,908,908,0.2,0.2,-,-,24.880028,85.529992
3153,BIHAR,22.0,22.0,7.5,7.5,1110,1110,-,-,4.37,4.37,23,23,23,23,780,780,0.2,0.2,-,-,25.328697,84.410572
3154,BIHAR,24.0,24.0,7.4,7.4,935,935,-,-,0.30,0.30,23,23,23,23,612,612,0.2,0.2,-,-,24.789593,84.999556
3160,BIHAR,25.0,25.0,7.9,7.9,269,269,-,-,0.30,0.30,23,23,23,23,172,172,0.2,0.2,-,-,26.981397,84.853981
2594,BIHAR,25.0,26.0,7.2,8.6,843,958,-,-,1.80,6.12,23,23,23,23,542,628,0.2,0.3,-,-,25.870544,86.601375
2595,BIHAR,22.0,22.0,7.2,8.3,728,927,-,-,0.30,2.20,5,350,7,540,468,634,0.2,0.3,-,-,25.862969,85.781044
3156,BIHAR,22.0,22.0,6.7,7.0,1090,1670,-,-,0.30,2.40,7,7,9,9,724,1098,0.2,0.4,-,-,25.862744,85.777669
3159,BIHAR,25.0,27.0,6.8,7.2,568,858,-,-,1.00,2.68,-,-,-,-,368,566,0.2,0.3,-,-,25.586566,84.449575
3158,BIHAR,20.0,20.0,7.6,7.6,299,299,-,-,0.30,0.30,23,23,23,23,194,194,0.2,0.2,-,-,24.558892,84.799511
2596,BIHAR,24.0,25.0,7.7,7.9,264,321,-,-,0.40,5.59,23,23,23,23,172,214,0.2,0.2,-,-,26.588721,85.501282
2597,BIHAR,24.0,24.0,7.3,7.3,448,448,-,-,0.30,0.30,23,23,23,23,292,292,0.2,0.2,-,-,26.210096,84.365362
3157,BIHAR,21.0,23.0,6.9,6.9,1120,1370,-,-,0.30,0.30,16,16,23,130,718,902,0.2,0.3,-,-,25.238589,86.741767
3155,BIHAR,25.0,27.0,7.5,8.0,643,839,-,-,1.70,4.60,-,-,-,-,424,558,0.2,0.2,-,-,26.114017,86.601053
1827,BIHAR,26.0,27.0,7.5,7.7,439,472,-,-,0.50,3.11,2,23,2,23,298,310,0.2,0.3,-,-,25.620924,85.159936
1838,BIHAR,20.0,20.0,7.1,7.1,1030,1030,-,-,0.30,0.30,12,12,23,23,678,678,0.2,0.2,-,-,25.380978,86.465003
2600,BIHAR,22.0,23.0,7.0,7.1,997,1630,-,-,0.30,4.82,23,23,23,23,658,1072,0.2,0.2,-,-,25.683822,85.354964
3162,BIHAR,23.0,23.0,7.1,7.1,583,583,-,-,5.53,5.53,23,23,23,23,374,374,0.2,0.2,-,-,26.004064,85.08065
1832,BIHAR,26.0,26.0,7.2,7.6,698,1130,-,-,1.40,2.25,5,23,5,23,460,738,0.2,0.2,-,-,25.413449,86.139054
1833,BIHAR,26.0,27.0,6.8,7.3,261,882,-,-,1.40,1.63,-,-,-,-,166,574,0.2,0.2,-,-,25.415751,86.135881
2583,BIHAR,28.0,28.0,7.1,7.1,1620,1620,-,-,1.62,1.62,23,23,23,23,1018,1018,0.2,0.2,-,-,26.46047,84.438832
2586,BIHAR,25.0,26.0,7.4,8.0,286,609,-,-,1.90,3.46,-,-,-,-,182,392,0.2,0.2,-,-,25.541982,87.567477
2590,BIHAR,21.0,21.0,7.1,7.2,471,532,-,-,0.30,1.80,23,23,23,23,310,350,0.2,0.3,-,-,26.345964,86.071781
2577,BIHAR,28.0,29.0,7.4,7.4,227,795,-,-,1.50,3.07,5,5,5,7,142,612,0.2,0.3,-,-,26.13508,87.467551
2588,BIHAR,25.0,25.0,7.6,7.7,784,810,-,-,1.70,3.07,23,23,23,23,504,532,0.2,0.2,-,-,25.676944,86.943056
2582,BIHAR,20.0,20.0,8.1,8.1,352,352,-,-,0.30,0.30,7,7,7,7,228,228,0.2,0.2,-,-,26.187745,85.903178
2581,BIHAR,21.0,25.0,7.4,7.9,273,445,-,-,0.30,1.90,23,23,49,49,186,294,0.2,0.3,-,-,26.160497,85.899783
2578,BIHAR,23.0,26.0,6.9,7.3,1011,1300,-,-,1.95,5.60,23,23,23,23,664,874,0.2,0.3,-,-,25.325799,84.605419
2584,BIHAR,27.0,27.0,7.2,7.2,1170,1170,-,-,5.30,5.30,23,23,23,23,758,758,0.2,0.2,-,-,26.429064,84.394487
2580,BIHAR,22.0,22.0,7.1,7.1,1330,1330,-,-,2.85,2.85,23,23,23,23,898,898,0.2,0.2,-,-,25.040383,83.610998
1839,BIHAR,21.0,27.0,7.4,7.9,247,399,-,-,0.30,2.68,23,79,23,79,160,266,0.2,0.3,-,-,25.372324,86.471752
1836,BIHAR,21.0,21.0,7.2,7.2,257,257,-,-,0.30,0.30,-,-,-,-,172,172,0.2,0.2,-,-,25.419944,86.129972
1835,BIHAR,26.0,27.0,7.1,7.5,470,788,-,-,1.50,5.14,27,27,27,27,306,520,0.2,0.2,-,-,25.772242,87.467227
2589,BIHAR,25.0,27.0,7.3,8.6,535,748,-,-,1.60,3.42,5,5,7,7,364,492,0.2,0.2,-,-,25.916944,86.778611
1834,BIHAR,26.0,28.0,7.4,7.7,425,912,-,-,1.80,2.39,23,23,23,23,272,598,0.2,0.3,-,-,25.783319,87.466672
2587,BIHAR,26.0,28.0,7.2,7.9,767,800,-,-,1.80,3.35,23,23,2,23,12,520,0.2,0.2,-,-,25.483817,86.701389
1843,BIHAR,25.0,25.0,7.3,7.3,486,486,-,-,1.14,1.14,23,23,23,23,326,326,0.2,0.2,-,-,25.017233,85.416189
2591,BIHAR,21.0,21.0,7.1,7.1,1440,1440,-,-,2.59,2.59,-,-,-,-,1002,1002,0.2,0.2,-,-,25.139348,85.451156
2585,BIHAR,25.0,25.0,7.8,7.8,944,944,-,-,5.34,5.34,23,23,23,23,648,648,0.2,0.2,-,-,25.216006,84.9842
1840,BIHAR,24.0,24.0,8.2,8.2,312,312,-,-,0.30,0.30,12,12,23,23,202,202,0.2,0.2,-,-,26.649806,84.916775
1842,BIHAR,21.0,21.0,8.7,8.7,480,480,-,-,5.12,5.12,-,-,-,-,322,322,0.2,0.2,-,-,24.795406,84.999433
1841,BIHAR,24.0,24.0,7.0,7.0,1120,1120,-,-,0.75,0.75,23,23,23,23,732,732,0.2,0.2,-,-,24.794784,85.007259
2579,BIHAR,20.0,24.0,6.7,7.2,729,907,-,-,1.50,1.84,-,-,-,-,502,598,0.2,0.2,-,-,25.566265,83.983535
2592,BIHAR,24.0,24.0,7.8,7.8,2080,2080,-,-,5.69,5.69,5,5,9,9,1476,1476,0.2,0.2,-,-,25.124061,85.459475
2598,BIHAR,21.0,21.0,7.9,7.9,241,241,-,-,0.30,0.30,23,23,23,23,160,160,0.2,0.2,-,-,24.628777,83.920541
2599,BIHAR,20.0,20.0,7.9,7.9,735,735,-,-,0.88,0.88,7,7,9,9,482,482,0.2,0.2,-,-,24.625089,83.918998
2045,CHANDIGARH,24.9,26.4,7.1,7.2,714,804,1.0,1.2,4.90,8.40,2,2,33,41,390,518,0.3,0.7,0.001,0.001,30.75385,76.740867
2044,CHANDIGARH,25.0,26.3,7.0,7.3,566,1042,1.0,1.2,2.70,4.40,2,2,33,79,426,568,0.2,0.2,0.001,0.001,30.776019,76.74926
2043,CHANDIGARH,25.0,26.4,7.2,7.4,896,909,1.0,1.5,2.20,3.80,2,5,49,49,430,570,0.3,0.3,0.001,0.001,30.731825,76.725717
2039,CHANDIGARH,25.0,26.3,7.2,7.3,505,550,1.0,1.0,4.10,7.20,2,2,26,49,306,380,0.2,0.2,0.001,0.001,30.751489,76.772606
