STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,FAECAL_STREPTOCOCCI_Min,FAECAL_STREPTOCOCCI_Max,TOTAL_DISSOLVED_SOLIDS_Min,TOTAL_DISSOLVED_SOLIDS_Max,FLUORIDE_Min,FLUORIDE_Max,ARSENIC_Min,ARSENIC_Max,,,,,,,,,,,,,,,,,,,,
3429,TRIPURA,24,24,5.6,5.6,101,101,BDL,BDL,BDL,BDL,-,-,-,-,-,-,58,58,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
3430,TRIPURA,24,25,6,6.15,86,95,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,40,46,BDL,0.31,BDL,BDL,,,,,,,,,,,,,,,,,,,,
3431,TRIPURA,24,25,5.3,5.86,72,87,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,40,48,BDL,0.48,BDL,BDL,,,,,,,,,,,,,,,,,,,,
3432,TRIPURA,24,25,5.6,5.71,88,95,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,46,56,BDL,0.77,BDL,BDL,,,,,,,,,,,,,,,,,,,,
3433,TRIPURA,24,25,6.2,6.89,82,95,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,46,48,BDL,0.79,BDL,BDL,,,,,,,,,,,,,,,,,,,,
3434,TRIPURA,24,25,5.8,6.03,74,81,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,42,48,BDL,0.39,BDL,BDL,,,,,,,,,,,,,,,,,,,,
3435,TRIPURA,24,25,6,6.15,88,99,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,48,48,BDL,0.29,BDL,BDL,,,,,,,,,,,,,,,,,,,,
3436,TRIPURA,24,25,5.6,5.97,92,101,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,50,54,BDL,0.22,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4185,TRIPURA,24,25.5,5.6,5.89,103,108,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,56,58,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4186,TRIPURA,24,25,5.6,5.83,106,112,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,58,62,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4187,TRIPURA,25,25.5,6,6.15,102,111,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,56,56,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4188,TRIPURA,24.5,26,6.2,6.41,94,105,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,52,54,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4189,TRIPURA,24.5,25,5.8,5.97,84,90,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,50,52,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4190,TRIPURA,24.5,25,5.3,5.84,86,91,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,52,56,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4191,TRIPURA,24,25,5.8,5.93,82,90,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,48,56,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4200,TRIPURA,24,25,5.6,5.78,88,97,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,52,56,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4201,TRIPURA,24,25,5.2,5.84,106,122,BDL,BDL,BDL,0.46,BDL,BDL,BDL,BDL,BDL,BDL,58,68,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4202,TRIPURA,24,25,5.2,5.69,116,121,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,62,76,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4203,TRIPURA,24,25,5.2,5.69,106,118,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,58,64,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4204,TRIPURA,24.5,25,5.1,5.7,109,119,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,60,68,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4205,TRIPURA,24,25,5.6,5.92,93,107,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,50,62,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4206,TRIPURA,24,25,5.3,5.49,102,110,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,56,64,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4207,TRIPURA,24,25,5.4,5.79,96,105,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,50,58,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4208,TRIPURA,24,25,5.5,5.85,105,119,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,58,68,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4209,TRIPURA,24,25,5.6,5.91,110,120,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,60,68,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4210,TRIPURA,24,25,5.1,5.48,90,107,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,48,58,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4211,TRIPURA,24,25,5.9,6.11,102,119,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,58,68,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4212,TRIPURA,24.5,24.5,5.6,5.6,107,107,BDL,BDL,BDL,BDL,-,-,-,-,-,-,58,58,BDL,0.22,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4213,TRIPURA,24.5,25,5.3,5.75,89,106,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,48,56,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4214,TRIPURA,24,25,5.2,5.49,101,118,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,56,64,BDL,0.22,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4215,TRIPURA,24.5,25,5.2,5.79,113,122,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,64,68,BDL,0.83,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4216,TRIPURA,25,25,5.4,5.63,84,106,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,48,68,BDL,0.59,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4217,TRIPURA,25,25,5.1,5.79,108,126,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,58,70,BDL,0.71,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4218,TRIPURA,25,25,5.7,5.81,88,106,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,48,56,BDL,0.69,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4636,TRIPURA,24,25,6.3,6.59,91,101,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,48,60,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4637,TRIPURA,24,25,6.3,6.55,82,95,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,46,54,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4638,TRIPURA,24,25,6.3,6.69,80,96,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,44,62,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4639,TRIPURA,24,25,6.6,6.86,84,96,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,46,64,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4641,TRIPURA,25,25,5.87,5.87,84,84,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,BDL,BDL,46,46,BDL,BDL,-,-,,,,,,,,,,,,,,,,,,,,
4647,TRIPURA,24,25,6.7,6.95,88,96,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,48,62,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4648,TRIPURA,23,24,7.1,7.32,96,107,BDL,BDL,BDL,0.31,BDL,BDL,BDL,BDL,BDL,BDL,54,58,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4651,TRIPURA,23.5,24,6.8,7.02,92,101,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,50,56,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4652,TRIPURA,24,25,6.1,6.35,96,107,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,50,70,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
4653,TRIPURA,23.5,24.5,6.3,6.48,90,100,BDL,BDL,BDL,0.32,BDL,BDL,BDL,BDL,BDL,BDL,48,66,BDL,0.35,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1736,UTTAR PRADESH,24,24,6.9,6.9,662,662,4.6,4.6,-,-,-,-,-,-,-,-,340,340,-,-,-,-,,,,,,,,,,,,,,,,,,,,
1737,UTTAR PRADESH,23,23,5.8,5.8,624,624,5.2,5.2,-,-,-,-,-,-,-,-,416,416,-,-,-,-,,,,,,,,,,,,,,,,,,,,
1738,UTTAR PRADESH,28,28,7.9,7.9,605,605,-,-,-,-,BDL,BDL,BDL,BDL,-,-,360,360,0.57,0.57,-,-,,,,,,,,,,,,,,,,,,,,
1739,UTTAR PRADESH,27,27,7.4,7.4,1024,1024,-,-,-,-,BDL,BDL,BDL,BDL,-,-,624,624,0.66,0.66,-,-,,,,,,,,,,,,,,,,,,,,
1740,UTTAR PRADESH,28,28,7.4,7.4,652,652,-,-,-,-,BDL,BDL,BDL,BDL,-,-,390,390,0.79,0.79,-,-,,,,,,,,,,,,,,,,,,,,
1741,UTTAR PRADESH,27.9,27.9,7.5,7.5,848,848,-,-,-,-,BDL,BDL,BDL,BDL,-,-,522,522,0.93,0.93,-,-,,,,,,,,,,,,,,,,,,,,
1746,UTTAR PRADESH,19,19,7.7,7.7,788,788,-,-,-,-,-,-,-,-,-,-,652,652,-,-,-,-,,,,,,,,,,,,,,,,,,,,
1747,UTTAR PRADESH,20,20,7.9,7.9,859,859,-,-,-,-,-,-,-,-,-,-,588,588,-,-,-,-,,,,,,,,,,,,,,,,,,,,
1749,UTTAR PRADESH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,456,456,0.8,0.8,-,-,,,,,,,,,,,,,,,,,,,,
1750,UTTAR PRADESH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,550,550,0.7,0.7,-,-,,,,,,,,,,,,,,,,,,,,
1752,"UTTAR
PRADESH",20,20,7.5,7.8,2120,2380,BDL,1.1,BDL,0.43,-,-,-,-,-,-,809,1600,BDL,BDL,-,-,,,,,,,,,,,,,,,,,,,,
1753,UTTAR PRADESH,20,20,7.4,7.8,1110,1340,BDL,BDL,0.32,0.35,-,-,-,-,-,-,750,805,BDL,BDL,-,-,,,,,,,,,,,,,,,,,,,,
1754,UTTAR PRADESH,20,20,7.4,7.8,650,750,BDL,BDL,BDL,0.34,-,-,-,-,-,-,345,389,BDL,BDL,-,-,,,,,,,,,,,,,,,,,,,,
1755,UTTAR PRADESH,20,20,7.5,7.6,1200,1484,BDL,BDL,BDL,0.32,-,-,-,-,-,-,800,888,BDL,BDL,-,-,,,,,,,,,,,,,,,,,,,,
1756,UTTAR PRADESH,25.5,25.5,7.6,7.6,437,437,-,-,1.34,1.34,-,-,-,-,-,-,262,262,-,-,-,-,,,,,,,,,,,,,,,,,,,,
1758,UTTAR PRADESH,26,26,7.6,7.6,456,456,-,-,1.38,1.38,-,-,-,-,-,-,275,275,-,-,-,-,,,,,,,,,,,,,,,,,,,,
1759,UTTAR PRADESH,25.3,25.8,7.2,7.2,1108,1236,BDL,BDL,0.85,0.91,BDL,BDL,BDL,BDL,-,-,207,225,0.41,0.42,-,-,,,,,,,,,,,,,,,,,,,,
2467,UTTAR PRADESH,26.5,26.5,7.7,7.7,495,495,-,-,1.59,1.59,-,-,-,-,-,-,295,295,-,-,-,-,,,,,,,,,,,,,,,,,,,,
2468,UTTAR PRADESH,25.5,25.5,7.8,7.8,480,480,-,-,1.25,1.25,-,-,-,-,-,-,188,188,-,-,-,-,,,,,,,,,,,,,,,,,,,,
2469,UTTAR PRADESH,25.6,25.7,7.2,7.3,1272,1345,BDL,BDL,0.84,0.93,BDL,BDL,BDL,BDL,-,-,265,272,0.45,0.48,-,-,,,,,,,,,,,,,,,,,,,,
2470,UTTAR PRADESH,25.5,25.7,6.9,7,1882,1953,BDL,BDL,1.06,1.15,BDL,BDL,BDL,BDL,-,-,111,196,0.47,0.51,-,-,,,,,,,,,,,,,,,,,,,,
2471,UTTAR PRADESH,24,24,7.2,7.2,518,518,3.2,3.2,-,-,-,-,-,-,-,-,312,312,-,-,-,-,,,,,,,,,,,,,,,,,,,,
2472,UTTAR PRADESH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,465,465,0.9,0.9,-,-,,,,,,,,,,,,,,,,,,,,
2473,UTTAR PRADESH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,550,550,0.7,0.7,-,-,,,,,,,,,,,,,,,,,,,,
2477,UTTAR PRADESH,19.2,19.2,7.1,7.1,975,975,-,-,-,-,-,-,-,-,-,-,616,616,-,-,-,-,,,,,,,,,,,,,,,,,,,,
2479,UTTAR PRADESH,22,24,7.2,7.2,234,238,BDL,BDL,0.6,0.6,BDL,BDL,34,40,-,-,430,450,BDL,0.22,-,-,,,,,,,,,,,,,,,,,,,,
2480,UTTAR PRADESH,18,18,7.2,7.2,290,290,-,-,-,-,BDL,BDL,BDL,BDL,-,-,160,160,-,-,-,-,,,,,,,,,,,,,,,,,,,,
1748,UTTARAKHAND,30,33,7.3,8,258,350,1.2,3.2,-,-,-,-,-,-,-,-,190,241,-,-,-,-,,,,,,,,,,,,,,,,,,,,
3441,UTTARAKHAND,29,31,6.5,7.4,460,549,4,8,-,-,-,-,-,-,-,-,310,368,-,-,-,-,,,,,,,,,,,,,,,,,,,,
3442,UTTARAKHAND,30,33,6.9,7.8,320,420,1.4,1.6,-,-,-,-,-,-,-,-,238,290,-,-,-,-,,,,,,,,,,,,,,,,,,,,
3443,UTTARAKHAND,30,33,7.1,7.5,303,390,2,2.2,-,-,-,-,-,-,-,-,226,268,-,-,-,-,,,,,,,,,,,,,,,,,,,,
3444,UTTARAKHAND,31,33,7,7.2,312,440,2,2.4,-,-,-,-,-,-,-,-,230,301,-,-,-,-,,,,,,,,,,,,,,,,,,,,
3445,UTTARAKHAND,30,33,6.9,7.8,296,430,1.6,2,-,-,-,-,-,-,-,-,204,287,-,-,-,-,,,,,,,,,,,,,,,,,,,,
3446,UTTARAKHAND,27,29,7.5,7.8,280,410,1.6,2.1,-,-,-,-,-,-,-,-,190,275,-,-,-,-,,,,,,,,,,,,,,,,,,,,
3447,UTTARAKHAND,27,30,7.1,7.6,374,380,1.6,2,-,-,-,-,-,-,-,-,251,256,-,-,-,-,,,,,,,,,,,,,,,,,,,,
3448,UTTARAKHAND,33,33,7.2,7.2,300,300,6,6,-,-,-,-,-,-,-,-,203,203,-,-,-,-,,,,,,,,,,,,,,,,,,,,
3449,UTTARAKHAND,29,33,7,7.8,304,480,1.8,2,-,-,-,-,-,-,-,-,213,325,-,-,-,-,,,,,,,,,,,,,,,,,,,,
3450,UTTARAKHAND,22,22,7,7,555,555,2,2,-,-,-,-,-,-,-,-,-,-,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
3451,UTTARAKHAND,28,28,7.3,7.3,604,604,-,-,-,-,BDL,BDL,BDL,BDL,-,-,371,371,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
3452,UTTARAKHAND,26,26,7.8,7.8,356,356,-,-,-,-,BDL,BDL,BDL,BDL,-,-,288,288,-,-,-,-,,,,,,,,,,,,,,,,,,,,
3453,UTTARAKHAND,25,25,7.3,7.3,552,552,-,-,-,-,BDL,BDL,BDL,BDL,-,-,342,342,-,-,-,-,,,,,,,,,,,,,,,,,,,,
3456,UTTARAKHAND,17,17,7.5,7.5,125,125,-,-,-,-,-,-,2,2,-,-,82,82,-,-,-,-,,,,,,,,,,,,,,,,,,,,
3457,UTTARAKHAND,18,18,7.5,7.5,210,210,-,-,-,-,-,-,2,2,-,-,136,136,-,-,-,-,,,,,,,,,,,,,,,,,,,,
1766,WEST BENGAL,30,30,7.77,7.77,676,676,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,376,376,0.51,0.51,-,-,,,,,,,,,,,,,,,,,,,,
1767,WEST BENGAL,29,29,7.48,7.48,293,293,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,188,188,0.33,0.33,-,-,,,,,,,,,,,,,,,,,,,,
1768,WEST BENGAL,28,28,6.86,6.86,472,472,BDL,BDL,BDL,BDL,2,2,4,4,-,-,346,346,0.21,0.21,-,-,,,,,,,,,,,,,,,,,,,,
1769,WEST BENGAL,35,35,6.65,6.65,1219,1219,BDL,BDL,0.5,0.5,BDL,BDL,BDL,BDL,BDL,BDL,704,704,0.28,0.28,-,-,,,,,,,,,,,,,,,,,,,,
1770,"WEST
BENGAL",33,33,6.88,6.88,1755,1755,BDL,BDL,0.4,0.4,BDL,BDL,BDL,BDL,BDL,BDL,1094,1094,0.3,0.3,-,-,,,,,,,,,,,,,,,,,,,,
1771,WEST BENGAL,29,29,7.73,7.73,904,904,BDL,BDL,0.5,0.5,BDL,BDL,BDL,BDL,BDL,BDL,452,452,0.26,0.26,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1772,WEST BENGAL,27,27,8.1,8.1,390,390,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,220,220,0.28,0.28,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1773,WEST BENGAL,29,29,7.08,7.08,1931,1931,BDL,BDL,0.7,0.7,80,80,230,230,-,-,1374,1374,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1774,WEST BENGAL,30,30,7.12,7.12,1918,1918,BDL,BDL,0.7,0.7,BDL,BDL,BDL,BDL,BDL,BDL,1250,1250,0.32,0.32,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1775,WEST BENGAL,26,26,7.03,7.03,1744,1744,BDL,BDL,1.5,1.5,BDL,BDL,BDL,BDL,BDL,BDL,854,854,0.38,0.38,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1776,WEST BENGAL,29,29,7.16,7.16,1017,1017,BDL,BDL,0.7,0.7,BDL,BDL,BDL,BDL,BDL,BDL,488,488,0.73,0.73,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1777,WEST BENGAL,29,29,7.47,7.47,1048,1048,BDL,BDL,1.6,1.6,4,4,11,11,-,-,334,334,0.32,0.32,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1778,WEST BENGAL,27,27,7.28,7.28,776,776,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,308,308,0.28,0.28,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1779,WEST BENGAL,28,28,7.9,7.9,1081,1081,BDL,BDL,0.7,0.7,16,16,23,23,-,-,642,642,0.47,0.47,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1813,"WEST
BENGAL",28,28,7.88,7.88,753,753,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,375,375,0.42,0.42,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1931,WEST BENGAL,29,29,7.43,7.43,1739,1739,BDL,BDL,1.4,1.4,BDL,BDL,4,4,-,-,916,916,0.34,0.34,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1932,WEST BENGAL,30,30,7.15,7.15,565,565,BDL,BDL,0.7,0.7,BDL,BDL,BDL,BDL,BDL,BDL,316,316,0.55,0.55,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1933,WEST BENGAL,30,30,7.19,7.19,1683,1683,BDL,BDL,0.5,0.5,13,13,27,27,-,-,784,784,0.44,0.44,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1934,WEST BENGAL,29,29,7.55,7.55,1027,1027,BDL,BDL,0.4,0.4,BDL,BDL,BDL,BDL,BDL,BDL,558,558,0.42,0.42,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1935,WEST BENGAL,27,27,7.27,7.27,1434,1434,BDL,BDL,2.7,2.7,BDL,BDL,BDL,BDL,BDL,BDL,532,532,0.39,0.39,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1936,WEST BENGAL,29,29,7.5,7.5,927,927,BDL,BDL,1.6,1.6,BDL,BDL,BDL,BDL,BDL,BDL,350,350,0.28,0.28,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1937,WEST BENGAL,30,30,7.02,7.02,2084,2084,BDL,BDL,2.4,2.4,BDL,BDL,BDL,BDL,BDL,BDL,1066,1066,0.66,0.66,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1938,WEST BENGAL,27,27,8.49,8.49,1367,1367,BDL,BDL,0.7,0.7,4,4,7,7,-,-,836,836,BDL,BDL,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1939,WEST BENGAL,28,28,7.66,7.66,409,409,BDL,BDL,0.5,0.5,BDL,BDL,BDL,BDL,BDL,BDL,216,216,0.55,0.55,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1940,WEST BENGAL,29,29,7.58,7.58,633,633,BDL,BDL,BDL,BDL,9,9,12,12,-,-,346,346,0.32,0.32,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1941,WEST BENGAL,28,28,7.93,7.93,416,416,BDL,BDL,0.5,0.5,BDL,BDL,2,2,-,-,276,276,0.23,0.23,BDL,BDL,,,,,,,,,,,,,,,,,,,,
1942,"WEST
BENGAL",32,32,7.03,7.03,1313,1313,BDL,BDL,0.8,0.8,BDL,BDL,BDL,BDL,BDL,BDL,778,778,0.27,0.27,-,-,,,,,,,,,,,,,,,,,,,,
1943,"WEST
BENGAL",29,29,6.85,6.85,554,554,BDL,BDL,0.4,0.4,BDL,BDL,BDL,BDL,BDL,BDL,292,292,BDL,BDL,-,-,,,,,,,,,,,,,,,,,,,,
1944,WEST BENGAL,29,29,6.83,6.83,128,128,BDL,BDL,2.1,2.1,BDL,BDL,BDL,BDL,BDL,BDL,-,-,BDL,BDL,-,-,,,,,,,,,,,,,,,,,,,,
1945,WEST BENGAL,25,25,7.84,7.84,1125,1125,BDL,BDL,0.7,0.7,2,2,7,7,-,-,378,378,0.31,0.31,BDL,BDL,,,,,,,,,,,,,,,,,,,,
2510,WEST BENGAL,30,30,7.14,7.14,1016,1016,BDL,BDL,0.8,0.8,BDL,BDL,BDL,BDL,BDL,BDL,592,592,0.3,0.3,-,-,,,,,,,,,,,,,,,,,,,,
2515,WEST BENGAL,27,27,7.6,7.6,589,589,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,272,272,0.37,0.37,BDL,BDL,,,,,,,,,,,,,,,,,,,,
2516,WEST BENGAL,28,28,8.22,8.22,691,691,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,410,410,0.21,0.21,BDL,BDL,,,,,,,,,,,,,,,,,,,,
2526,WEST BENGAL,-,-,7.78,7.78,11,11,BDL,BDL,1.2,1.2,60,60,140,140,-,-,-,-,BDL,BDL,-,-,,,,,,,,,,,,,,,,,,,,
2528,WEST BENGAL,30,30,6.92,6.92,421,421,BDL,BDL,0.5,0.5,BDL,BDL,BDL,BDL,BDL,BDL,356,356,BDL,BDL,-,-,,,,,,,,,,,,,,,,,,,,
2529,WEST BENGAL,30,30,6.89,6.89,1239,1239,BDL,BDL,0.6,0.6,BDL,BDL,BDL,BDL,BDL,BDL,826,826,BDL,BDL,-,-,,,,,,,,,,,,,,,,,,,,
2530,WEST BENGAL,63,63,9.37,9.37,565,565,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,400,400,0.26,0.26,-,-,,,,,,,,,,,,,,,,,,,,
2533,WEST BENGAL,31,31,7.1,7.1,765,765,BDL,BDL,BDL,BDL,2,2,4,4,-,-,584,584,0.51,0.51,-,-,,,,,,,,,,,,,,,,,,,,
2535,WEST BENGAL,31,31,7.3,7.3,491,491,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,294,294,0.48,0.48,-,-,,,,,,,,,,,,,,,,,,,,
2536,WEST BENGAL,30,30,7.15,7.15,874,874,BDL,BDL,0.6,0.6,2,2,6,6,-,-,728,728,0.51,0.51,-,-,,,,,,,,,,,,,,,,,,,,
2537,WEST BENGAL,30,30,6.97,6.97,297,297,BDL,BDL,0.6,0.6,BDL,BDL,BDL,BDL,BDL,BDL,186,186,0.44,0.44,-,-,,,,,,,,,,,,,,,,,,,,
2538,WEST BENGAL,29,29,7.5,7.5,293,293,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,204,204,0.23,0.23,-,-,,,,,,,,,,,,,,,,,,,,
2540,WEST BENGAL,29,29,7.18,7.18,1164,1164,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,760,760,0.47,0.47,-,-,,,,,,,,,,,,,,,,,,,,
2542,"WEST
BENGAL",28.5,28.5,6.24,6.24,281,281,BDL,BDL,0.6,0.6,BDL,BDL,BDL,BDL,BDL,BDL,216,216,0.21,0.21,-,-,,,,,,,,,,,,,,,,,,,,
2543,WEST BENGAL,28,28,7.74,7.74,180,180,BDL,BDL,0.7,0.7,BDL,BDL,BDL,BDL,BDL,BDL,172,172,0.36,0.36,-,-,,,,,,,,,,,,,,,,,,,,
2545,WEST BENGAL,29,29,6.94,6.94,1653,1653,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1230,1230,BDL,BDL,-,-,,,,,,,,,,,,,,,,,,,,
2546,WEST BENGAL,29,29,7.15,7.15,1020,1020,BDL,BDL,3.1,3.1,BDL,BDL,BDL,BDL,-,-,242,242,0.23,0.23,BDL,BDL,,,,,,,,,,,,,,,,,,,,
2547,WEST BENGAL,29,29,7.02,7.02,6042,6042,2.6,2.6,1.3,1.3,BDL,BDL,BDL,BDL,BDL,BDL,4012,4012,0.7,0.7,BDL,BDL,,,,,,,,,,,,,,,,,,,,
2548,WEST BENGAL,31,31,7.41,7.41,253,253,2.3,2.3,1.4,1.4,8,8,17,17,-,-,24,24,0.34,0.34,BDL,BDL,,,,,,,,,,,,,,,,,,,,
