STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,TOTAL_DISSOLVED_SOLIDS_Min,TOTAL_DISSOLVED_SOLIDS_Max,FLUORIDE_Min,FLUORIDE_Max,ARSENIC_Min,ARSENIC_Max
4904,MEGHALAYA,19.0,22.0,6.5,7.1,87,97,1.4,1.5,8.80,9.20,2,2,17,21,60,77,0.2,0.2,0.001,0.001
4906,MEGHALAYA,21.0,22.0,5.4,5.9,59,63,1.2,1.6,0.30,0.30,2,2,2,9,41,43,0.2,0.2,0.001,0.001
4905,MEGHALAYA,21.0,22.0,6.5,6.7,138,155,1.5,1.8,4.30,4.60,2,22,84,140,95,108,0.2,0.2,0.001,0.001
1636,MEGHALAYA,15.0,19.0,6.5,6.6,155,162,1.8,2.0,0.58,0.60,2,2,12,1100,108,114,0.2,0.2,0.001,0.001
3386,MEGHALAYA,43.0,44.0,9.1,9.3,305,322,1.0,1.6,0.70,0.77,2,2,2,2,210,219,0.2,0.2,0.001,0.001
1635,MEGHALAYA,21.0,23.0,5.5,6.5,259,285,1.5,1.7,10.50,11.20,2,2,2,2,179,197,0.2,0.2,-,-
3385,MEGHALAYA,17.0,20.1,6.5,6.8,51,55,1.3,1.5,0.30,0.30,2,2,4,11,35,37,0.2,0.2,0.001,0.001
1634,MEGHALAYA,21.0,22.0,5.7,6.6,235,249,1.2,1.5,6.00,7.10,2,4,21,49,162,172,0.2,0.2,0.001,0.001
1638,MEGHALAYA,14.0,18.0,5.5,5.7,118,164,1.0,1.4,6.10,6.40,2,2,2,2,81,113,0.2,0.2,0.001,0.001
1637,MEGHALAYA,15.0,20.0,5.4,5.7,105,115,1.1,1.7,3.50,4.90,2,2,2,2,72,79,0.2,0.2,0.001,0.001
3758,MIZORAM,23.0,24.0,6.5,6.9,316,557,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-
3732,MIZORAM,23.0,25.0,5.8,6.0,426,438,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3742,MIZORAM,23.0,23.0,6.1,6.9,141,194,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3745,MIZORAM,19.0,20.0,6.2,7.2,203,249,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4124,MIZORAM,18.0,25.0,6.7,6.8,247,447,1.0,1.0,-,-,2,2,2,2,-,-,-,-,-,-
4128,MIZORAM,21.0,21.0,7.2,7.2,152,152,1.7,1.7,-,-,-,-,-,-,-,-,-,-,-,-
3753,MIZORAM,25.0,26.0,7.2,7.8,535,610,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3741,MIZORAM,17.0,18.0,6.7,7.9,239,301,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4127,MIZORAM,19.0,22.0,5.7,6.3,217,357,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3728,MIZORAM,25.0,25.0,6.4,6.6,233,260,1.2,1.2,-,-,-,-,-,-,-,-,-,-,-,-
3725,MIZORAM,18.0,23.0,6.1,7.1,276,394,1.0,1.3,-,-,-,-,-,-,-,-,-,-,-,-
2055,MIZORAM,18.0,26.0,6.1,7.1,327,601,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-
4133,MIZORAM,19.0,28.0,6.5,7.2,128,266,1.0,1.3,-,-,-,-,-,-,-,-,-,-,-,-
4126,MIZORAM,11.0,19.0,5.9,7.8,165,297,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-
3748,MIZORAM,20.0,23.0,5.5,7.1,84,124,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2054,MIZORAM,19.0,25.0,6.2,6.9,401,536,1.0,1.5,-,-,-,-,-,-,-,-,-,-,-,-
3726,MIZORAM,19.0,26.0,6.2,6.8,422,527,1.1,1.7,-,-,-,-,-,-,-,-,-,-,-,-
3733,MIZORAM,23.0,25.0,6.5,7.1,227,282,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3738,MIZORAM,17.0,18.0,6.7,7.3,69,124,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3730,MIZORAM,23.0,25.0,6.4,7.4,81,123,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3731,MIZORAM,22.0,22.0,6.4,6.4,555,555,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3727,MIZORAM,18.0,22.0,7.0,7.5,233,491,1.2,1.9,-,-,-,-,-,-,-,-,-,-,-,-
4129,MIZORAM,19.0,21.0,7.0,7.6,119,159,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3737,MIZORAM,18.0,21.0,6.3,7.3,139,453,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3739,MIZORAM,18.0,21.0,7.0,7.0,287,298,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2899,NAGALAND,26.6,28.5,7.0,7.5,239,252,-,-,0.80,0.80,-,-,-,-,125,126,0.2,0.2,0.001,0.001
2897,NAGALAND,17.8,29.0,6.5,6.5,237,243,-,-,0.90,1.00,-,-,-,-,125,142,0.2,0.2,0.001,0.001
2896,NAGALAND,17.8,22.3,6.0,6.6,669,788,-,-,1.10,2.10,-,-,-,-,73,169,0.2,0.2,0.001,0.001
2905,NAGALAND,24.0,32.1,6.4,7.1,232,234,-,-,1.10,1.80,-,-,-,-,116,200,0.2,0.2,0.001,0.001
2902,NAGALAND,23.7,31.6,7.3,7.8,369,434,-,-,1.00,2.60,-,-,-,-,180,188,0.2,0.2,0.001,0.001
2898,NAGALAND,25.3,29.0,2.0,5.2,168,184,-,-,1.90,3.30,-,-,-,-,80,88,0.2,0.2,0.001,0.001
2901,NAGALAND,27.3,31.6,6.0,6.5,186,313,-,-,1.00,2.50,-,-,-,-,103,155,0.2,0.2,0.001,0.001
2904,NAGALAND,25.2,32.7,6.0,7.0,736,920,-,-,2.00,28.00,-,-,-,-,360,460,0.2,0.2,0.001,0.001
2903,NAGALAND,26.8,31.3,6.5,7.5,726,1349,-,-,1.30,1.80,-,-,-,-,93,410,0.2,0.2,0.001,0.001
2900,NAGALAND,25.9,28.7,5.5,6.0,201,207,-,-,1.60,2.00,-,-,-,-,110,117,0.2,0.2,0.001,0.001
3971,ODISHA,23.0,24.0,7.1,7.2,731,1178,1.0,1.0,0.80,31.70,2,2,2,2,-,-,0.2,0.3,-,-
4895,ODISHA,19.0,23.0,6.5,7.4,242,704,1.0,1.0,0.30,0.70,2,2,2,2,-,-,0.2,0.2,-,-
3982,ODISHA,29.0,29.0,6.3,7.0,113,174,1.0,1.0,0.50,2.10,2,2,2,2,-,-,0.2,0.7,-,-
1647,ODISHA,25.0,26.0,6.9,6.9,305,456,1.0,1.0,0.30,1.10,2,2,2,2,-,-,0.2,0.4,-,-
3988,ODISHA,31.0,32.8,8.4,8.5,882,1679,1.0,1.0,0.30,1.00,2,2,2,2,-,-,1.2,1.3,-,-
4870,ODISHA,22.0,23.0,6.2,6.5,96,104,1.0,1.0,1.00,1.10,2,2,2,2,-,-,0.2,0.2,-,-
3978,ODISHA,23.0,24.0,7.0,7.2,946,1202,1.0,1.0,1.20,13.10,2,2,2,2,-,-,0.3,0.4,-,-
3987,ODISHA,27.0,28.0,5.2,6.6,238,309,1.0,1.0,0.30,11.30,2,2,2,2,-,-,0.2,1.1,-,-
1646,ODISHA,26.0,26.0,6.8,7.1,157,282,1.0,1.0,0.60,1.10,2,2,2,2,-,-,0.2,0.2,-,-
3984,ODISHA,28.0,29.0,5.3,7.1,101,198,1.0,1.1,0.70,0.80,2,2,2,2,-,-,0.3,0.7,-,-
3983,ODISHA,28.0,29.0,6.5,6.8,180,181,1.0,1.1,0.40,9.50,2,2,2,2,-,-,0.2,1.3,-,-
3981,ODISHA,29.0,29.0,7.2,8.3,163,198,1.0,1.0,0.50,3.90,2,2,2,2,-,-,0.3,1.2,-,-
1650,ODISHA,27.0,29.0,5.7,6.2,207,210,1.0,1.0,0.70,1.20,2,2,2,2,-,-,0.2,0.3,-,-
3994,ODISHA,25.0,26.0,6.6,6.8,359,424,1.0,1.0,1.30,2.00,2,490,2,2200,-,-,0.2,0.8,-,-
4875,ODISHA,24.0,25.0,7.3,7.5,344,375,1.0,1.0,0.30,0.60,2,2,2,2,-,-,0.3,0.8,-,-
4873,ODISHA,24.0,24.0,6.8,7.2,113,175,1.0,1.0,0.30,1.30,2,2,2,2,-,-,0.2,7.6,-,-
4868,ODISHA,25.0,26.0,6.6,6.8,229,267,1.0,1.0,1.90,2.90,2,11,2,33,-,-,0.2,0.2,-,-
4867,ODISHA,25.0,26.0,6.8,6.9,155,183,1.0,1.0,0.30,0.60,2,2,2,2,-,-,0.2,0.2,-,-
4864,ODISHA,24.0,24.0,6.9,7.1,418,485,1.0,1.5,0.70,0.90,2,2,2,2,-,-,0.2,0.4,-,-
4891,ODISHA,24.0,26.0,7.3,7.7,549,810,1.0,1.1,0.70,1.00,2,2,2,2,-,-,0.5,0.5,-,-
4865,ODISHA,25.0,28.0,7.0,7.2,285,351,1.0,1.0,0.70,0.70,2,2,2,2,-,-,0.5,0.7,-,-
4898,ODISHA,18.0,22.0,6.5,6.8,163,276,1.0,1.0,0.90,1.30,2,2,2,2,-,-,0.2,0.2,-,-
4899,ODISHA,17.0,24.0,6.9,7.1,705,762,1.0,1.0,0.70,1.10,2,2,2,2,-,-,0.4,0.5,-,-
4876,ODISHA,24.0,25.0,6.9,7.6,221,436,1.0,1.0,0.30,0.40,2,2,2,2,-,-,0.2,0.5,-,-
4903,ODISHA,31.0,33.0,7.7,8.0,661,895,1.0,1.1,0.30,0.40,2,2,2,2,-,-,0.2,0.8,-,-
1657,ODISHA,27.0,29.0,7.4,7.8,999,1089,1.0,1.2,0.60,0.70,2,2,2,2,-,-,0.2,0.2,-,-
3986,ODISHA,28.0,29.0,6.0,6.5,76,128,1.0,1.3,0.30,0.50,2,2,2,2,-,-,0.2,0.6,-,-
4863,ODISHA,24.0,24.0,6.5,7.0,214,418,1.0,1.1,0.70,0.90,2,2,2,2,-,-,0.2,0.4,-,-
4881,ODISHA,30.0,30.0,6.0,7.4,550,1060,1.0,1.2,0.90,1.70,2,2,2,2,-,-,0.2,1.2,-,-
4877,ODISHA,17.0,31.0,7.1,7.3,408,593,1.0,1.0,0.40,12.10,2,2,2,2,-,-,0.5,0.5,-,-
4879,ODISHA,29.0,30.0,6.5,7.4,397,520,1.0,1.0,1.10,1.20,2,2,2,2,-,-,0.3,0.3,-,-
4896,ODISHA,19.0,23.0,7.0,7.4,205,318,1.0,1.0,0.50,0.60,2,11,2,27,-,-,0.2,0.2,-,-
1644,ODISHA,27.0,30.0,6.0,6.7,550,564,1.0,1.0,1.10,1.70,2,2,2,2,-,-,0.2,0.3,-,-
4869,ODISHA,22.0,23.0,5.4,7.1,93,136,1.0,1.0,0.90,1.00,2,2,2,2,-,-,0.2,0.5,-,-
3992,ODISHA,21.0,22.0,6.6,7.3,208,291,1.0,1.0,0.90,1.00,2,2,2,2,-,-,0.2,0.3,-,-
1652,ODISHA,27.0,29.0,5.7,6.3,330,541,1.0,1.0,0.40,1.50,2,2,2,2,-,-,0.2,0.2,-,-
3993,ODISHA,21.0,22.0,6.5,7.3,266,286,1.0,1.0,0.70,3.90,2,2,2,2,-,-,0.2,0.3,-,-
3974,ODISHA,23.0,24.0,7.3,7.5,222,402,1.0,1.0,0.70,1.20,2,2,2,2,-,-,0.2,0.3,-,-
4894,ODISHA,18.0,23.0,7.0,7.1,260,308,1.0,1.0,1.00,1.40,2,2,2,2,-,-,0.2,0.4,-,-
1649,ODISHA,28.0,29.0,5.6,5.8,270,820,1.0,1.2,0.30,1.10,2,2,2,2,-,-,0.2,0.2,-,-
3995,ODISHA,25.0,26.0,6.6,7.3,36,287,1.0,1.0,0.70,0.70,2,2,2,2,-,-,4.9,6.1,-,-
3979,ODISHA,23.0,24.0,7.4,8.1,428,797,1.0,1.0,0.30,0.60,2,2,2,2,-,-,1.0,1.0,-,-
1645,ODISHA,26.0,26.0,6.5,6.7,350,397,1.0,1.0,0.60,0.60,2,2,2,2,-,-,0.2,0.2,-,-
3973,ODISHA,23.0,23.0,7.2,7.2,290,290,1.0,1.0,1.30,1.30,2,2,2,2,-,-,21.7,21.7,-,-
1653,ODISHA,27.5,28.0,5.7,6.0,207,228,1.0,1.7,0.30,1.40,2,2,2,2,-,-,0.2,0.2,-,-
4862,ODISHA,31.0,33.0,6.9,7.6,720,807,1.0,1.0,0.60,1.00,2,2,2,2,-,-,0.4,0.9,-,-
3976,ODISHA,22.0,24.0,7.6,7.7,866,1269,1.0,1.0,0.90,1.60,2,2,2,2,-,-,0.4,0.7,-,-
3989,ODISHA,31.0,33.3,8.2,8.2,314,1908,1.0,1.0,0.30,0.70,2,2,2,2,-,-,0.5,1.2,-,-
4901,ODISHA,20.0,24.0,6.8,7.0,446,633,1.0,1.0,0.80,1.00,2,2,2,2,-,-,0.2,0.3,-,-
3996,ODISHA,26.0,27.0,6.8,7.4,114,1089,1.0,1.0,0.70,0.70,2,2,2,2,-,-,0.2,0.2,-,-
3972,ODISHA,23.0,24.0,7.4,7.7,571,609,1.0,1.0,1.00,1.50,2,2,2,2,-,-,0.5,0.6,-,-
3966,ODISHA,29.0,31.0,6.9,7.1,854,908,1.0,1.0,1.00,36.20,2,2,2,2,-,-,0.2,0.2,-,-
4883,ODISHA,24.0,25.0,7.1,7.5,608,644,1.0,1.0,1.40,1.60,2,2,2,2,-,-,0.4,0.6,-,-
4887,ODISHA,23.0,27.0,7.4,7.5,181,1083,1.0,1.0,0.80,1.20,2,2,2,2,-,-,0.2,0.3,-,-
3965,ODISHA,30.0,31.0,7.4,7.4,720,1047,1.0,1.0,0.70,4.20,2,2,2,2,-,-,0.5,0.6,-,-
4890,ODISHA,25.0,28.0,7.3,7.7,922,2135,1.0,1.0,0.70,2.00,2,2,2,2,-,-,0.3,0.3,-,-
4884,ODISHA,24.0,26.0,6.8,7.0,1010,3217,1.0,1.0,1.00,1.30,2,2,2,2,-,-,0.3,0.3,-,-
4892,ODISHA,24.0,27.0,7.4,7.6,526,682,1.0,1.0,0.60,0.80,2,2,2,2,-,-,0.4,0.4,-,-
1656,ODISHA,27.0,29.0,7.4,7.6,1134,1272,1.0,1.0,1.20,1.40,2,2,2,2,-,-,0.2,0.2,-,-
1658,ODISHA,30.0,30.3,8.0,8.4,623,41840,1.0,1.0,0.30,0.30,2,2,2,2,-,-,0.2,0.9,-,-
3964,ODISHA,30.0,31.0,7.7,7.9,527,968,1.0,1.0,0.80,0.90,2,2,2,2,-,-,0.9,0.9,-,-
4886,ODISHA,23.0,26.0,7.1,7.3,325,480,1.0,1.0,0.40,1.30,2,2,2,2,-,-,0.2,0.2,-,-
4885,ODISHA,24.0,27.0,7.1,7.5,421,549,1.0,1.0,0.70,1.30,2,2,2,2,-,-,0.3,0.3,-,-
3970,ODISHA,24.0,27.0,6.3,7.1,257,347,1.0,1.0,0.40,2.50,2,2,2,2,-,-,0.2,0.2,-,-
3967,ODISHA,30.0,32.0,7.1,7.2,517,647,1.0,1.0,1.60,15.80,2,2,2,2,-,-,0.2,0.3,-,-
3969,ODISHA,24.0,29.0,7.0,7.4,1407,2473,1.0,1.0,1.40,31.60,2,2,2,5,-,-,0.3,0.4,-,-
1655,ODISHA,29.0,29.0,8.0,8.0,1584,1584,1.0,1.0,5.10,5.10,-,-,-,-,-,-,0.2,0.2,-,-
4878,ODISHA,16.0,31.0,7.1,7.3,450,973,1.0,1.0,15.80,26.20,2,2,2,2,-,-,0.8,0.9,-,-
4882,ODISHA,30.0,30.0,6.1,7.8,146,1249,1.0,1.2,2.40,9.90,2,2,2,2,-,-,0.2,1.1,-,-
4880,ODISHA,29.0,31.0,6.8,7.4,156,816,1.0,1.0,1.00,1.30,2,2,2,2,-,-,0.2,1.4,-,-
4888,ODISHA,24.0,28.0,7.1,7.2,1787,2339,1.0,1.0,0.40,0.80,2,23,2,49,-,-,0.3,0.4,-,-
4889,ODISHA,24.0,27.0,7.3,7.6,998,2136,1.0,1.1,0.80,1.00,2,2,2,2,-,-,0.2,0.3,-,-
3968,ODISHA,24.0,30.0,7.0,7.5,513,710,1.0,1.0,0.70,1.30,2,2,2,2,-,-,0.5,0.8,-,-
1651,ODISHA,28.0,29.0,5.8,6.5,405,409,1.0,1.5,0.40,0.70,2,2,2,2,-,-,0.4,0.5,-,-
3985,ODISHA,28.0,28.0,6.6,6.8,138,312,1.0,1.0,0.30,1.10,2,2,2,2,-,-,0.3,0.8,-,-
1648,ODISHA,26.0,26.0,7.0,7.0,176,220,1.0,1.0,0.30,1.30,2,2,2,2,-,-,0.2,0.5,-,-
4871,ODISHA,22.0,23.0,5.5,5.7,96,98,1.0,1.0,0.70,1.20,2,2,2,2,-,-,0.2,0.2,-,-
4866,ODISHA,25.0,27.0,7.2,7.3,355,496,1.0,1.0,1.20,1.40,2,2,2,2,10,10,0.7,0.8,-,-
3991,ODISHA,22.0,22.0,6.9,7.3,214,275,1.0,1.2,0.90,1.70,2,2,2,2,-,-,0.2,0.3,-,-
1654,ODISHA,28.0,29.0,5.6,6.0,322,376,1.0,1.0,0.50,1.00,2,2,2,2,-,-,0.2,0.3,-,-
4900,ODISHA,17.0,24.0,6.9,7.3,702,841,1.0,1.0,1.30,1.50,2,2,2,2,-,-,0.2,0.3,-,-
3977,ODISHA,23.0,24.0,7.2,7.4,729,817,1.0,1.0,0.30,1.30,2,2,2,2,-,-,0.4,0.9,-,-
3975,ODISHA,23.0,24.0,7.1,7.2,279,282,1.0,1.2,0.70,1.20,2,2,2,2,-,-,0.2,0.2,-,-
4902,ODISHA,20.0,23.0,6.7,6.9,691,1115,1.0,1.0,0.90,1.10,2,2,2,2,-,-,0.2,0.3,-,-
4874,ODISHA,24.0,25.0,6.6,7.1,160,485,1.0,1.0,0.40,0.70,2,2,2,2,-,-,0.2,0.6,-,-
4872,ODISHA,22.0,24.0,5.5,6.4,109,151,1.0,1.0,1.00,1.20,2,2,2,2,-,-,0.2,0.8,-,-
3990,ODISHA,21.0,22.0,7.2,7.2,288,302,1.0,1.0,1.10,1.40,2,2,2,2,-,-,0.2,0.3,-,-
4897,ODISHA,18.0,22.0,6.4,6.6,333,649,1.0,1.0,1.20,1.70,2,2,2,2,-,-,0.2,0.2,-,-
4893,ODISHA,17.0,23.0,6.8,6.9,705,1876,1.0,1.0,0.70,1.00,2,2,2,2,-,-,0.2,0.2,-,-
4632,PUDUCHERRY,30.0,30.0,7.1,7.6,1190,1759,1.0,1.0,7.30,8.80,-,-,-,-,671,1154,-,-,0.001,0.001
4633,PUDUCHERRY,32.0,33.0,6.6,6.9,461,711,1.0,1.0,0.30,0.30,-,-,-,-,385,437,-,-,0.001,0.001
4631,PUDUCHERRY,30.0,30.0,7.1,7.7,1076,1784,1.0,1.0,3.00,3.06,-,-,-,-,749,769,-,-,0.001,0.001
3884,PUDUCHERRY,29.0,31.0,6.8,7.2,1055,1354,1.0,1.0,7.67,11.30,-,-,-,-,676,939,-,-,0.001,0.001
3885,PUDUCHERRY,30.0,31.0,7.6,7.6,1294,1564,1.0,1.0,2.50,3.98,-,-,-,-,746,1217,-,-,0.001,0.001
3882,PUDUCHERRY,32.0,33.0,6.7,7.0,461,498,1.0,1.0,0.30,0.30,-,-,-,-,268,273,-,-,0.001,0.001
1454,PUDUCHERRY,30.0,31.0,6.1,6.1,354,770,1.0,1.0,1.14,2.30,-,-,-,-,162,438,-,-,0.001,0.001
1688,PUDUCHERRY,31.0,31.0,7.4,7.7,778,789,1.0,1.0,0.56,1.10,-,-,-,-,475,498,-,-,0.001,0.001
3886,PUDUCHERRY,30.0,31.0,7.5,7.7,1200,1301,1.0,1.0,4.20,4.40,-,-,-,-,734,786,-,-,0.001,0.001
2009,PUDUCHERRY,30.0,32.0,6.4,6.8,649,706,1.0,1.0,3.20,4.00,-,-,-,-,395,465,-,-,0.001,0.001
2012,PUDUCHERRY,31.0,31.0,6.4,7.6,2060,2500,1.0,1.0,1.00,1.87,-,-,-,-,1278,1648,-,-,0.001,0.001
2010,PUDUCHERRY,31.0,33.0,6.3,6.5,673,837,1.0,1.0,1.00,8.00,-,-,-,-,498,626,-,-,0.001,0.001
1397,PUDUCHERRY,30.0,31.0,6.1,6.1,836,1294,1.0,1.0,7.00,7.53,-,-,-,-,557,611,-,-,0.001,0.001
1453,PUDUCHERRY,31.0,31.0,6.6,7.1,692,750,1.0,1.0,3.30,5.27,-,-,-,-,497,599,-,-,0.001,0.001
1687,PUDUCHERRY,29.0,30.0,7.0,7.0,1686,1970,1.0,1.0,0.54,1.60,-,-,-,-,1052,1286,-,-,0.001,0.001
2446,PUDUCHERRY,28.0,28.0,5.3,5.3,289,289,1.0,1.0,0.30,0.30,-,-,-,-,190,190,-,-,0.001,0.001
2447,PUDUCHERRY,29.0,29.0,5.0,5.0,83,83,1.0,1.0,0.30,0.30,-,-,-,-,51,51,-,-,0.001,0.001
2013,PUDUCHERRY,27.4,28.4,8.1,8.4,1926,2030,1.0,1.0,0.30,0.40,-,-,-,-,1068,1093,-,-,0.001,0.001
1398,PUDUCHERRY,31.0,31.5,6.3,6.4,1769,1867,1.0,1.0,0.30,0.30,-,-,-,-,1215,1283,-,-,0.001,0.001
2011,PUDUCHERRY,32.0,32.0,7.5,8.0,1830,1863,1.0,1.0,0.30,0.30,-,-,-,-,1193,1309,-,-,0.001,0.001
2014,PUDUCHERRY,27.8,28.4,8.0,8.1,1509,1511,1.0,1.0,0.40,0.50,-,-,-,-,818,851,-,-,0.001,0.001
3883,PUDUCHERRY,32.0,32.0,7.3,7.4,336,363,1.0,1.0,0.30,0.30,-,-,-,-,168,203,-,-,0.001,0.001
4155,PUNJAB,-,-,7.6,7.8,1114,1329,1.0,1.0,0.30,0.30,2,2,2,2,703,783,0.3,0.3,0.001,0.001
4153,PUNJAB,-,-,7.6,8.0,783,905,1.0,1.0,0.30,0.30,2,2,2,2,446,504,0.2,0.2,0.001,0.001
2918,PUNJAB,-,-,8.1,8.5,1560,2721,1.0,1.0,0.30,1.30,2,2,2,2,845,1548,0.8,0.9,0.001,0.001
2919,PUNJAB,-,-,7.9,8.4,1221,1835,1.0,1.0,0.30,1.20,2,2,2,2,697,1195,0.7,0.9,0.001,0.001
4144,PUNJAB,25.0,29.0,8.1,8.3,566,604,1.0,1.0,1.10,1.20,2,2,2,2,321,327,0.3,0.3,0.001,0.001
1900,PUNJAB,-,-,7.5,7.6,882,1365,1.0,1.0,0.30,0.40,2,2,2,2,484,819,0.2,0.4,0.001,0.001
2920,PUNJAB,35.0,35.0,7.4,7.4,1041,1041,1.0,1.0,7.20,7.20,2,2,2,2,680,680,0.3,0.3,0.001,0.001
2921,PUNJAB,35.0,35.0,7.5,7.5,510,510,1.0,1.0,1.20,1.20,2,2,2,2,281,281,0.6,0.6,0.001,0.001
4139,PUNJAB,-,-,7.3,7.3,1860,1860,1.0,1.0,11.00,11.00,2,2,2,2,1056,1056,0.2,0.2,0.001,0.001
4156,PUNJAB,-,-,7.5,7.9,790,1045,1.0,1.0,0.30,0.60,2,2,2,2,475,602,0.2,0.2,0.001,0.001
4137,PUNJAB,-,-,7.7,7.8,682,917,1.0,1.0,0.30,0.70,2,2,2,2,398,607,0.2,0.6,0.001,0.001
4140,PUNJAB,-,-,7.7,7.7,1636,1636,1.0,1.0,9.20,9.20,2,2,2,2,931,931,0.3,0.3,0.001,0.001
4141,PUNJAB,25.0,29.0,7.4,7.7,432,472,1.0,1.0,0.30,1.20,2,2,2,2,257,263,0.2,0.2,0.001,0.001
4143,PUNJAB,29.0,29.0,8.0,8.0,1392,1392,1.0,1.0,2.40,2.40,2,2,2,2,697,697,0.4,0.4,0.001,0.001
4138,PUNJAB,-,-,7.7,7.7,578,670,1.0,1.0,0.30,0.30,2,2,2,2,318,382,0.2,0.5,0.001,0.001
4142,PUNJAB,24.0,24.0,7.3,7.4,450,498,1.0,1.0,0.30,1.40,2,2,2,2,268,273,0.2,0.2,0.001,0.001
2922,PUNJAB,38.0,38.0,7.7,7.7,915,915,1.0,1.0,2.10,2.10,2,2,2,2,578,578,0.2,0.2,0.001,0.001
2923,PUNJAB,38.0,38.0,7.6,7.6,2015,2015,1.0,1.0,1.40,1.40,2,2,2,2,1502,1502,0.9,0.9,0.001,0.001
2924,PUNJAB,-,-,7.6,7.8,853,1054,1.0,1.0,0.30,0.70,2,2,2,2,505,690,0.2,0.7,0.001,0.001
2925,PUNJAB,-,-,7.6,7.8,866,1084,1.0,1.0,0.30,0.80,2,2,2,2,521,718,0.2,0.8,0.001,0.001
4135,PUNJAB,-,-,7.7,8.0,520,730,1.0,1.0,0.30,0.32,2,2,2,2,312,418,0.2,0.3,0.001,0.001
2917,PUNJAB,-,-,7.5,7.6,593,1016,1.0,1.0,0.40,0.60,2,2,2,2,383,610,0.3,0.5,0.001,0.001
2916,PUNJAB,-,-,7.7,7.8,475,912,1.0,1.0,0.40,1.40,2,2,2,2,442,540,0.3,0.4,0.001,0.001
1903,PUNJAB,-,-,7.6,8.0,470,516,1.0,1.0,0.30,0.30,2,2,2,2,280,348,0.2,0.2,0.001,0.001
2928,PUNJAB,-,-,7.5,7.5,517,517,1.0,1.0,0.30,0.30,2,2,2,2,305,305,0.5,0.5,0.001,0.001
2929,PUNJAB,-,-,7.8,7.8,570,570,1.0,1.0,0.30,0.30,2,2,2,2,335,335,0.3,0.3,0.001,0.001
4145,PUNJAB,29.0,29.0,7.9,7.9,911,911,1.0,1.0,1.20,1.20,2,2,2,2,498,498,0.4,0.4,0.001,0.001
1902,PUNJAB,-,-,7.3,7.3,1160,1160,1.0,1.0,10.30,10.30,2,2,2,2,638,638,0.2,0.2,0.001,0.001
4136,PUNJAB,-,-,7.6,7.7,1471,1747,1.0,1.0,0.30,0.30,2,2,2,2,878,1004,0.3,0.5,0.001,0.001
2930,PUNJAB,-,-,7.9,8.0,1592,1625,1.0,1.0,3.40,3.70,2,2,2,2,904,915,0.4,0.5,0.001,0.001
2931,PUNJAB,-,-,8.0,8.2,568,1498,1.0,1.0,1.40,1.90,2,2,2,2,319,862,0.2,0.3,0.001,0.001
4154,PUNJAB,-,-,7.4,8.1,862,915,1.0,1.0,0.30,1.20,2,2,2,2,519,552,0.2,0.3,0.001,0.001
4134,PUNJAB,-,-,7.7,8.0,504,550,1.0,1.0,0.30,0.40,2,2,2,2,304,331,0.2,0.4,0.001,0.001
1707,RAJASTHAN,28.0,32.0,7.3,7.7,2100,3090,-,-,0.90,3.04,4,4,4,7,1522,2000,0.4,0.5,-,-
3002,RAJASTHAN,29.0,32.0,7.2,8.0,870,1629,-,-,2.74,3.10,64,93,120,150,678,1058,0.5,0.7,-,-
4166,RAJASTHAN,27.0,29.0,7.7,8.1,2200,3770,-,-,7.36,8.04,7,14,14,20,1632,2440,1.1,1.3,-,-
4165,RAJASTHAN,27.0,30.0,7.4,7.6,1170,1896,-,-,3.04,3.14,14,14,21,28,878,1232,0.7,0.8,-,-
3005,RAJASTHAN,28.0,29.0,7.8,8.4,760,1275,-,-,2.36,3.12,93,460,240,1100,584,825,0.5,0.7,-,-
3004,RAJASTHAN,30.0,30.0,7.8,8.2,1310,1809,-,-,2.36,3.04,2,4,4,9,942,1175,0.5,0.6,-,-
3003,RAJASTHAN,30.0,30.0,7.6,7.9,1480,2100,-,-,7.08,8.04,2,4,9,11,1144,1365,0.5,0.6,-,-
3001,RAJASTHAN,29.0,29.0,7.6,8.2,2000,2530,-,-,7.36,9.20,64,93,210,240,1358,1646,0.4,1.0,-,-
