STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,TOTAL_DISSOLVED_SOLIDS_Min,TOTAL_DISSOLVED_SOLIDS_Max,FLUORIDE_Min,FLUORIDE_Max,ARSENIC_Min,ARSENIC_Max
3433,TRIPURA,22,22.5,6.83,6.99,98,105,BDL,BDL,0.72,0.84,BDL,BDL,BDL,BDL,52,58,BDL,BDL,-,-
3434,TRIPURA,22,22.5,6.18,6.3,99,103,BDL,BDL,0.71,0.81,BDL,BDL,BDL,BDL,54,58,BDL,BDL,-,-
3435,TRIPURA,22,22.5,6.27,6.41,98,109,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,56,58,BDL,BDL,-,-
3436,TRIPURA,22,22.5,5.93,6.05,89,95,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,50,52,BDL,BDL,-,-
4185,TRIPURA,21,22,5.95,6.12,119,125,BDL,BDL,0.49,0.52,BDL,BDL,BDL,BDL,72,74,BDL,BDL,-,-
4186,TRIPURA,21.5,22,6.05,6.29,127,133,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,72,76,BDL,BDL,-,-
4187,TRIPURA,21.5,22,6.29,6.56,121,127,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,68,70,BDL,BDL,-,-
4188,TRIPURA,21,21.5,6.47,6.59,118,121,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,64,66,BDL,BDL,-,-
4189,TRIPURA,21,21.5,6.55,6.63,105,109,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,58,58,BDL,BDL,-,-
4190,TRIPURA,21,21,5.85,5.97,108,114,BDL,BDL,0.6,0.74,BDL,BDL,BDL,BDL,64,66,BDL,BDL,-,-
4191,TRIPURA,21,21.5,6.57,6.69,99,102,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,52,58,BDL,BDL,-,-
4200,TRIPURA,21,22.5,6.09,6.11,99,101,BDL,BDL,0.47,0.67,BDL,BDL,BDL,BDL,52,58,BDL,BDL,-,-
4201,TRIPURA,21,22,5.69,5.93,110,111,BDL,BDL,0.52,0.6,BDL,BDL,BDL,BDL,64,68,BDL,BDL,-,-
4202,TRIPURA,21,22.5,6.05,6.18,121,131,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,68,70,BDL,BDL,-,-
4203,TRIPURA,20.5,21,5.84,5.95,110,116,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,60,68,BDL,BDL,-,-
4204,TRIPURA,21,21.5,5.77,5.89,105,110,BDL,BDL,0.47,0.5,BDL,BDL,BDL,BDL,60,62,BDL,BDL,-,-
4205,TRIPURA,21,21.5,6.51,6.67,106,112,BDL,BDL,0.5,0.54,BDL,BDL,BDL,BDL,52,56,BDL,BDL,-,-
4206,TRIPURA,21,21.5,6.62,6.71,101,108,BDL,BDL,0.4,0.43,BDL,BDL,BDL,BDL,56,58,BDL,BDL,-,-
4207,TRIPURA,21,21.5,6.51,6.67,102,108,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,52,58,BDL,BDL,-,-
4208,TRIPURA,21,21,6.22,6.34,102,105,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,52,54,BDL,BDL,-,-
4209,TRIPURA,21,21,6.29,6.31,104,111,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,56,58,BDL,BDL,-,-
4210,TRIPURA,20.5,21,5.89,5.97,105,118,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,60,64,BDL,BDL,-,-
4211,TRIPURA,21,21.5,6.59,6.81,106,110,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,58,60,BDL,BDL,-,-
4213,TRIPURA,21.5,21.5,6.62,6.77,105,118,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,56,62,BDL,BDL,-,-
4214,TRIPURA,21.5,21.5,6.79,6.81,103,114,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,56,58,BDL,BDL,-,-
4215,TRIPURA,21,21.5,6.19,6.36,134,149,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,76,92,BDL,BDL,-,-
4216,TRIPURA,20.5,21,6.29,6.31,108,111,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,56,58,BDL,BDL,-,-
4217,TRIPURA,21,21,6.39,6.48,106,118,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,60,62,BDL,BDL,-,-
4218,TRIPURA,21,21,6.69,6.74,109,114,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,58,58,0.22,0.22,-,-
4636,TRIPURA,22.5,23,6.51,6.57,118,118,BDL,BDL,0.41,0.62,BDL,BDL,BDL,BDL,66,68,BDL,BDL,-,-
4637,TRIPURA,23,23.5,6.49,6.55,109,118,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,60,62,BDL,BDL,-,-
4638,TRIPURA,22,23,6.61,6.79,95,114,BDL,BDL,0.32,0.5,BDL,BDL,BDL,BDL,54,60,BDL,BDL,-,-
4639,TRIPURA,22.5,23,6.77,6.85,99,108,BDL,BDL,0.32,0.6,BDL,BDL,BDL,BDL,56,58,BDL,BDL,-,-
4641,TRIPURA,22,22,5.61,5.87,101,108,BDL,BDL,0.77,0.86,BDL,BDL,BDL,BDL,60,64,BDL,BDL,-,-
4647,TRIPURA,23,23.5,6.78,6.89,100,106,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,52,56,BDL,BDL,-,-
4648,TRIPURA,22,22.5,6.55,6.98,99,106,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,58,60,BDL,BDL,-,-
4651,TRIPURA,22,22.5,6.81,6.95,97,113,BDL,BDL,0.32,0.44,BDL,BDL,BDL,BDL,62,68,BDL,BDL,-,-
4652,TRIPURA,22,22.5,6.25,6.37,108,115,BDL,BDL,0.32,0.4,BDL,BDL,BDL,BDL,64,68,BDL,BDL,-,-
4653,TRIPURA,22.5,23,6.18,6.33,102,109,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,64,68,BDL,BDL,-,-
1736,UTTAR PRADESH,20,24,5.99,6.16,570,688,4.6,5,-,-,-,-,-,-,220,388,-,-,-,-
1737,UTTAR PRADESH,18,23,6.12,6.76,672,680,5.8,5.9,-,-,-,-,-,-,460,466,-,-,-,-
1738,UTTAR PRADESH,27,33,7.78,7.86,599,752,BDL,BDL,-,-,21,21,210,300,365,470,0.53,0.53,BDL,BDL
1739,UTTAR PRADESH,28,32,7.46,7.85,1025,1402,BDL,BDL,-,-,20,20,4,3000,628,872,BDL,BDL,0.002,0.002
1740,"UTTAR
PRADESH",29,32,7.46,8.01,649,6644,BDL,BDL,0.98,0.98,22,22,2,4000,385,418,0.85,0.85,BDL,BDL
1741,UTTAR PRADESH,28,31,7.58,7.91,796,852,BDL,BDL,1.1,1.1,25,25,2000,2000,525,538,0.88,0.88,BDL,BDL
1742,UTTAR PRADESH,-,-,7.21,7.21,693,693,BDL,BDL,1.66,1.66,13,13,46,46,436,436,0.66,0.66,BDL,BDL
1743,UTTAR PRADESH,-,-,7.88,7.88,745,745,BDL,BDL,1.6,1.6,4,4,12,12,474,474,0.6,0.6,0.006,0.006
1746,"UTTAR
PRADESH",19,20,7.81,8.02,788,981,-,-,0.16,0.18,BDL,BDL,BDL,BDL,462,482,0.66,0.66,-,-
1747,UTTAR PRADESH,20,20,7.88,8.11,868,922,-,-,0.2,0.2,BDL,BDL,BDL,BDL,458,492,0.88,0.9,-,-
1749,"UTTAR
PRADESH",14,15,7.1,7.2,610,620,-,-,1.6,2,-,-,-,-,390,410,0.4,0.5,-,-
1750,"UTTAR
PRADESH",15,16,7.2,7.3,630,640,-,-,1.6,1.8,-,-,-,-,390,400,0.3,0.4,-,-
1751,"UTTAR
PRADESH",-,-,7.27,7.8,534,597,BDL,BDL,4.88,4.88,110,110,3500,3500,267,376,BDL,BDL,0.018,0.018
1752,"UTTAR
PRADESH",20,20,7.2,7.3,2000,2100,1.1,1.1,0.42,0.43,BDL,BDL,BDL,BDL,900,923,BDL,BDL,-,-
1753,"UTTAR
PRADESH",20,21,7.5,7.8,1185,1290,BDL,BDL,0.33,0.33,BDL,BDL,BDL,BDL,625,720,BDL,BDL,-,-
1754,"UTTAR
PRADESH",20,20,7.2,7.6,820,925,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,240,270,BDL,BDL,-,-
1755,"UTTAR
PRADESH",20,21,7.5,7.6,1125,1346,BDL,BDL,-,-,BDL,BDL,BDL,BDL,802,842,BDL,BDL,-,-
1756,"UTTAR
PRADESH",26.5,28.5,7.56,7.6,526,540,7.2,7.2,-,-,-,-,-,-,320,326,-,-,BDL,BDL
1758,"UTTAR
PRADESH",25.5,27.2,7.65,7.76,516,532,-,-,-,-,-,-,-,-,262,312,-,-,0.011,0.011
1759,"UTTAR
PRADESH",25.2,25.4,7.15,7.18,1174,1190,BDL,BDL,0.92,1.88,BDL,BDL,BDL,BDL,245,264,0.38,0.42,BDL,BDL
2467,"UTTAR
PRADESH",25.5,27.5,7.72,7.78,548,562,-,-,-,-,-,-,-,-,332,337,-,-,BDL,BDL
2468,UTTAR PRADESH,26,28,7.63,7.68,530,564,-,-,-,-,-,-,-,-,340,346,-,-,0.0166,0.0166
2469,"UTTAR
PRADESH",25.2,25.3,7.09,7.13,1140,1186,BDL,BDL,0.79,1.83,BDL,BDL,BDL,BDL,264,288,0.37,0.39,BDL,BDL
2470,"UTTAR
PRADESH",25.1,25.2,7.09,7.15,1783,1854,BDL,BDL,1.04,1.12,BDL,BDL,BDL,BDL,237,256,0.35,0.36,BDL,BDL
2471,UTTAR PRADESH,18,22,5.7,6.28,582,670,4.4,5.2,-,-,-,-,-,-,226,372,-,-,-,-
2472,"UTTAR
PRADESH",15,16,7.1,7.3,550,580,-,-,1.8,2,-,-,-,-,380,420,0.5,0.6,-,-
2473,"UTTAR
PRADESH",14,15,7,7.1,570,590,-,-,1.7,2,-,-,-,-,370,390,0.4,0.5,-,-
2474,"UTTAR
PRADESH",18,21,7.78,7.81,811,988,-,-,0.16,0.2,BDL,BDL,BDL,BDL,460,568,0.68,0.7,-,-
2475,"UTTAR
PRADESH",18,20,8.01,8.02,901,1022,-,-,0.2,0.2,BDL,BDL,BDL,BDL,562,618,0.74,0.76,-,-
2477,"UTTAR
PRADESH",18,20,7.4,7.6,940,950,-,-,-,-,-,-,-,-,560,578,-,-,-,-
2478,UTTAR PRADESH,,,7.78,7.78,536,536,BDL,BDL,1.52,1.52,2,2,4,4,342,342,0.82,0.82,0.008,0.008
2479,UTTAR PRADESH,22,26,7,7.4,230,390,BDL,BDL,-,-,BDL,BDL,21,21,210,240,-,-,0.043,0.043
2480,"UTTAR
PRADESH",18,18,7.3,7.3,310,310,-,-,-,-,-,-,-,-,240,240,-,-,-,-
2481,"UTTAR
PRADESH",21,22.5,7.3,7.5,490,530,-,-,-,-,-,-,-,-,370,398,-,-,-,-
1748,UTTARAKHAND,26,30,7.5,7.6,446,720,-,-,0.32,0.39,-,-,-,-,204,220,0.4,0.41,BDL,BDL
3440,UTTARAKHAND,26,31,7.4,7.4,313,410,-,-,0.32,0.46,-,-,-,-,214,276,0.33,0.68,BDL,BDL
3441,UTTARAKHAND,26,31,6.8,7.2,426,440,-,-,0.32,0.35,-,-,-,-,288,294,0.37,0.6,BDL,BDL
3442,UTTARAKHAND,26,30,7.4,7.4,313,330,-,-,0.36,0.46,-,-,-,-,214,220,0.33,0.75,BDL,BDL
3443,UTTARAKHAND,26,30,7.5,7.5,295,308,-,-,0.32,0.32,-,-,-,-,200,205,0.33,0.8,BDL,BDL
3444,UTTARAKHAND,26,30,7.2,7.7,348,350,-,-,0.32,0.76,-,-,-,-,230,234,0.37,0.4,BDL,BDL
3445,UTTARAKHAND,26,30,7.2,7.6,330,344,-,-,0.32,0.33,-,-,-,-,216,221,0.29,0.42,BDL,BDL
3446,UTTARAKHAND,26,30,7.2,7.3,332,350,-,-,0.32,0.32,-,-,-,-,214,230,0.37,0.46,BDL,BDL
3447,UTTARAKHAND,25,31,7.4,7.5,338,346,-,-,0.32,0.33,-,-,-,-,226,241,0.3,0.4,BDL,BDL
3448,UTTARAKHAND,25,25,7.3,7.3,328,328,-,-,0.32,0.32,-,-,-,-,222,222,0.29,0.29,BDL,BDL
3449,UTTARAKHAND,26,26,7.3,7.3,356,356,-,-,0.38,0.38,-,-,-,-,262,262,0.28,0.28,BDL,BDL
3450,UTTARAKHAND,19.7,25,7.1,8,709,880,-,-,0.32,6.66,-,-,-,-,454,563,0.56,0.98,BDL,BDL
3451,UTTARAKHAND,20.9,25,6.98,7.6,1378,2030,-,-,0.79,2.79,-,-,-,-,882,1299,1.13,1.13,BDL,BDL
3452,UTTARAKHAND,20.1,26,7.2,8,606,892,-,-,0.32,0.63,-,-,-,-,388,570,0.31,0.74,BDL,BDL
3453,UTTARAKHAND,20.5,24,7.4,7.9,455,712,-,-,0.41,0.43,-,-,-,-,291,455,0.84,0.84,BDL,BDL
3454,UTTARAKHAND,20,25,7.39,8.1,509,757,-,-,0.37,0.47,-,-,-,-,326,484,0.9,0.9,BDL,BDL
3455,UTTARAKHAND,19.4,22,7.6,8.1,563,725,-,-,0.37,0.49,-,-,-,-,360,464,0.23,0.88,BDL,BDL
3456,UTTARAKHAND,15,23,5.96,6.55,178,274,-,-,0.32,0.32,-,-,-,-,100,182,0.33,0.48,BDL,BDL
3457,UTTARAKHAND,14,23,6.22,6.76,195,286,-,-,0.32,0.32,-,-,-,-,105,199,0.43,0.49,BDL,BDL
1766,WEST BENGAL,27,28,8.34,8.67,362,426,BDL,BDL,0.72,0.72,BDL,BDL,2,2,248,352,0.31,0.41,BDL,BDL
1767,WEST BENGAL,25,26,7.2,8.22,699,722,BDL,BDL,0.79,0.79,BDL,BDL,2,2,384,520,0.24,0.25,0.008,0.008
1768,WEST BENGAL,26,29,7.04,7.73,641,675,BDL,BDL,0.57,0.83,2,2,4,4,472,542,0.44,0.57,0.017,0.017
1769,WEST BENGAL,32,33,6.95,8.31,1995,2066,BDL,BDL,0.37,0.82,BDL,BDL,BDL,BDL,1128,1142,BDL,BDL,BDL,BDL
1770,WEST BENGAL,33,34,7.73,7.95,2481,2769,BDL,BDL,-,-,BDL,BDL,BDL,BDL,1358,2196,0.22,0.22,BDL,BDL
1771,WEST BENGAL,28,29,7.1,7.38,625,954,BDL,BDL,-,-,BDL,BDL,BDL,BDL,384,524,0.4,0.4,0.008,0.012
1772,WEST BENGAL,27,30,7.29,7.93,864,930,BDL,BDL,0.92,0.92,BDL,BDL,BDL,BDL,434,482,0.23,0.24,BDL,BDL
1773,WEST BENGAL,29,29,7.18,7.19,1784,1862,BDL,BDL,-,-,11,11,45,49,1518,1580,0.28,0.31,BDL,BDL
1774,WEST BENGAL,30,30,7.13,7.32,1805,1861,BDL,BDL,-,-,2,2,7.8,13,1068,1624,0.31,0.32,BDL,BDL
1775,WEST BENGAL,27,28,7.2,7.33,1780,1876,BDL,BDL,-,-,BDL,BDL,BDL,BDL,1278,1330,0.23,0.33,BDL,BDL
1776,WEST BENGAL,29,30,7.56,7.72,751,806,BDL,BDL,0.35,0.35,BDL,BDL,BDL,BDL,464,544,0.35,0.48,BDL,BDL
1777,WEST BENGAL,29,31,7.53,7.95,810,892,BDL,BDL,0.53,0.53,BDL,BDL,7.8,13,540,590,0.21,0.21,BDL,BDL
1778,WEST BENGAL,30,31,7.16,7.31,781,1324,BDL,BDL,0.41,0.41,BDL,BDL,BDL,BDL,436,792,BDL,BDL,BDL,BDL
1779,WEST BENGAL,25,28,7.4,7.82,893,1058,BDL,BDL,-,-,BDL,BDL,BDL,BDL,472,584,0.21,0.43,0.008,0.011
1813,WEST BENGAL,26,28,7.52,7.9,508,520,BDL,BDL,-,-,BDL,BDL,BDL,BDL,258,340,0.72,0.72,0.006,0.008
1931,WEST BENGAL,27,29,7.24,7.26,2266,2593,BDL,BDL,-,-,4,4.5,17,21,1812,1880,0.21,0.22,BDL,BDL
1932,WEST BENGAL,29,30,7.26,7.5,625,631,BDL,BDL,-,-,BDL,BDL,BDL,BDL,408,496,0.44,0.46,BDL,BDL
1933,WEST BENGAL,27,32,7.31,7.46,430,1012,BDL,BDL,-,-,4.5,4.5,13,23,340,652,0.28,0.28,BDL,BDL
1934,WEST BENGAL,27,31,7.09,7.3,2637,2656,BDL,BDL,0.33,0.33,BDL,BDL,BDL,BDL,1670,1670,0.35,0.39,BDL,BDL
1935,WEST BENGAL,29,29,7.17,7.39,1311,1452,BDL,BDL,0.55,0.55,2,2,17,33,932,1020,0.24,0.35,BDL,BDL
1936,WEST BENGAL,29,30,7.36,7.45,892,945,BDL,BDL,0.56,0.75,BDL,BDL,BDL,BDL,480,574,0.27,0.46,BDL,BDL
1937,WEST BENGAL,29,30,6.78,7.13,1887,2120,BDL,BDL,0.48,0.48,BDL,BDL,BDL,BDL,1148,1610,0.37,0.53,BDL,BDL
1938,WEST BENGAL,29,30,8.33,8.43,1512,1921,BDL,BDL,-,-,9.2,9.2,5.1,12,756,1010,BDL,BDL,BDL,BDL
1939,WEST BENGAL,26.5,28,7.64,8.02,298,432,BDL,BDL,0.43,0.43,BDL,BDL,BDL,BDL,198,226,0.65,0.65,BDL,BDL
1940,WEST BENGAL,25,30,7.53,8.22,988,1076,BDL,BDL,-,-,BDL,BDL,BDL,BDL,524,528,0.22,0.39,0.008,0.01
1941,WEST BENGAL,27,29,7.48,7.72,356,539,BDL,BDL,-,-,BDL,BDL,5.1,5.1,234,386,0.22,0.39,BDL,BDL
1942,WEST BENGAL,32,33,7.9,8,1361,1423,BDL,BDL,-,-,BDL,BDL,BDL,BDL,764,826,BDL,BDL,BDL,BDL
1943,WEST BENGAL,31,32,7.12,7.18,471,600,BDL,BDL,-,-,BDL,BDL,BDL,BDL,226,592,BDL,BDL,BDL,BDL
1944,WEST BENGAL,31,31,6.1,7.35,145,428,BDL,BDL,0.31,0.31,BDL,BDL,BDL,BDL,110,378,BDL,BDL,BDL,BDL
1945,WEST BENGAL,26,30,7.02,7.08,1070,1424,BDL,BDL,1.09,1.09,2.2,2.2,5.1,9.2,626,642,0.23,0.6,BDL,BDL
2510,WEST BENGAL,25,29,7.4,8.32,1055,1105,BDL,BDL,0.98,0.98,BDL,BDL,BDL,BDL,672,700,BDL,BDL,BDL,BDL
2515,WEST BENGAL,26,28,7.31,7.83,621,624,BDL,BDL,-,-,BDL,BDL,2.2,8,342,362,0.23,0.24,0.01,0.021
2516,WEST BENGAL,25,28,7.31,7.74,779,780,BDL,BDL,-,-,12,12,23,23,420,488,0.29,0.32,0.008,0.008
2526,WEST BENGAL,24,24,6.2,7.75,110,191,BDL,BDL,0.67,1.25,BDL,BDL,BDL,BDL,57,65,BDL,BDL,BDL,BDL
2528,WEST BENGAL,27,31,7.33,7.88,440,944,BDL,BDL,0.31,0.91,BDL,BDL,BDL,BDL,354,818,0.28,0.39,BDL,BDL
2529,WEST BENGAL,28,29,6.85,8.14,331,871,BDL,BDL,0.37,1.69,BDL,BDL,BDL,BDL,278,588,0.31,0.32,0.011,0.011
2530,WEST BENGAL,60,68,9.2,9.6,417,587,BDL,BDL,1.09,1.71,BDL,BDL,BDL,BDL,412,460,10.3,14.5,0.013,0.013
2533,WEST BENGAL,28,29,7.17,7.28,795,815,BDL,BDL,0.4,0.94,2,2,2,4,604,776,0.29,0.29,0.009,0.009
2535,WEST BENGAL,25,30,7.84,8.3,362,370,BDL,BDL,0.39,0.39,BDL,BDL,BDL,BDL,226,240,0.35,0.38,BDL,BDL
2536,WEST BENGAL,28,31,7.45,8.11,576,680,BDL,BDL,0.99,0.99,2,4,6,8,250,560,0.26,0.29,0.008,0.008
2537,WEST BENGAL,26,31,8.02,8.26,309,472,BDL,BDL,0.55,0.55,BDL,BDL,BDL,BDL,266,372,0.39,0.39,BDL,BDL
2538,WEST BENGAL,27,32,8.32,8.45,208,277,BDL,BDL,0.41,0.41,BDL,BDL,BDL,BDL,104,166,0.24,0.42,BDL,BDL
2540,WEST BENGAL,26,28,7.49,7.96,847,977,BDL,BDL,0.63,0.63,BDL,BDL,BDL,BDL,640,670,0.96,1.04,0.015,0.015
2542,WEST BENGAL,28,37,7.18,7.25,614,816,BDL,BDL,0.39,0.91,BDL,BDL,BDL,BDL,444,578,0.33,0.42,0.008,0.008
2543,WEST BENGAL,27,36,6.92,7.48,166,166,BDL,BDL,0.36,1.7,BDL,BDL,BDL,BDL,106,114,BDL,BDL,BDL,BDL
2545,WEST BENGAL,24,30,7.13,8.26,451,558,BDL,BDL,0.65,0.89,2,2,4,4,294,416,0.58,0.58,BDL,BDL
2546,WEST BENGAL,30,30,7.36,7.5,1025,1052,BDL,BDL,0.42,0.53,BDL,BDL,BDL,BDL,536,624,BDL,BDL,BDL,BDL
2547,WEST BENGAL,29,31,7.39,7.48,2738,3099,BDL,BDL,0.34,0.46,2,2,11,21,1652,1734,0.21,0.23,BDL,BDL
2548,WEST BENGAL,30,30,7.07,7.18,1548,1645,BDL,BDL,0.6,0.68,4,6.8,45,46,986,1038,0.24,0.36,BDL,BDL
4706,WEST BENGAL,26,28,7.27,7.6,928,1056,BDL,BDL,,,BDL,BDL,BDL,BDL,536,712,0.21,0.54,0.01,0.01
4707,WEST BENGAL,28,29,7.74,8.1,261,454,BDL,BDL,0.37,0.37,BDL,BDL,BDL,BDL,174,214,0.33,0.34,BDL,BDL
4708,WEST BENGAL,29,33,7.38,7.39,890,1078,BDL,BDL,-,-,5.1,5.1,12,12,424,536,0.33,0.33,BDL,BDL
4709,WEST BENGAL,27,28,7.92,7.98,318,331,BDL,BDL,-,-,BDL,BDL,BDL,BDL,202,216,0.44,0.45,BDL,BDL
4712,WEST BENGAL,31,32,7.61,8.36,1790,1995,BDL,BDL,-,-,BDL,BDL,BDL,BDL,1086,1096,0.21,0.21,BDL,BDL
4713,WEST BENGAL,31,32,7.13,8.33,1583,1723,BDL,BDL,-,-,BDL,BDL,BDL,BDL,946,1044,BDL,BDL,BDL,BDL
4714,WEST BENGAL,28,29,6.92,8.34,593,701,BDL,BDL,0.76,1.6,BDL,BDL,BDL,BDL,546,572,0.53,0.67,0.035,0.035
4715,WEST BENGAL,27,28,6.74,8.08,147,236,BDL,BDL,0.91,1.26,BDL,BDL,2,2,48,230,BDL,BDL,BDL,BDL
4716,WEST BENGAL,25,30,7.24,7.64,668,746,BDL,BDL,0.7,1.43,BDL,BDL,BDL,BDL,366,558,0.5,0.61,BDL,BDL
4721,WEST BENGAL,24,24,6.51,6.58,97,98,BDL,BDL,-,-,BDL,BDL,BDL,BDL,60,67,0.21,0.21,BDL,BDL
4726,WEST BENGAL,15,23,6.5,6.89,98,158,BDL,BDL,4.82,4.82,BDL,BDL,BDL,BDL,64,121,BDL,BDL,BDL,BDL
4730,WEST BENGAL,25,26,6.52,6.8,484,550,1.8,1.8,4.5,4.5,BDL,BDL,BDL,BDL,230,385,0.21,0.21,BDL,BDL
4731,WEST BENGAL,24,26,6.74,7.6,300,301,BDL,BDL,1.09,1.09,BDL,BDL,BDL,BDL,176,180,BDL,BDL,BDL,BDL
4732,WEST BENGAL,25,27,6.86,7.97,281,525,BDL,BDL,0.78,4.6,BDL,BDL,BDL,BDL,180,341,0.21,0.21,BDL,BDL
4733,WEST BENGAL,24,28,6.66,7.69,114,125,BDL,BDL,,,BDL,BDL,BDL,BDL,72,87,BDL,BDL,BDL,BDL
4734,WEST BENGAL,29,31,8.05,8.33,1527,1985,BDL,BDL,0.31,0.41,BDL,BDL,BDL,BDL,1406,1924,0.21,0.22,BDL,BDL
4735,WEST BENGAL,27,29,7.46,7.96,751,981,1.4,1.4,-,-,BDL,BDL,BDL,BDL,502,620,0.23,0.23,BDL,BDL
4736,WEST BENGAL,29,31,7.56,8.07,3377,3600,BDL,BDL,-,-,BDL,BDL,BDL,BDL,2562,3282,0.23,0.23,BDL,BDL
4737,WEST BENGAL,27,32,7.26,7.62,1090,4380,BDL,BDL,-,-,BDL,BDL,BDL,BDL,636,2564,0.47,0.47,BDL,BDL
