STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max
1720,RAJASTHAN,28,29,8.3,8.3,1120,1120,2.7,2.7,2.1,2.1,3,3,3,3
1721,RAJASTHAN,27,29,8.3,8.4,530,570,1.3,1.3,1.6,2.74,3,3,3,3
1723,RAJASTHAN,28,28,8.2,8.3,2900,3600,3.2,3.3,2.8,3.14,3,3,3,3
1724,RAJASTHAN,30,31,8.2,8.4,550,1230,2.1,2.2,3.16,3.16,3,3,3,3
1725,RAJASTHAN,28,29,7.8,8,1690,1700,2.1,2.2,2.74,3.1,3,3,3,3
2015,RAJASTHAN,28,31.4,7.5,7.6,5200,6300,2.2,2.6,4.2,4.72,3,3,4,4
2016,RAJASTHAN,29.5,30.5,7.6,7.8,1900,2400,2.7,2.8,1.2,1.66,3,3,4,4
2017,RAJASTHAN,29.8,30.8,7.7,7.7,2700,2700,1.2,1.2,1.84,2.28,3,3,4,4
2018,RAJASTHAN,29.9,32,7.4,7.5,6800,9200,3,3,7.7,8.3,3,3,4,4
2019,RAJASTHAN,16,22,7.1,7.2,1160,1800,1.3,1.4,1.84,2.1,3,3,3,3
2020,RAJASTHAN,16,22,7.1,7.2,1600,1770,1.4,1.6,2.1,2.1,3,3,3,3
2021,RAJASTHAN,16,22,6.8,7,1340,1900,1.3,1.6,1.6,2.1,3,3,3,3
2022,RAJASTHAN,16,24,6.8,6.9,1650,1700,0.6,1.7,2.47,3.07,3,3,3,3
2023,RAJASTHAN,18,24,6.9,7.2,1380,1800,1.8,1.9,2.74,2.8,3,3,4,4
2024,RAJASTHAN,25,27,8.3,8.3,2100,2600,1.3,1.4,1.4,2.06,3,3,4,4
2025,RAJASTHAN,27,27,8.2,8.3,1550,1760,1.2,1.2,2.74,3,3,3,3,3
2026,RAJASTHAN,28,28,8.1,8.3,810,910,1.2,1.2,1.84,2.1,3,3,3,3
2027,RAJASTHAN,26,28,8.1,8.4,1480,1900,2.1,2.2,3.14,3.16,3,3,3,3
2028,RAJASTHAN,28,28,8,8.2,810,900,1.8,1.9,2.8,3.1,3,3,3,3
2029,RAJASTHAN,27,27,8,8.6,880,950,1.9,2.1,1.84,2.1,3,3,3,3
2030,RAJASTHAN,27,28,7.9,8.5,2000,3400,1.5,1.6,2.8,3.15,3,3,3,3
2031,RAJASTHAN,27,27,7.7,8.3,950,960,2,2.2,2.74,3.1,3,3,4,4
2032,RAJASTHAN,27,27,7.5,8.3,340,400,1.5,1.6,1.6,1.84,3,3,3,3
2960,RAJASTHAN,30,30,7.2,8.4,3000,4300,2.1,2.4,3.1,3.4,3,3,4,4
2961,RAJASTHAN,25,26,8.3,8.7,540,590,1.7,1.8,2.36,3.07,3,3,3,3
2962,RAJASTHAN,25,26,8.4,8.8,590,640,1.2,1.3,2.62,2.8,3,3,4,4
2963,RAJASTHAN,27,27,8.3,8.4,1580,1700,1.5,1.6,2.46,3.1,3,3,3,3
2964,RAJASTHAN,27,27,8.2,8.3,1900,2100,1.5,1.5,1.6,2.62,3,3,3,3
2965,RAJASTHAN,22,22,8.3,8.3,1580,1580,1.3,1.3,0,2.1,3,3,3,3
2966,RAJASTHAN,22.5,22.5,8.5,8.5,3300,3300,1.8,1.8,0,3.04,3,3,3,3
2967,RAJASTHAN,23,25.5,7.6,8.3,1620,3100,2.4,2.5,2.8,3.15,3,3,3,3
2968,RAJASTHAN,23.5,24,8.4,8.6,1900,3200,2.3,2.4,0,3.1,3,3,3,3
2969,RAJASTHAN,28,29,7.1,7.4,760,770,1.9,1.9,2.8,3,3,3,3,3
2970,RAJASTHAN,29,31,7.3,7.4,1570,1650,2.2,2.3,3.15,3.15,3,3,3,3
2971,RAJASTHAN,28,28,7.4,7.4,2100,2100,1.7,1.7,0,2.2,3,3,3,3
2972,RAJASTHAN,28,28,7.3,7.3,2700,2700,2.1,2.1,0,3.07,3,3,3,3
2973,RAJASTHAN,28,30,7.2,7.3,3700,4900,2.2,2.3,2.8,3.14,3,3,3,3
2974,RAJASTHAN,28,29,7.8,8.1,1420,1480,1.5,1.6,2.8,3.1,3,3,3,3
2975,RAJASTHAN,28,29,7.1,7.3,3200,3300,1.3,1.4,3.15,3.16,3,3,3,3
2976,RAJASTHAN,28,31,8,8.4,7100,7900,25,25.5,13.1,15.35,150,460,1100,1100
2977,RAJASTHAN,25.9,30,8,8,21000,21000,3.4,3.7,7.4,11,3,3,4,4
2982,RAJASTHAN,26,30,8,8,1690,11000,3.5,3.6,3.04,3.16,3,3,4,4
2985,RAJASTHAN,27.8,32.8,7.2,7.6,15000,15100,2.6,4.3,15.35,15.8,3,3,4,4
2986,RAJASTHAN,24,32,7.5,8,9100,12600,2.9,3,2.8,3.07,3,3,3,3
2987,RAJASTHAN,24,32,7.3,8,8600,9800,2.3,2.3,3.04,3.16,3,3,3,3
2988,RAJASTHAN,24,32,7.6,8.1,5400,8200,2.5,2.6,3.04,3.1,3,3,3,3
2989,RAJASTHAN,24,32,7.7,8.2,6000,13200,3,3.1,3.1,3.1,3,3,4,4
2990,RAJASTHAN,24,32,7.4,8.1,10000,18300,2.4,2.7,2.74,3.07,3,3,4,4
2991,RAJASTHAN,24,32,7.5,8.3,11200,11300,3.3,3.5,3.15,3.15,3,3,4,4
2993,RAJASTHAN,24,32,8.3,8.6,4900,12000,3,3,2.74,3.12,3,3,4,4
2999,RAJASTHAN,26,26,7,7,1350,1350,2.1,2.1,1.6,1.6,3,3,3,3
3000,RAJASTHAN,26,27,6.9,7.4,1750,2100,2,2.3,2.74,3.07,3,3,3,3
3001,RAJASTHAN,27,29,6.9,6.9,2100,2700,1.9,2,2.74,3.07,3,3,3,3
3002,RAJASTHAN,29,29,7.1,7.3,1120,1260,2.2,2.4,2.8,3,3,3,3,3
3003,RAJASTHAN,28,29,7.3,7.3,1700,2700,2,2,1.84,2.06,3,3,3,3
3004,RAJASTHAN,28,29,7.8,7.8,1900,2500,2.3,2.3,1.84,2.1,3,3,3,3
3005,RAJASTHAN,27,27,6.9,6.9,870,870,2.2,2.2,1.6,1.6,3,3,3,3
3006,RAJASTHAN,27,29,8.3,8.4,2100,2600,1.9,2.1,2.46,2.74,3,3,3,3
32,TAMIL NADU,26,28,7.1,7.5,317,1366,1.4,1.8,1,1,2,78,4,250
1449,TAMIL NADU,,,,,,,,,0,0,,,,
15,TELANGANA,29,29,7,7,261,261,0,0,0.3,0.3,,,2,2
16,TELANGANA,29,29,7.6,7.6,1244,1244,3,3,0.5,0.5,,,4,4
27,TELANGANA,,,,,,,,,0,0,,,,
1515,TELANGANA,32,32,7.6,7.6,2689,2689,3,3,6.3,6.3,,,2,2
1525,TELANGANA,26,26,7.2,7.2,3330,3330,,,20.68,20.68,4,4,15,15
1791,TELANGANA,30,30,7.5,7.5,1230,1230,3,3,3.7,3.7,,,12,12
1792,TELANGANA,30,30,8.4,8.4,2199,2199,2,2,7.9,7.9,,,10,10
1793,TELANGANA,26,26,7.7,7.7,1678,1678,2,2,0.3,0.3,,,4,4
1794,TELANGANA,26,26,8.1,8.1,912,912,3,3,0.5,0.5,,,6,6
1795,TELANGANA,26,26,7.1,7.1,4640,4640,,,35.7,35.7,4,4,15,15
1810,TELANGANA,26,26,7.5,7.5,2875,2875,3,3,25.4,25.4,4,4,15,15
1811,TELANGANA,,,,,,,,,0,0,,,,
3088,TELANGANA,33,33,7,7,1808,1808,6,6,4.8,4.8,,,2,2
3094,TELANGANA,29,29,8.4,8.4,866,866,2,2,1.3,1.3,,,2,2
1405,TRIPURA,24.5,27,7.7,8.6,93,199,0,0,0.41,1.17,2,2,2,2
1406,TRIPURA,25,27,6.5,7.7,173,289,0,0,0,0.47,2,2,2,2
1730,TRIPURA,25,27,6.1,7.4,127,198,0,0,0.11,0.42,2,2,2,2
1731,TRIPURA,25,27,6.4,7.6,88,165,0,0,0,0.26,2,2,2,2
1732,TRIPURA,25,27,5.9,7.3,89,194,0,0,0,0.27,2,2,2,2
1733,TRIPURA,25,27,5.8,7,121,212,0,0,0,0.2,2,2,2,2
1734,TRIPURA,25,27,6.8,7.8,113,197,0,0,0,0.26,2,2,2,2
3423,TRIPURA,25,27,5.3,6.5,80,157,0,0,0,0.35,2,2,2,2
3424,TRIPURA,25,27,5.4,6.3,72,149,0,0,0,0.25,2,2,2,2
3425,TRIPURA,25,27,5.2,6.4,88,189,0,0,0,0.32,2,2,2,2
3426,TRIPURA,25,27,5.4,6.4,54,163,0,0,0,0.31,2,2,2,2
3427,TRIPURA,25,27,6.1,7.2,72,165,0,0,0,0.24,2,2,2,2
3428,TRIPURA,25,27,5.8,6.8,54,167,0,0,0,0.23,2,2,2,2
3429,TRIPURA,25,27,5.4,6.6,112,195,0,0,0,0.22,2,2,2,2
3430,TRIPURA,25,27,6.1,7.2,64,159,0,0,0,0.21,2,2,2,2
3431,TRIPURA,25,27,5.4,6.5,72,153,0,0,0,0.26,2,2,2,2
3432,TRIPURA,25,27,6.1,7.2,82,169,0,0,0,0.33,2,2,2,2
3433,TRIPURA,25,27,6.7,8.1,141,228,0,0,0,0.29,2,2,2,2
3434,TRIPURA,25,27,5.2,6.6,147,212,0,0,0,0.27,2,2,2,2
3435,TRIPURA,25,27,7,8.2,201,279,0,0,0,0.28,2,2,2,2
3436,TRIPURA,25,27,6.4,7.2,206,293,0,0,0,0.26,2,2,2,2
1736,UTTAR PRADESH,20,28,6.9,6.9,988,1104,3.6,3.8,0,2.6,26,100,70,340
1737,UTTAR PRADESH,24,27,6.9,6.9,738,796,2.9,3.2,0,1.6,26,80,40,230
1738,UTTAR PRADESH,26,26,7.1,7.6,757,877,,,0,0,2,2,2,2
1739,UTTAR PRADESH,26,26,6.8,7.3,1610,1905,,,0,0,2,2,2,2
1740,UTTAR PRADESH,26,26,7.3,7.4,1889,2117,,,0,0,2,2,2,2
1741,UTTAR PRADESH,26,26,7.2,7.5,668,776,,,0,0,2,2,2,2
1744,UTTAR PRADESH,28,34,7.1,7.8,1800,2112,,,3.4,3.8,2,2,2,2
1745,UTTAR PRADESH,28,33,7.5,7.8,1392,1644,,,4.8,5.4,2,2,2,2
1746,UTTAR PRADESH,19,20,7.7,7.7,871,901,,,0.11,0.12,2,2,2,2
1747,UTTAR PRADESH,19,21,7.8,7.8,901,922,,,0.18,0.2,2,2,2,2
1749,UTTAR PRADESH,18,19,7.2,7.5,670,710,,,2.9,3.4,2,2,2,2
1750,UTTAR PRADESH,18,19,7.5,7.7,690,740,,,2.6,3.3,2,2,2,2
1751,UTTAR PRADESH,,,7.5,7.5,889,889,,,0,0,,,,
1752,UTTAR PRADESH,23,25,7,7.2,1587,1636,0.2,1.2,0.4,0.45,2,2,2,2
1753,UTTAR PRADESH,23,25,7.3,7.5,554,586,0.4,0.5,0.38,0.48,2,2,2,2
1754,UTTAR PRADESH,23,25,7,7.2,954,1043,0.5,0.6,0.4,0.45,2,2,2,2
1755,UTTAR PRADESH,23,23,7.1,7.5,1578,1712,0.3,0.3,0.48,0.48,2,2,2,2
1756,UTTAR PRADESH,20,25.2,7.5,7.7,438,468,1.4,1.4,1.5,1.8,2,2,,
1757,UTTAR PRADESH,24.6,24.6,7.1,7.1,885,885,0.3,0.3,0.08,1.18,,,,
1758,UTTAR PRADESH,21,25.8,7.6,7.8,496,522,0.8,0.8,1.9,2.2,,,,
1759,UTTAR PRADESH,24.6,24.8,7.2,7.2,758,762,0.3,0.4,1.22,1.31,,,,
1760,UTTAR PRADESH,24,24,7.2,7.2,1136,1136,0.4,0.4,1.42,1.42,,,,
1761,UTTAR PRADESH,24.3,24.3,7.2,7.2,1193,1193,0.3,0.3,1.48,1.48,,,,
2467,UTTAR PRADESH,20.6,25.4,7.5,7.6,492,530,0.8,0.8,2.2,2.5,,,,
2468,UTTAR PRADESH,20,25.5,7.4,7.6,464,490,1.2,1.2,1.4,1.6,,,,
2469,UTTAR PRADESH,24.3,24.5,7.1,7.2,1197,1248,0.2,0.3,1.38,1.44,,,,
2470,UTTAR PRADESH,24.6,24.7,7.2,7.3,1578,1686,0.3,0.4,1.41,1.56,,,,
2471,UTTAR PRADESH,22,28,6.9,8.1,496,1104,2.4,3.6,0,0.22,26,40,70,80
2472,UTTAR PRADESH,18,19,7.2,7.5,710,740,,,2.8,3.8,2,2,2,2
2473,UTTAR PRADESH,16,18,7.4,7.7,760,780,,,3.2,3.5,2,2,2,2
2474,UTTAR PRADESH,18,21,4.8,7.8,852,891,,,0.16,0.18,2,2,2,2
2475,UTTAR PRADESH,20,22,8,8,759,971,,,0.2,0.24,2,2,2,2
2479,UTTAR PRADESH,24,28,7,7.2,266,282,0.2,0.5,0.05,0.08,2,2,50,90
2480,UTTAR PRADESH,21,22,7.1,7.4,375,450,0,0,0,0,,,,
2481,UTTAR PRADESH,17,19,7.3,7.5,540,612,0,0,0,0,2,2,2,2
1736,UTTAR PRADESH,20,28,6.9,6.9,988,1104,3.6,3.8,0,2.6,26,100,70,340
1737,UTTAR PRADESH,24,27,6.9,6.9,738,796,2.9,3.2,0,1.6,26,80,40,230
1738,UTTAR PRADESH,26,26,7.1,7.6,757,877,,,0,0,2,2,2,2
1739,UTTAR PRADESH,26,26,6.8,7.3,1610,1905,,,0,0,2,2,2,2
1740,UTTAR PRADESH,26,26,7.3,7.4,1889,2117,,,0,0,2,2,2,2
1741,UTTAR PRADESH,26,26,7.2,7.5,668,776,,,0,0,2,2,2,2
1744,UTTAR PRADESH,28,34,7.1,7.8,1800,2112,,,3.4,3.8,2,2,2,2
1745,UTTAR PRADESH,28,33,7.5,7.8,1392,1644,,,4.8,5.4,2,2,2,2
1746,UTTAR PRADESH,19,20,7.7,7.7,871,901,,,0.11,0.12,2,2,2,2
1747,UTTAR PRADESH,19,21,7.8,7.8,901,922,,,0.18,0.2,2,2,2,2
1749,UTTAR PRADESH,18,19,7.2,7.5,670,710,,,2.9,3.4,2,2,2,2
1750,UTTAR PRADESH,18,19,7.5,7.7,690,740,,,2.6,3.3,2,2,2,2
1751,UTTAR PRADESH,,,7.5,7.5,889,889,,,0,0,,,,
1752,UTTAR PRADESH,23,25,7,7.2,1587,1636,0.2,1.2,0.4,0.45,2,2,2,2
1753,UTTAR PRADESH,23,25,7.3,7.5,554,586,0.4,0.5,0.38,0.48,2,2,2,2
1754,UTTAR PRADESH,23,25,7,7.2,954,1043,0.5,0.6,0.4,0.45,2,2,2,2
1755,UTTAR PRADESH,23,23,7.1,7.5,1578,1712,0.3,0.3,0.48,0.48,2,2,2,2
1756,UTTAR PRADESH,20,25.2,7.5,7.7,438,468,1.4,1.4,1.5,1.8,2,2,,
1757,UTTAR PRADESH,24.6,24.6,7.1,7.1,885,885,0.3,0.3,0.08,1.18,,,,
1758,UTTAR PRADESH,21,25.8,7.6,7.8,496,522,0.8,0.8,1.9,2.2,,,,
1759,UTTAR PRADESH,24.6,24.8,7.2,7.2,758,762,0.3,0.4,1.22,1.31,,,,
1760,UTTAR PRADESH,24,24,7.2,7.2,1136,1136,0.4,0.4,1.42,1.42,,,,
1761,UTTAR PRADESH,24.3,24.3,7.2,7.2,1193,1193,0.3,0.3,1.48,1.48,,,,
2467,UTTAR PRADESH,20.6,25.4,7.5,7.6,492,530,0.8,0.8,2.2,2.5,,,,
2468,UTTAR PRADESH,20,25.5,7.4,7.6,464,490,1.2,1.2,1.4,1.6,,,,
2469,UTTAR PRADESH,24.3,24.5,7.1,7.2,1197,1248,0.2,0.3,1.38,1.44,,,,
2470,UTTAR PRADESH,24.6,24.7,7.2,7.3,1578,1686,0.3,0.4,1.41,1.56,,,,
2471,UTTAR PRADESH,22,28,6.9,8.1,496,1104,2.4,3.6,0,0.22,26,40,70,80
2472,UTTAR PRADESH,18,19,7.2,7.5,710,740,,,2.8,3.8,2,2,2,2
2473,UTTAR PRADESH,16,18,7.4,7.7,760,780,,,3.2,3.5,2,2,2,2
2474,UTTAR PRADESH,18,21,4.8,7.8,852,891,,,0.16,0.18,2,2,2,2
2475,UTTAR PRADESH,20,22,8,8,759,971,,,0.2,0.24,2,2,2,2
2479,UTTAR PRADESH,24,28,7,7.2,266,282,0.2,0.5,0.05,0.08,2,2,50,90
2480,UTTAR PRADESH,21,22,7.1,7.4,375,450,0,0,0,0,,,,
2481,UTTAR PRADESH,17,19,7.3,7.5,540,612,0,0,0,0,2,2,2,2
1766,WEST BENGAL,34,34,8.4,8.5,729,804,0.4,0.6,0.19,0.86,2,2,2,2
1767,WEST BENGAL,26,26,7.2,8,327,1108,0.7,1,0.71,0.78,2,2,2,2
1768,WEST BENGAL,24,26,7.3,7.8,665,864,0.7,1.2,0.91,0.99,2,17,2,33
1769,WEST BENGAL,34,34,7.5,7.8,1830,1870,0.7,0.8,0.03,0.07,2,2,2,2
1770,WEST BENGAL,34,34,7.5,7.7,1890,2000,0.5,0.5,0.18,0.24,2,2,2,2
1771,WEST BENGAL,27,28,7.4,7.5,791,804,0,1.1,1.23,1.32,2,2,2,2
1772,WEST BENGAL,28,29,7.1,7.9,368,947,1.2,1.9,0.72,2.55,2,2,2,2
1773,WEST BENGAL,27,29,7.2,7.6,1890,1928,1.7,4.7,0.17,0.25,2,170,2,300
1774,WEST BENGAL,28,28,7.2,7.3,1691,1846,1.4,4.9,0.16,0.18,2,2,2,2
1775,WEST BENGAL,28,29,7.3,7.4,1861,2113,1.8,2,0.1,0.17,2,2,2,4
1776,WEST BENGAL,28,30,7.2,7.8,1263,1991,1.9,2,0.08,0.11,2,2,2,2
1777,WEST BENGAL,28,28,7.6,8.3,917,1023,1,4.7,0.25,0.3,2,2,2,2
1778,WEST BENGAL,29,29,7.7,8,676,786,0.4,1.6,0.2,0.24,2,2,2,2
1779,WEST BENGAL,27,28,7.6,7.7,1077,1096,2.1,2.3,0.03,0.06,2,2,2,2
1813,WEST BENGAL,27.5,28,7.2,8.2,758,778,0.4,0.8,0.03,0.13,2,2,2,2
1931,WEST BENGAL,28,29,7.6,7.6,1474,2336,1.3,1.6,0.32,0.38,2,130,2,500
1932,WEST BENGAL,28,28,7.6,7.8,621,1112,0.4,0.9,0.18,0.3,2,80,2,240
1933,WEST BENGAL,27,28.5,7.5,7.5,1161,1256,0.9,1.3,0.14,0.2,4,8,8,13
1934,WEST BENGAL,27,28.5,7.4,7.7,2255,2390,0.5,2.6,0.14,0.23,2,2,2,2
1935,WEST BENGAL,29,30,7.6,7.9,1421,1576,0.6,1.3,0.11,0.14,2,2,2,9
1936,WEST BENGAL,28,31,7.5,8,880,1496,1.4,1.9,0.11,0.26,2,2,2,2
1937,WEST BENGAL,28,28,7.4,7.5,2219,2457,1.7,4.7,0.22,0.3,2,2,2,2
1938,WEST BENGAL,28,32,8,8.3,1774,1791,0.3,1.7,4.05,7.72,2,2,2,2
1939,WEST BENGAL,28,29,7.5,7.8,363,374,0.7,1.7,0.12,0.13,2,2,2,2
1940,WEST BENGAL,28,28,7.5,7.7,524,547,0.7,1,0.08,0.14,2,2,2,2
1941,WEST BENGAL,27,27.5,7.3,7.3,305,397,0.6,1,0.36,0.49,2,2,2,2
1942,WEST BENGAL,32,34,7.7,7.9,1355,1390,0.2,0.3,0.09,0.45,2,2,2,2
1943,WEST BENGAL,30.5,32,7.2,7.2,433,487,0.6,0.9,0.04,0.05,2,2,2,2
1944,WEST BENGAL,30,30,6.5,6.9,113,117,0.4,0.9,0.62,0.79,2,2,2,2
1945,WEST BENGAL,22,24,7.2,7.4,598,599,0.7,0.8,0.12,0.22,2,2,2,2
2510,WEST BENGAL,28,28.5,7.7,8.1,990,1061,0.2,0.7,0.03,0.1,2,2,2,2
2515,WEST BENGAL,28,28,7.7,7.9,577,596,1.1,1.6,0.04,0.75,2,2,2,2
2516,WEST BENGAL,28,28,7.7,7.7,744,759,0.8,2.9,0.12,0.76,2,2,2,2
2526,WEST BENGAL,24,27,6.1,6.4,100,126,1.1,1.4,0.42,0.46,60,170,140,350
2528,WEST BENGAL,28,29.5,7.4,7.5,419,465,1.3,2.2,0.65,0.87,2,7,2,12
2529,WEST BENGAL,28,28.5,7.1,7.1,908,1072,0.9,1.4,0.26,0.42,2,4,2,6
2530,WEST BENGAL,65,68,9,9.4,537,568,1.1,1.1,0.41,0.6,2,2,2,2
2533,WEST BENGAL,29,29,7.2,7.3,709,841,0.9,0.9,0.35,0.81,6,21,11,33
2535,WEST BENGAL,29,35,7.3,7.3,484,538,1.2,1.6,0.26,0.93,2,2,2,2
2536,WEST BENGAL,28,28.5,6.9,6.9,860,932,1.3,1.9,0.67,1.1,2,4,2,9
2537,WEST BENGAL,27,29,6.1,6.5,528,824,0.9,1.5,0.31,1.18,2,2,2,2
2538,WEST BENGAL,28,28,7,7.1,334,418,1.2,1.8,0.45,1.1,2,6,2,11
2540,WEST BENGAL,30,31,7.1,7.1,1336,2019,0.9,1.2,0.05,0.55,2,2,2,2
2542,WEST BENGAL,30,32,6.5,7,1021,1284,1.1,1.3,0.67,0.96,2,4,2,7
2543,WEST BENGAL,30,30,7.5,7.9,171,178,0.7,1,0.89,0.96,2,2,2,2
2545,WEST BENGAL,29,34,7,7.1,1457,1703,0.9,1.6,0.59,1.28,2,2,2,2
2546,WEST BENGAL,29,34,7.6,8.2,928,1066,0.6,2.2,0.07,0.1,2,2,2,4
2547,WEST BENGAL,27,27,7.4,8.2,1906,10380,1,6.3,0.51,0.64,2,8,2,14
2548,WEST BENGAL,29,29,7.9,8.7,356,2250,1.4,2.6,0.07,0.17,2,22,2,80
